Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,temperature_max_scaled,day_sin,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-09-06,Huamak,Train,0.6329193805315028,-0.8090288676472553,0.7818314824680298,0.48525495555786213,0.4482371014473912,0.12832320691674598,0.33245114013214694,0.0899701943895729,0.3088140968435421,1.0
2022-09-07,Huamak,Train,0.5725679842745539,-2.115046160437722,0.9749279121818236,0.4696045716872403,0.4248897349102187,0.16043157007312944,0.41744789351513206,0.12891830981118182,0.4158758317097773,1.0
2022-09-08,Huamak,Train,0.6456602308524142,-2.1634171712818144,0.43388373911755823,0.4611272804239868,0.4335616139097399,0.199860640029169,0.5144343960500348,0.16077322540435257,0.488877883871314,1.0
2022-09-09,Huamak,Train,0.6704713604247154,-0.6639158351149809,-0.433883739117558,0.8308675993674282,0.7557552721227206,0.24070247796408936,0.6049834393378672,0.2050089988798888,0.5913508346810511,1.0
2022-09-10,Huamak,Train,-0.8718420994750894,-0.5188028025827064,-0.9749279121818236,-0.636355888503371,-0.8065170830217949,0.21989625863875206,0.5350085168381107,0.19172537011026666,0.5485305984301632,0.0
2022-09-11,Huamak,Train,-1.4974849073387928,-0.5671738134267984,-0.7818314824680299,-1.3164954875474792,-1.2014211113076845,0.1710915466410491,0.7788317056644815,0.1838583666641804,0.5922260761788106,0.0
2022-09-12,Huamak,Train,0.3398798231505399,-0.6155448242708887,0.0,0.4226534200753747,0.47491980606130263,0.12254370154859677,1.165778619733923,0.1320135242817734,1.0021745515487415,1.0
2022-09-13,Huamak,Train,0.5276397226166031,-0.470431791738616,0.7818314824680298,0.6482797875435066,0.6496915212824227,0.08080282944529768,1.117501429136549,0.10944425210037736,0.9648615398371126,1.0
2022-09-14,Huamak,Train,0.3760906609047092,-0.470431791738616,0.9749279121818236,0.6697990653656116,0.5896554359011219,0.04792386557316076,1.033574181231118,0.08919639077192482,0.9101671117677296,1.0
2022-09-15,Huamak,Train,0.31842154892584695,-0.3253187592063415,0.43388373911755823,0.6684948667097265,0.6623658059740306,-0.031062707791543687,0.8486945091068205,0.05140898077678722,0.8234192608639653,1.0
2022-09-16,Huamak,Train,0.42504234897979,-0.470431791738616,-0.433883739117558,0.7252275082407307,0.6870473077418987,-0.0793536859787446,0.6999122905716979,-0.01152704679190536,0.659386445274765,1.0
2022-09-17,Huamak,Train,-1.1689050832731822,-0.5188028025827064,-0.9749279121818236,-0.8841536331215505,-0.8472082075580099,-0.09027052945191569,0.655249751411703,-0.05872906746842541,0.5033137418786391,0.0
2022-09-18,Huamak,Train,-1.3298421399583793,-1.3894809977763516,-0.7818314824680299,-1.5629890335097736,-1.4695822926774944,-0.09463726684118332,0.675260206855309,-0.11586156790475889,0.8033721795091571,0.0
2022-09-19,Huamak,Train,0.314398122508717,-1.0508839218677122,0.0,0.21072113849403706,0.35818297337544003,-0.06111613570591906,0.4053885784444907,-0.08361975050276492,0.5669150005639008,1.0
2022-09-20,Huamak,Train,0.4203483514931384,-0.6155448242708887,0.7818314824680298,0.4813423595902067,0.5449619056728202,-0.008073119771572984,0.5151888499302996,-0.08852050674786817,0.5557227495098622,1.0
2022-09-21,Huamak,Train,0.49880516662717195,-0.5188028025827064,0.9749279121818236,0.26875797868092643,0.3942046246042205,0.0028437237015981006,0.5460736538511655,-0.10915526988514396,0.4896748707340229,1.0
2022-09-22,Huamak,Train,0.34256210742862647,-1.1959969543999867,0.43388373911755823,0.4233055194033173,0.3368368096843109,0.04060315877350548,0.6175479285196595,-0.08555425954688434,0.5600876036430575,1.0
2022-09-23,Huamak,Train,0.5014874509052586,-1.2927389760881691,-0.433883739117558,0.6697990653656116,0.4429005605246089,0.05742794106745025,0.6565636931608877,-0.08091143784099739,0.5707134639977837,1.0
2022-09-24,Huamak,Train,-1.3217952871241194,-1.1959969543999867,-0.9749279121818236,-0.9063250102715981,-1.1427191611570793,0.052932770225556515,0.6415291460905168,-0.06620916910568762,0.6145605273335353,0.0
2022-09-25,Huamak,Train,-1.3586766959478105,-1.534594030308626,-0.7818314824680299,-1.3927911089167608,-1.3028153888405478,-0.008458420129449707,0.9949228947151455,-0.09561370657630634,0.8041152306244457,0.0
2022-09-26,Huamak,Train,0.2661170055031579,-1.486223019464534,0.0,0.48003816093432156,0.33283440399222414,-0.015265393118602961,1.0436541680604279,-0.10115929916944995,0.8415189068694315,1.0
2022-09-27,Huamak,Train,0.34591496277623474,-1.8248200953731732,0.7818314824680298,0.5367708024653258,0.4382310872171744,-0.05636409795877391,0.9615399340579098,-0.11044494258122385,0.8226806346905731,1.0
2022-09-28,Huamak,Train,0.22990616774898856,-1.1959969543999867,0.9749279121818236,0.46047518109604424,0.5162779982128654,-0.08834402766253208,0.8789208674725043,-0.12476030950770957,0.7856386714056677,1.0
2022-09-29,Huamak,Train,0.1474259261978251,-2.211788182125905,0.43388373911755823,0.508730531363795,0.3608512438368312,-0.10876494662999266,0.8284167007425887,-0.176476184620508,0.6475405242136341,1.0
2022-09-30,Huamak,Train,0.3539618156104946,-1.4378520086204436,-0.433883739117558,0.6469755888876214,0.5189462686742565,-0.1592392935118278,0.7018240454558664,-0.2140056600764301,0.5629271909648061,1.0
2022-10-01,Huamak,Train,-0.7303516038060204,-1.0992549327118026,-0.9749279121818236,-1.21802848902815,-1.2948105774563745,-0.18055924664766632,0.6192871801708996,-0.2423784593901844,0.4637907052251626,0.0
2022-10-02,Huamak,Train,-1.3150895764289028,-0.9541419001795298,-0.7818314824680299,-1.4273523732977176,-1.3314992963005028,-0.07781248454723853,0.09258591394888169,-0.12862932759594842,-0.16352486404744018,0.0
2022-10-03,Huamak,Train,0.8629252573774302,-1.728078073684991,0.0,0.27136637599269675,0.28480553568718353,-0.043777619601471446,-0.19649508402802449,-0.12024645507143035,-0.23500405923009912,1.0
2022-10-04,Huamak,Train,0.3874903690865773,-0.9541419001795298,0.7818314824680298,0.37439806980762397,0.3641865819135701,0.016586103132529912,-0.026939722203454308,-0.005465585120330777,0.23229949942712796,1.0
2022-10-05,Huamak,Train,0.3412209652895832,-1.5829650411527165,0.9749279121818236,0.3567913879531744,0.24878388445840308,0.02287934231118114,-0.01205747611827238,0.0025303855953640515,0.25089721906273843,1.0
2022-10-06,Huamak,Train,0.45991204459491597,-0.9057708893354377,0.43388373911755823,0.252455495482362,0.16673456777062537,0.037263889005241094,0.021325835823237757,0.023938952350288756,0.2883232660336127,1.0
2022-10-07,Huamak,Train,0.5148988722956916,-0.6639158351149809,-0.433883739117558,0.5387271004491535,0.37219139329774353,0.061152511193590546,0.06197455346017579,0.08403769998760607,0.3872319881598577,1.0
2022-10-08,Huamak,Train,-0.8356312617209201,-1.0508839218677122,-0.9749279121818236,-0.6963490266740882,-0.706456940719627,0.056272039993820085,0.04732734203489628,0.11498984469352015,0.4547687952988223,0.0
2022-10-09,Huamak,Train,-1.2976547286213398,-0.7606578568031632,-0.7818314824680299,-1.2545460513929345,-1.2881399013028967,0.051520002246675745,0.07005324747334764,0.0947419833650676,0.5538428444033393,0.0
2022-10-10,Huamak,Train,0.423030635771225,-1.6797070628409005,0.0,0.5778530601257081,0.8784957133467134,0.040089424963002634,0.1644273749981073,0.09809513237487548,0.5276796779367519,1.0
2022-10-11,Huamak,Train,0.2500232998346382,-1.6797070628409005,0.7818314824680298,0.4063509368768103,0.4055447740651329,0.02172344123755179,0.1075783056634095,0.013492603512041889,0.21978446489177986,1.0
2022-10-12,Huamak,Train,0.5651917025098157,-0.5671738134267984,0.9749279121818236,0.4298265126827431,0.3595171086061356,0.03482365340535627,0.14094347189765463,-0.012945686757592991,0.1656144134232348,1.0
2022-10-13,Huamak,Train,-1.1588465172303575,-0.5188028025827064,0.43388373911755823,0.37374597047968144,0.4775880765226938,0.061152511193590546,0.21402116895575743,0.03012938129147108,0.28717462746164285,0.0
2022-10-14,Huamak,Train,-0.7223047509717605,-0.5671738134267984,-0.433883739117558,0.5139473259873356,0.5322876209812123,-0.22769432376123788,0.7236427960447436,-0.2811976075421856,0.7264697337007132,0.0
2022-10-15,Huamak,Train,-0.21334130920482489,-1.5829650411527165,-0.9749279121818236,-0.7204767018079635,-0.8111865563292294,-0.4605441733713334,0.5136519045584071,-0.519142219968904,0.4518290941939516,0.0
2022-10-16,Huamak,Train,-0.6230602326825556,-3.566176485760464,-0.7818314824680299,-1.3125828915798239,-1.2707961433038542,-0.480965092338794,0.5642479683054074,-0.39946059377270077,0.3297923602141085,0.0
2022-10-17,Huamak,Train,0.49075831379291207,-1.1959969543999867,0.0,0.48460285622991955,0.44089935767856553,-0.41186789482625574,0.2337587141707068,-0.26971952054707593,-0.25936898691401905,1.0
2022-10-18,Huamak,Train,0.2748344294069394,-0.8090288676472553,0.7818314824680298,0.4728650683269532,0.2687959129188367,-0.43357314831997096,0.1371966502911262,-0.25669382631667015,-0.19911897506502707,1.0
2022-10-19,Huamak,Train,0.3190921199953686,-0.9057708893354377,0.9749279121818236,0.5635068749109714,0.5823176921322962,-0.45746177050832043,0.02826212358341257,-0.2519220373411754,-0.18390247793416378,1.0
2022-10-20,Huamak,Train,0.35865581309714617,-1.2443679652440771,0.43388373911755823,-1.0928254180631753,-1.1327131469268623,-0.488671099496326,-0.1378958206989849,-0.2992530252873024,-0.405153694434529,1.0
2022-10-21,Huamak,Train,0.28086956903263427,-1.2443679652440771,-0.433883739117558,-0.6683087555725573,-0.6984521293354535,-0.1975124623942372,-0.3659407491386013,-0.007400094164450202,-1.0600864942006347,1.0
2022-10-22,Huamak,Train,-0.8731832416141327,-0.180205726674067,-0.9749279121818236,-0.8241604949508333,-0.19214780928648367,0.01132033157488273,-0.4863181716269506,0.18553494116908434,-1.6037348684466968,0.0
2022-10-23,Huamak,Train,-1.2654673172843005,-0.5188028025827064,-0.7818314824680299,-0.9617534531467172,-0.5997261222639811,0.02056754016392162,-0.542553618042775,0.05863114787483395,-0.8331626062708298,0.0
2022-10-24,Huamak,Train,-1.322465858193641,0.11002033839048198,0.0,0.37439806980762397,0.5082731868286919,-0.03363137684405463,-0.1225210780059116,-0.06491949640960773,0.012851867419899002,0.0
2022-10-25,Huamak,Train,0.2996455589792406,0.25513337092275473,0.7818314824680298,0.3515745933296338,0.2934774146867048,-0.3656318518810629,0.5494254699006395,-0.4136469934295788,0.49755385653449685,1.0
2022-10-26,Huamak,Train,0.31372755143919534,-0.22857673751815907,0.9749279121818236,0.40504673822092513,0.3375038772996587,-0.3710260568913354,0.531342656265182,-0.40887520445408326,0.5141329283376865,1.0
2022-10-27,Huamak,Train,0.2540467262517681,-1.9215621170613575,0.43388373911755823,0.3854837583826478,0.37686086660517804,-0.37937423131199555,0.5007947352677519,-0.4099069426109476,0.5103890151291957,1.0
2022-10-28,Huamak,Train,0.2922692772145024,-0.5188028025827064,-0.433883739117558,0.3920047516620736,0.29948102322483483,-0.40647368981598325,0.40866748058322816,-0.43002583666979166,0.43696556427002786,1.0
2022-10-29,Huamak,Train,-0.8363018327904417,-0.13183471582997494,-0.9749279121818236,-0.7772093433389677,-0.8485423427887054,-0.39247444347980004,0.4657789801407344,-0.4278333930864559,0.44486189022086675,0.0
2022-10-30,Huamak,Train,-1.1843282178721803,-0.22857673751815907,-0.7818314824680299,-1.236939369538485,-1.2387768977671605,-0.38900674025891036,0.4559562920698308,-0.42074019325801776,0.4229079976959316,0.0
2022-10-31,Huamak,Train,0.35127953133240797,-0.3253187592063415,0.0,-1.3112786929239386,-1.2954776450717223,-0.3823282007223824,0.419418532796724,-0.40513515363545216,0.33894336522395635,1.0
2022-11-01,Huamak,Train,0.45186519176065615,-0.6639158351149809,0.7818314824680298,0.32418642155604555,0.31815891645457284,-0.0505845925906247,-0.24986498832644197,-0.08323284869394086,-0.2730298911161654,1.0
2022-11-02,Huamak,Train,0.3626792395142761,-0.5188028025827064,0.9749279121818236,0.3626602819046576,0.3321673363768764,-0.006531918340066094,-0.11710261389116952,-0.053957278492929896,-0.18370886377424456,1.0
2022-11-03,Huamak,Train,0.3801140873218391,-0.37368977005043186,0.43388373911755823,0.24789080018676396,0.2727983186109234,0.024677410647938634,-0.030150111232847825,-0.044542667811547434,-0.15880119724421496,1.0
2022-11-04,Huamak,Train,0.440465483578788,-0.37368977005043186,-0.433883739117558,0.4630835784078145,0.3108211726857472,0.07104188704575676,0.06506887135165478,-0.020296821125247465,-0.10092455135905122,1.0
2022-11-05,Huamak,Train,-0.729010461666977,-0.470431791738616,-0.9749279121818236,-0.7596026614845182,-0.8118536239445772,0.11021409009654491,0.18374780982220634,0.008204945458115405,-0.0284720651105619,0.0
2022-11-06,Huamak,Train,-1.1843282178721803,0.01327831670229783,-0.7818314824680299,-1.2030302044854708,-1.1580617163100784,0.12100250011708988,0.12884781230160058,0.02883970859539119,-0.13690383536774947,0.0
2022-11-07,Huamak,Train,0.3090335539525438,-0.180205726674067,0.0,0.37309387115173887,0.3695231228363524,0.09916881317074934,0.3075021398199166,0.02883970859539119,-0.13690383536774947,1.0
2022-11-08,Huamak,Train,0.690588492510365,0.0616493275463899,0.7818314824680298,0.5478564910403496,0.46958326513852033,0.09878351281287262,0.3068358414829645,0.02071477061008862,-0.15475868061620018,1.0
2022-11-09,Huamak,Train,0.44515948106543957,-0.08346370498588288,0.9749279121818236,0.5211204185947039,0.3808632722972648,0.1687797444937896,0.5568977723599096,0.06662711859052878,0.013553313388407684,1.0
2022-11-10,Huamak,Train,0.4042546458246187,0.5937304468313958,0.43388373911755823,0.48329865757403445,0.3982070302963072,0.16222963840988694,0.5431009329563558,0.08249009275230987,0.050537335079074965,1.0
2022-11-11,Huamak,Train,0.5323337201032546,0.4969884251432117,-0.433883739117558,0.6619738734303007,0.458243115677608,0.11869069796983035,0.47858011016054297,0.08713291445819764,0.060715073669704654,1.0
2022-11-12,Huamak,Train,-0.5707556892598666,0.4486174142991196,-0.9749279121818236,-0.7048263179373416,-0.7051228054889314,0.08915100386595783,0.39305307023013347,0.10480143039449041,0.10885753114453628,0.0
2022-11-13,Huamak,Train,-1.105200831668625,0.35187539261093886,-0.7818314824680299,-1.313887090235709,-1.1580617163100784,0.12190153428546863,0.25593274327960347,0.13523770602197271,-0.03464790611850601,0.0
2022-11-14,Huamak,Train,0.43107748860548484,-0.5671738134267984,0.0,0.37113757316791113,0.3274978630694419,0.1748161167671894,-0.17986915081160354,0.15045584383571428,-0.16142390921320465,1.0
2022-11-15,Huamak,Train,0.3794435162523175,0.0616493275463899,0.7818314824680298,0.9032506247690543,0.7070593362023323,0.18098092249321532,-0.16957718405810177,0.17392788690436614,-0.11984043658337831,1.0
2022-11-16,Huamak,Train,-0.27436327653129544,-0.035092694141794244,0.9749279121818236,0.48786335286963245,0.4629125889850425,0.09968254698125137,-0.5043206949450713,0.11408707380626432,-0.3020636764964204,1.0
2022-11-17,Huamak,Train,-0.41384205899179954,-0.180205726674067,0.43388373911755823,0.2622369854015007,0.4222214644488275,-0.03748438042282022,-0.6152622855953129,-0.02429480648309488,-0.36476249721646,1.0
2022-11-18,Huamak,Train,-0.3964072111842365,-0.6639158351149809,-0.433883739117558,0.5119910280035078,0.5496313789802547,-0.15307448778580188,-0.6405923535109121,-0.18163487540482756,-0.4605112890158329,1.0
2022-11-19,Huamak,Train,-1.029426300812678,-0.08346370498588288,-0.9749279121818236,-0.5385409893119845,-0.5476948482668538,-0.3125888359467168,-0.9863219357871721,-0.3602545438118764,-0.8588191688258136,0.0
2022-11-20,Huamak,Train,-1.2218801977653928,-0.5188028025827064,-0.7818314824680299,-1.045222167123367,-1.0793477376990395,-0.39863924920582594,-0.6312562454497238,-0.44846815622373254,-0.5127358676031483,0.0
2022-11-21,Huamak,Train,0.44717119427400454,-0.470431791738616,0.0,0.4024383409091548,0.448904169062739,-0.44127915547750296,-0.361834436563946,-0.4709084611355208,-0.3774217597266681,1.0
2022-11-22,Huamak,Train,0.5718974132050323,0.5937304468313958,0.7818314824680298,0.49047175018140277,0.3975399626809594,-0.4015932186162128,-0.14398822449458923,-0.46781324666492924,-0.3594643494598814,1.0
2022-11-23,Huamak,Train,0.5055108773223884,0.0616493275463899,0.9749279121818236,-0.20857872937304023,-0.25285096228313225,-0.3675583536704457,0.04328606343396267,-0.4307996402874397,-0.14628844332745736,1.0
2022-11-24,Huamak,Train,0.5216045829909082,-1.9215621170613575,0.43388373911755823,-0.324652409746819,-0.3916010262754718,-0.21523627885656155,0.3948251553818397,-0.28081070573336236,0.2327407489452759,1.0
2022-11-25,Huamak,Train,0.6128022484458532,-1.0508839218677122,-0.433883739117558,-0.29791633730117334,-0.37425726827642936,-0.04724532282236114,0.5745440613036684,-0.10090136463023364,0.45524063581562585,1.0
2022-11-26,Huamak,Train,-0.8021027082448373,-1.2927389760881691,-0.9749279121818236,-0.9754475390335113,-1.0039690971647397,0.14643232373694623,0.7323213892306302,0.09319437612977223,0.5910115879697911,0.0
2022-11-27,Huamak,Train,-1.2205390556263496,-1.2927389760881691,-0.7818314824680299,-1.2617191440003028,-1.1954175027695544,0.18354959154572628,0.5254932360009493,0.13691428052687665,0.3394262780028176,0.0
2022-11-28,Huamak,Train,0.48338203202817387,-0.8573998784913457,0.0,0.6039370332434113,0.46491379183108583,0.1898428307243775,0.4758046195107928,0.13717221506609215,0.33739799728521125,1.0
2022-11-29,Huamak,Train,0.5175811565737782,-0.6639158351149809,0.7818314824680298,0.6632780720861858,0.5889883682857742,0.18483392607198093,0.463026722570996,0.1441364476249234,0.35289041199059745,1.0
2022-11-30,Huamak,Train,0.5812854081783354,-0.4220607808945239,0.9749279121818236,0.5648110735668566,0.5229486743663433,0.1750729836724408,0.43505617234902194,0.13369009878667734,0.3245591682413924,1.0
2022-12-01,Huamak,Train,0.5397100018679929,-0.470431791738616,0.43388373911755823,0.5282935112020722,0.5389582971346901,0.1935674008505178,0.4847496610467589,0.14826340025237855,0.363779189345886,1.0
2022-12-02,Huamak,Train,0.8220204221366093,-0.5671738134267984,-0.433883739117558,0.6854494492362334,0.6296794928219891,0.2202815589966288,0.5507381728563739,0.15174551653179416,0.37269208933747583,1.0
2022-12-03,Huamak,Train,-0.7189518956241522,-0.9541419001795298,-0.9749279121818236,-0.7869908332581064,-0.7778331755618401,0.2756363770782344,0.7443803845887706,0.19198330464948296,0.5139041406591262,0.0
2022-12-04,Huamak,Train,-1.146105666909446,-1.0508839218677122,-0.7818314824680299,-1.2297662769311164,-1.1940833675388587,0.2951582618773162,0.6431411753196477,0.2079752460808718,0.43058343665927795,0.0
2022-12-05,Huamak,Train,-1.3251481424717277,-0.6155448242708887,0.0,0.5785051594536508,0.5009354430598664,0.3200743516866697,0.44721706715791226,0.22229061300735753,0.3172833532682661,0.0
2022-12-06,Huamak,Train,0.5477568547022527,-0.5671738134267984,0.7818314824680298,0.6137185231625499,0.5349558914426035,-0.05623566450614861,1.386970430587975,-0.12553411312535767,1.1627191092372438,1.0
2022-12-07,Huamak,Train,0.5450745704241661,-0.470431791738616,0.9749279121818236,0.6587133767905877,0.5983273149006432,-0.062272036779548415,1.3689351879776854,-0.11973058599299856,1.1810237592044839,1.0
2022-12-08,Huamak,Train,0.5363571465203846,-0.3253187592063415,0.43388373911755823,0.6639301714141284,0.5569691227490804,-0.06805154214769762,1.3502377002260808,-0.12669481855182899,1.15797620632296,1.0
2022-12-09,Huamak,Train,0.5853088345954653,-0.5671738134267984,-0.433883739117558,0.9665042595794843,0.8378045888104985,-0.0731888802527195,1.3332965123815175,-0.12733965489986934,1.155908399887561,1.0
2022-12-10,Huamak,Train,-0.09196794562140548,-0.5671738134267984,-0.9749279121818236,-0.6878717354108347,-0.6951167912587145,-0.10285700780921815,1.1977574475171375,-0.17286510107148464,0.9646432983065082,0.0
2022-12-11,Huamak,Train,-0.8356312617209201,-0.035092694141794244,-0.7818314824680299,-1.1032590073102564,-1.1200388622352544,-0.007944686318946865,1.0006068582324525,-0.05228070398802596,0.7658836260784027,0.0
2022-12-12,Huamak,Train,-0.8021027082448373,-0.27694774836224945,0.0,-1.3321458714181011,-1.2981459155331134,0.06641828275123772,0.6283791375968556,0.0074311418404673065,0.4424252125179913,0.0
2022-12-13,Huamak,Train,0.5410511440070361,-1.486223019464534,0.7818314824680298,0.5830698547492488,0.5649739341332538,0.1726327480725552,-0.11144893638357123,0.10802561213468974,-0.261205317664165,1.0
2022-12-14,Huamak,Train,0.5718974132050323,-1.8248200953731732,0.9749279121818236,0.6293689070331717,0.5623056636718626,0.18021032177746188,-0.08824185469196037,0.10673593943860984,-0.26552468983705835,1.0
2022-12-15,Huamak,Train,0.4304069175359632,-1.2927389760881691,0.43388373911755823,0.6378461982964253,0.5536337846723415,0.1881731958402453,-0.0618452526481834,0.11189463022292859,-0.24782228593398067,1.0
2022-12-16,Huamak,Train,0.4418066257178313,-0.7122868459590729,-0.433883739117558,0.8158693148247489,0.6023297205927298,0.1727611815251813,-0.10820140056775576,0.09151780162486828,-0.3081739819432989,1.0
2022-12-17,Huamak,Train,-0.5821553974417347,-0.3253187592063415,-0.9749279121818236,-0.20597033206126994,-0.07140857090853435,0.1686513110411635,-0.12648355179283638,0.06391880592876126,-0.401371563558197,0.0
2022-12-18,Huamak,Train,-0.7692447258382763,-2.792240312255001,-0.7818314824680299,-0.7256934964315042,-0.8111865563292294,0.13448801264277108,-0.03427931413234268,-0.030356268154670282,-0.17499619357358723,0.0
2022-12-19,Huamak,Train,0.23996473379181338,-2.598756268878636,0.0,-0.7928597272095896,-0.7778331755618401,0.1253692375063583,0.01570487417603171,-0.01758850846347994,-0.24347466690964256,1.0
2022-12-20,Huamak,Train,0.35798524202762455,-1.6797070628409005,0.7818314824680298,0.6215437150978609,0.558303257979776,0.3565494522323216,-0.6111387988327351,0.18282662850731682,-0.744873385045627,1.0
2022-12-21,Huamak,Train,0.2895869929364158,-0.9541419001795298,0.9749279121818236,0.6697990653656116,0.5889883682857742,0.3385687688647467,-0.6545344801551966,0.147618563904339,-0.8438980690356026,1.0
2022-12-22,Huamak,Train,0.279528426893591,-0.8573998784913457,0.43388373911755823,0.559594278943316,0.4482371014473912,0.30183680141384417,-0.7510563704268222,0.09332334339937996,-1.0107703366762395,1.0
2022-12-23,Huamak,Train,0.34457382063719144,-0.22857673751815907,-0.433883739117558,0.7950021363305865,0.4595772509083036,0.28603948674090346,-0.7886568567852033,0.0643057077375853,-1.092246077310367,1.0
2022-12-24,Huamak,Train,-0.7947264264800992,-1.1959969543999867,-0.9749279121818236,-0.3794287532939955,-0.5590349977277661,0.23492297259594017,-0.9875911770419918,0.045605453644428945,-1.156055593309744,0.0
2022-12-25,Huamak,Train,-0.9067117950902154,-1.1959969543999867,-0.7818314824680299,-0.7719925487154271,-0.7451468624097985,0.18727416167186656,-0.7270958996263661,0.004722829178699783,-0.8984600188041537,0.0
2022-12-26,Huamak,Train,-0.03429883364254321,-1.3411099869322596,0.0,0.38091906308704976,0.2587898986886199,0.16479830746239787,-0.5599205568968538,-0.02171546109093592,-0.7169609487982163,1.0
2022-12-27,Huamak,Train,-0.059109963214844415,-1.2443679652440771,0.7818314824680298,0.5302498091859,0.3761937989898303,0.1001962807917534,-0.6144301209371711,-0.07446307436059794,-0.7816375568764646,1.0
2022-12-28,Huamak,Train,-0.43865318856410074,-0.9057708893354377,0.9749279121818236,0.48329865757403445,0.3081529022243561,0.002073122985844655,-0.7952368608576598,-0.15468071605676006,-0.9497551165629501,1.0
2022-12-29,Huamak,Train,-0.5352154225752189,-0.6155448242708887,0.43388373911755823,0.479386061606379,0.2981468879941393,-0.12738779726069493,-1.0017947018533457,-0.2947391708510232,-1.0801878441221422,1.0
2022-12-30,Huamak,Train,-1.037473153646938,-1.0025129110236202,-0.433883739117558,0.5354666038094407,0.36285244668287453,-0.29422285222126515,-1.3063732005472155,-0.45143440342471636,-1.3233360941687435,0.0
2022-12-31,Huamak,Train,-1.4478626481941903,-1.0508839218677122,-0.9749279121818236,-0.6213576039606917,-0.7704954317930144,-0.5691988742925365,-1.7159116681268023,-0.7172359460867573,-1.6068535878227455,0.0
2023-01-01,Huamak,Train,-1.6745156696925096,-1.3894809977763516,-0.7818314824680299,-0.8861099311053782,-0.8818957235560947,-0.6110681798484608,-1.5713519247045205,-0.842850066684927,-0.9418711692827041,0.0
2023-01-02,Huamak,Train,-1.622881697339342,-1.5829650411527165,0.0,0.052913101131933316,-0.014040755988624724,-0.7827837060088015,-0.35824624311882713,-0.9905175903860614,-0.2524235660345934,0.0
2023-01-03,Huamak,Train,-0.2562578576542108,-0.5188028025827064,0.7818314824680298,0.03204592263777084,-0.038722257756492816,-1.1196646522455806,-0.07949773260580635,-1.2960410520873593,-0.3208983518087996,1.0
2023-01-04,Huamak,Train,0.18967190357768932,-0.08346370498588288,0.9749279121818236,-0.17401746499208362,-0.4162825280433399,-1.179000907358578,-0.3645533023313553,-1.3339574293521046,-0.5543449876370667,1.0
2023-01-05,Huamak,Train,0.30501012753541384,-0.37368977005043186,0.43388373911755823,-0.36769096539102913,-0.5123402646534211,-1.115426348308938,-0.016935546118352587,-1.21311509772943,0.14240410477335522,1.0
2023-01-06,Huamak,Train,0.35127953133240797,-0.7122868459590729,-0.433883739117558,-0.8606780573156176,-1.011973908548913,-0.9830114586520111,0.5549734268420918,-1.0515191089106344,0.8309142848467989,1.0
2023-01-07,Huamak,Train,0.9346763618162472,-1.6797070628409005,-0.9749279121818236,-0.833941984869972,-1.4202192891417582,-0.7229337170853022,1.1158538754565557,-0.7844278935525136,1.3051952892944045,0.0
2023-01-08,Huamak,Train,-1.1031891184600602,-1.8248200953731732,-0.7818314824680299,-1.7579667325646042,-1.64568814312931,-0.5670155055979023,1.1316572635402187,-0.3262071846353699,1.6623159553696905,0.0
2023-01-09,Huamak,Train,0.677177071119932,-0.470431791738616,0.0,-1.6575434360614474,-1.5943239367475306,-0.39735491467957046,0.21744153933363838,-0.2163270709293736,1.0429807416514114,1.0
2023-01-10,Huamak,Train,0.7274699013340561,-0.035092694141794244,0.7818314824680298,-0.2692239668716999,-0.234840136668742,0.06744575037224178,-1.0013828274224397,0.22603066382598863,-0.1604927475664347,1.0
2023-01-11,Huamak,Train,0.7375284673768808,-1.3411099869322596,0.9749279121818236,0.1487717023394922,0.2087598275375359,0.28064528173063097,-0.7595280282088502,0.41522564834089126,-0.14960460671707596,1.0
2023-01-12,Huamak,Train,0.5967085427773334,-0.180205726674067,0.43388373911755823,0.30462344171776823,0.32349545737735513,0.3930245527779743,-0.6015754023965215,0.5205919076106091,-0.059515539893710445,1.0
2023-01-13,Huamak,Train,0.494781740210042,-0.470431791738616,-0.433883739117558,0.45982308176810166,0.3695231228363524,0.48292796961584905,-0.463814259377932,0.5766926698900791,-0.039314386818164904,1.0
2023-01-14,Huamak,Train,-0.7229753220412821,-0.13183471582997494,-0.9749279121818236,-0.04229340074768299,0.9498719481889265,0.5557497372545276,-0.32911709562483654,0.6042916655861861,-0.04015347964368281,0.0
2023-01-15,Huamak,Train,-1.1668933700646174,0.5937304468313958,-0.7818314824680299,-0.8965435203524594,-1.077346534852996,0.4496637053858354,0.14861610759232327,0.2854845751152664,0.38548294693149415,0.0
2023-01-16,Huamak,Train,0.43107748860548484,0.3035043817668468,0.0,0.7024040317627405,0.6937179838953765,0.37979590715754374,0.7070405935344612,0.2732326845025087,0.48102004348573413,1.0
2023-01-17,Huamak,Train,0.746916462350184,0.3035043817668468,0.7818314824680298,0.8132609175129786,0.7437480550464606,0.3294499937283339,0.622161365030972,0.22590169655638087,0.3756420006317799,1.0
