Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Departure_Diff,day_cos,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Std_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2023-09-14,Huamak,Train,6342.0,22.0,-0.900968867902419,6606.0,1398.8979505991347,5755.571428571428,1290.8198760403916,1.0
2023-09-15,Huamak,Train,6351.0,9.0,-0.9009688679024191,6789.0,1385.5614299591552,5719.714285714285,1266.9456334410006,1.0
2023-09-16,Huamak,Train,4263.0,-2088.0,-0.2225209339563146,4198.0,1382.2665823790605,5695.428571428572,1250.549326915016,0.0
2023-09-17,Huamak,Train,3279.0,-984.0,0.6234898018587334,3354.0,1365.2691867836668,5677.714285714285,1272.8518785632073,0.0
2023-09-18,Huamak,Train,6169.0,2890.0,1.0,6420.0,1386.9369127685593,5654.857142857143,1320.3057005319354,1.0
2023-09-19,Huamak,Train,6418.0,249.0,0.6234898018587336,6644.0,1372.4381849207468,5604.428571428572,1288.0118862213974,1.0
2023-09-20,Huamak,Train,6094.0,-324.0,-0.22252093395631434,6485.0,1358.766106926912,5591.714285714285,1278.0179594833116,1.0
2023-09-21,Huamak,Train,6442.0,348.0,-0.900968867902419,6459.0,1357.7317920147566,5559.428571428572,1259.2705371421462,1.0
2023-09-22,Huamak,Train,6634.0,192.0,-0.9009688679024191,6762.0,1352.9279007995542,5573.714285714285,1270.1482478154096,1.0
2023-09-23,Huamak,Train,4004.0,-2630.0,-0.2225209339563146,4290.0,1355.5514077480066,5614.142857142857,1303.0893329023118,0.0
2023-09-24,Huamak,Train,3491.0,-513.0,0.6234898018587334,3281.0,1421.6102205061707,5577.142857142857,1350.6566833175852,0.0
2023-09-25,Huamak,Train,6252.0,2761.0,1.0,6208.0,1386.3339802377668,5607.428571428572,1291.6237658006044,1.0
2023-09-26,Huamak,Train,6509.0,257.0,0.6234898018587336,6513.0,1386.9139603210133,5619.285714285715,1298.0034301810942,1.0
2023-09-27,Huamak,Train,6277.0,-232.0,-0.22252093395631434,6474.0,1374.1448076461725,5632.285714285715,1307.7551649404995,1.0
2023-09-28,Huamak,Train,6132.0,-145.0,-0.900968867902419,6405.0,1360.3921528455662,5658.428571428572,1320.2925000598416,1.0
2023-09-29,Huamak,Train,6457.0,325.0,-0.9009688679024191,6782.0,1346.516917652279,5614.142857142857,1294.577849927841,1.0
2023-09-30,Huamak,Train,4503.0,-1954.0,-0.2225209339563146,3939.0,1331.5607920245805,5588.857142857143,1272.8848374946542,0.0
2023-10-01,Huamak,Train,3703.0,-800.0,0.6234898018587334,3409.0,1209.4400120953196,5660.142857142857,1179.912204159187,0.0
2023-10-02,Huamak,Train,6406.0,2703.0,1.0,6217.0,1154.2695897034928,5690.428571428572,1115.9423308192347,1.0
2023-10-03,Huamak,Train,6579.0,173.0,0.6234898018587336,6377.0,1158.7068120065835,5712.428571428572,1130.2843089451428,1.0
2023-10-04,Huamak,Train,6227.0,-352.0,-0.22252093395631434,6324.0,1154.1033831713703,5722.428571428572,1138.7841260371806,1.0
2023-10-05,Huamak,Train,5990.0,-237.0,-0.900968867902419,6244.0,1145.7690908397701,5715.285714285715,1134.8760158839164,1.0
2023-10-06,Huamak,Train,6249.0,259.0,-0.9009688679024191,6675.0,1139.1560368055204,5695.0,1127.4305595763522,1.0
2023-10-07,Huamak,Train,4226.0,-2023.0,-0.2225209339563146,4620.0,1113.7423186630456,5665.285714285715,1106.5478923640037,0.0
2023-10-08,Huamak,Train,3473.0,-753.0,0.6234898018587334,3586.0,1155.010059737673,5625.714285714285,1158.761078952525,0.0
2023-10-09,Huamak,Train,6127.0,2654.0,1.0,6276.0,1211.0161022876555,5592.857142857143,1223.80246616456,1.0
2023-10-10,Huamak,Train,6363.0,236.0,0.6234898018587336,6326.0,1207.0605776410823,5553.0,1197.159276509737,1.0
2023-10-11,Huamak,Train,6092.0,-271.0,-0.22252093395631434,6221.0,1214.791026512471,5522.142857142857,1168.7529577247967,1.0
2023-10-12,Huamak,Train,6281.0,189.0,-0.900968867902419,6153.0,1237.1104389241984,5502.857142857143,1156.2302868332333,1.0
2023-10-13,Huamak,Train,3739.0,-2542.0,-0.9009688679024191,6484.0,1262.988500494338,5544.428571428572,1181.6169510664627,0.0
2023-10-14,Huamak,Train,3925.0,186.0,-0.2225209339563146,4376.0,1385.277572322941,5185.857142857143,1306.423161227046,0.0
2023-10-15,Huamak,Train,3647.0,-278.0,0.6234898018587334,3399.0,1436.2753251113797,5142.857142857143,1347.586784907427,0.0
2023-10-16,Huamak,Train,6025.0,2378.0,1.0,6232.0,1417.0853218927218,5167.714285714285,1312.8075149954634,1.0
2023-10-17,Huamak,Train,6250.0,225.0,0.6234898018587336,6400.0,1399.310527503078,5153.142857142857,1300.8974374858058,1.0
2023-10-18,Huamak,Train,6278.0,28.0,-0.22252093395631434,6452.0,1384.166020182753,5137.0,1283.9731305599792,1.0
2023-10-19,Huamak,Train,6107.0,-171.0,-0.900968867902419,6456.0,1369.7275884885494,5163.571428571428,1308.7166560085795,1.0
2023-10-20,Huamak,Train,6139.0,32.0,-0.9009688679024191,3782.0,1347.1435742057342,5138.714285714285,1285.400160039108,1.0
2023-10-21,Huamak,Train,3965.0,-2174.0,-0.2225209339563146,3981.0,1248.3797117711786,5481.571428571428,1164.1903992536065,0.0
2023-10-22,Huamak,Train,3597.0,-368.0,0.6234898018587334,3490.0,1218.1581725430071,5487.285714285715,1155.3413224794472,0.0
2023-10-23,Huamak,Train,3315.0,-282.0,1.0,6066.0,1200.3580021532402,5480.142857142857,1168.6924928556398,0.0
2023-10-24,Huamak,Train,6226.0,2911.0,0.6234898018587336,6287.0,1475.112247544957,5093.0,1386.6548477060405,1.0
2023-10-25,Huamak,Train,6227.0,1.0,-0.22252093395631434,6352.0,1480.142753733086,5089.571428571428,1383.3430349631099,1.0
2023-10-26,Huamak,Train,6228.0,1.0,-0.900968867902419,6301.0,1469.7287407642823,5082.285714285715,1376.1563276369563,1.0
2023-10-27,Huamak,Train,6229.0,1.0,-0.9009688679024191,6343.0,1459.2330014020874,5099.571428571428,1391.8433648873524,1.0
2023-10-28,Huamak,Train,4291.0,-1938.0,-0.2225209339563146,4130.0,1436.0724713109487,5112.428571428572,1403.4129657306673,0.0
2023-10-29,Huamak,Train,3593.0,-698.0,0.6234898018587334,3553.0,1412.8170103597622,5159.0,1363.8412664236237,0.0
2023-10-30,Huamak,Train,5912.0,2319.0,1.0,3155.0,1420.215996315514,5158.428571428572,1364.6054200320862,1.0
2023-10-31,Huamak,Train,6176.0,264.0,0.6234898018587336,6326.0,1126.50117832246,5529.428571428572,1108.9816435425205,1.0
2023-11-01,Huamak,Train,6172.0,-4.0,-0.22252093395631434,6272.0,1118.8566230116926,5522.285714285715,1103.8966911635748,1.0
2023-11-02,Huamak,Train,6259.0,87.0,-0.900968867902419,6218.0,1115.1111625133572,5514.428571428572,1098.22597206325,1.0
2023-11-03,Huamak,Train,6307.0,48.0,-0.9009688679024191,6164.0,1130.1318085789333,5518.857142857143,1101.640205719239,1.0
2023-11-04,Huamak,Train,4128.0,-2179.0,-0.2225209339563146,4353.0,1148.2005797893314,5530.0,1110.38011509572,0.0
2023-11-05,Huamak,Train,4167.0,39.0,0.6234898018587334,3514.0,1173.255422196834,5506.714285714285,1141.9538394473552,0.0
2023-11-06,Huamak,Train,6180.0,2013.0,1.0,5854.0,1013.4491318547404,5588.714285714285,992.4561643192211,1.0
2023-11-07,Huamak,Train,6395.0,215.0,0.6234898018587336,6259.0,1033.538558729637,5627.0,1011.983201441596,1.0
2023-11-08,Huamak,Train,6280.0,-115.0,-0.22252093395631434,6238.0,1039.8765723460976,5658.285714285715,1034.9099339694021,1.0
2023-11-09,Huamak,Train,6298.0,18.0,-0.900968867902419,6351.0,1047.448805431551,5673.714285714285,1044.6045047904743,1.0
2023-11-10,Huamak,Train,6550.0,252.0,-0.9009688679024191,6339.0,1047.7644228137683,5679.285714285715,1048.3437277098346,1.0
2023-11-11,Huamak,Train,4714.0,-1836.0,-0.2225209339563146,4215.0,1061.851348218887,5714.0,1076.2457897710817,0.0
2023-11-12,Huamak,Train,3917.0,-797.0,0.6234898018587334,4106.0,925.5509041594942,5797.714285714285,947.3979653566298,0.0
2023-11-13,Huamak,Train,6084.0,2167.0,1.0,6185.0,1026.2793641759126,5762.0,1020.9722490515164,1.0
2023-11-14,Huamak,Train,6497.0,413.0,0.6234898018587336,6323.0,1027.258811919688,5748.285714285715,1015.0492129753529,1.0
2023-11-15,Huamak,Train,6313.0,-184.0,-0.22252093395631434,6318.0,1050.9842099307634,5762.857142857143,1026.5473570130384,1.0
2023-11-16,Huamak,Train,7098.0,785.0,-0.900968867902419,6354.0,1066.324349833389,5767.571428571428,1029.3899256586872,1.0
2023-11-17,Huamak,Train,6428.0,-670.0,-0.9009688679024191,6466.0,1097.5463543741466,5881.857142857143,1136.8904122754248,1.0
2023-11-18,Huamak,Train,4146.0,-2282.0,-0.2225209339563146,4889.0,1100.0714262524605,5864.428571428572,1125.8219008266485,0.0
2023-11-19,Huamak,Train,3441.0,-705.0,0.6234898018587334,3785.0,1208.610772746951,5783.285714285715,1237.4888166882758,0.0
2023-11-20,Huamak,Train,6353.0,2912.0,1.0,6199.0,1302.998190986568,5715.285714285715,1363.768273850761,1.0
2023-11-21,Huamak,Train,6468.0,115.0,0.6234898018587336,6548.0,1296.863579123543,5753.714285714285,1379.5878266455347,1.0
2023-11-22,Huamak,Train,6368.0,-100.0,-0.22252093395631434,6482.0,1296.5425451671667,5749.571428571428,1377.0249159138689,1.0
2023-11-23,Huamak,Train,6299.0,-69.0,-0.900968867902419,6658.0,1289.882128243464,5757.428571428572,1380.9269661043859,1.0
2023-11-24,Huamak,Train,6464.0,165.0,-0.9009688679024191,6493.0,1266.3151830634927,5643.285714285715,1281.0622824158677,1.0
2023-11-25,Huamak,Train,4230.0,-2234.0,-0.2225209339563146,4281.0,1287.2478208880123,5648.428571428572,1284.8043764380109,0.0
2023-11-26,Huamak,Train,3787.0,-443.0,0.6234898018587334,3452.0,1260.5038675069518,5660.428571428572,1268.7246689941305,0.0
2023-11-27,Huamak,Train,6761.0,2974.0,1.0,6085.0,1171.672552989338,5709.857142857143,1170.8076170705651,1.0
2023-11-28,Huamak,Train,6424.0,-337.0,0.6234898018587336,6545.0,1252.4584966034865,5768.142857142857,1217.3900263228927,1.0
2023-11-29,Huamak,Train,6438.0,14.0,-0.22252093395631434,6412.0,1245.9528768892312,5761.857142857143,1213.2808727538952,1.0
2023-11-30,Huamak,Train,6357.0,-81.0,-0.900968867902419,6449.0,1256.384950107698,5771.857142857143,1219.3825525747802,1.0
2023-12-01,Huamak,Train,6225.0,-132.0,-0.9009688679024191,6672.0,1268.1974647206125,5780.142857142857,1223.7507137990917,1.0
2023-12-02,Huamak,Train,4533.0,-1692.0,-0.2225209339563146,4432.0,1333.1879623133118,5746.0,1204.6764434209342,0.0
2023-12-03,Huamak,Train,3913.0,-620.0,0.6234898018587334,3755.0,1301.6290342709478,5789.285714285715,1145.09602425381,0.0
2023-12-04,Huamak,Train,5938.0,2025.0,1.0,6940.0,1279.2196840261556,5807.285714285715,1108.7907398431325,1.0
2023-12-05,Huamak,Train,3621.0,-2317.0,0.6234898018587336,6467.0,1216.716854803074,5689.714285714285,1031.766723357829,0.0
2023-12-06,Huamak,Train,6460.0,2839.0,-0.22252093395631434,6544.0,1454.8366296762015,5289.285714285715,1225.1025418695478,1.0
2023-12-07,Huamak,Train,6517.0,57.0,-0.900968867902419,6594.0,1457.3831407861173,5292.428571428572,1228.5639119371342,1.0
2023-12-08,Huamak,Train,7495.0,978.0,-0.9009688679024191,7190.0,1460.5478913261052,5315.285714285715,1252.9180226289986,1.0
2023-12-09,Huamak,Train,4919.0,-2576.0,-0.2225209339563146,4600.0,1459.3921924652607,5496.714285714285,1478.2862503910471,0.0
2023-12-10,Huamak,Train,4139.0,-780.0,0.6234898018587334,3833.0,1447.9098071094754,5551.857142857143,1443.127671479713,0.0
2023-12-11,Huamak,Train,4080.0,-59.0,1.0,6095.0,1384.2666960214976,5584.142857142857,1402.3029188411672,0.0
2023-12-12,Huamak,Train,6619.0,2539.0,0.6234898018587336,3599.0,1485.1858950505616,5318.714285714285,1496.8180377371277,1.0
2023-12-13,Huamak,Train,6559.0,-60.0,-0.22252093395631434,6565.0,1374.8595079740514,5747.0,1351.991987155734,1.0
2023-12-14,Huamak,Train,6591.0,32.0,-0.900968867902419,6619.0,1383.568195782534,5761.142857142857,1361.180177709936,1.0
2023-12-15,Huamak,Train,6534.0,-57.0,-0.9009688679024191,7184.0,1392.056375432021,5771.714285714285,1368.2975692791442,1.0
2023-12-16,Huamak,Train,4647.0,-1887.0,-0.2225209339563146,4718.0,1341.6314517709166,5634.428571428572,1205.0493568235834,0.0
2023-12-17,Huamak,Train,3955.0,-692.0,0.6234898018587334,4186.0,1358.8859933258302,5595.571428571428,1235.952514883804,0.0
2023-12-18,Huamak,Train,6337.0,2382.0,1.0,3927.0,1392.2977924485583,5569.285714285715,1273.4801024863139,1.0
2023-12-19,Huamak,Train,6309.0,-28.0,0.6234898018587336,6771.0,1186.465057780174,5891.714285714285,1108.6178653749653,1.0
2023-12-20,Huamak,Train,6148.0,-161.0,-0.22252093395631434,6646.0,1165.1422557741414,5847.428571428572,1080.5597094627674,1.0
2023-12-21,Huamak,Train,6027.0,-121.0,-0.900968867902419,6695.0,1139.3075173312948,5788.714285714285,1046.066714616495,1.0
2023-12-22,Huamak,Train,7386.0,1359.0,-0.9009688679024191,6870.0,1119.388481014769,5708.142857142857,994.4184948285713,1.0
2023-12-23,Huamak,Train,5385.0,-2001.0,-0.2225209339563146,4582.0,1197.9765479857226,5829.857142857143,1152.0035342207582,0.0
2023-12-24,Huamak,Train,4405.0,-980.0,0.6234898018587334,4009.0,1129.8394323341352,5935.285714285715,1055.43146221275,0.0
2023-12-25,Huamak,Train,5733.0,1328.0,1.0,6469.0,1007.3373672353011,5999.571428571428,919.6854275861152,1.0
2023-12-26,Huamak,Train,5301.0,-432.0,0.6234898018587336,6546.0,996.6328310867433,5913.285714285715,911.0445862279247,1.0
2023-12-27,Huamak,Train,5158.0,-143.0,-0.22252093395631434,6307.0,982.686599268013,5769.285714285715,917.7114132968027,1.0
2023-12-28,Huamak,Train,5158.0,0.0,-0.900968867902419,6498.0,977.0937713931149,5627.857142857143,925.8686783360754,1.0
2023-12-29,Huamak,Train,3970.0,-1188.0,-0.9009688679024191,7336.0,934.9094430299937,5503.714285714285,921.6802978411532,0.0
2023-12-30,Huamak,Train,3644.0,-326.0,-0.2225209339563146,4974.0,768.5473000284043,5015.714285714285,610.9063524211979,0.0
2023-12-31,Huamak,Train,3625.0,-19.0,0.6234898018587334,4439.0,984.2770128857225,4767.0,769.356441016349,0.0
2024-01-01,Huamak,Train,3338.0,-287.0,1.0,6250.0,962.6670294155767,4655.571428571428,879.1721214003732,0.0
2024-01-02,Huamak,Train,4972.0,1634.0,0.6234898018587336,5591.0,1040.0951879515706,4313.428571428572,855.7035812988303,1.0
2024-01-03,Huamak,Train,5792.0,820.0,-0.22252093395631434,5482.0,929.3777232002983,4266.428571428572,799.6173787387181,1.0
2024-01-04,Huamak,Train,5962.0,170.0,-0.900968867902419,5352.0,998.9173663331325,4357.0,940.8660903656925,1.0
2024-01-05,Huamak,Train,6145.0,183.0,-0.9009688679024191,3945.0,1134.3468647304596,4471.857142857143,1091.898412333841,1.0
2024-01-06,Huamak,Train,3920.0,-2225.0,-0.2225209339563146,3537.0,1264.8857467696273,4782.571428571428,1226.458024440419,0.0
2024-01-07,Huamak,Train,3468.0,-452.0,0.6234898018587334,4802.0,1207.3237227142417,4822.0,1187.5744187207843,0.0
2024-01-08,Huamak,Train,6259.0,2791.0,1.0,2987.0,1341.8824375445436,4799.571428571428,1215.1120465678441,1.0
2024-01-09,Huamak,Train,6643.0,384.0,0.6234898018587336,4243.0,1278.9997952269077,5216.857142857143,1127.9651928098099,1.0
2024-01-10,Huamak,Train,6683.666666666667,40.66666666666697,-0.22252093395631434,5796.0,1343.9150341623554,5455.571428571428,1238.8751426385172,1.0
2024-01-11,Huamak,Train,6724.333333333333,40.66666666666606,-0.900968867902419,6037.0,1429.174087166624,5582.952380952381,1322.2658642924273,1.0
2024-01-12,Huamak,Train,6765.0,40.66666666666697,-0.9009688679024191,6173.0,1488.2157101710688,5691.857142857143,1388.4267923343807,1.0
2024-01-13,Huamak,Train,4286.0,-2479.0,-0.2225209339563146,3928.0,1531.1726287547056,5780.428571428572,1440.934685263612,0.0
2024-01-14,Huamak,Train,3573.0,-713.0,0.6234898018587334,3310.0,1459.5581196930393,5832.714285714285,1366.9151593679942,0.0
2024-01-15,Huamak,Train,6738.0,3165.0,1.0,6515.0,1412.8773073817345,5847.714285714285,1336.8870756013869,1.0
2024-01-16,Huamak,Train,6631.0,-107.0,0.6234898018587336,6808.0,1432.6217724358082,5916.142857142857,1373.2126410982132,1.0
2024-01-17,Huamak,Train,6738.0,107.0,-0.22252093395631434,6791.0,1422.9246541642833,5914.428571428572,1372.1611058943017,1.0
2024-01-18,Huamak,Train,6422.0,-316.0,-0.900968867902419,6774.0,1438.2019693916004,5922.190476190476,1377.38142404403,1.0
2024-01-19,Huamak,Train,6870.0,448.0,-0.9009688679024191,6757.0,1440.8935554353802,5879.0,1352.552894837502,1.0
2024-01-20,Huamak,Train,4432.0,-2438.0,-0.2225209339563146,4294.0,1469.9495132243635,5894.0,1364.5454676680095,0.0
2024-01-21,Huamak,Train,3917.0,-515.0,0.6234898018587334,3470.0,1438.8637878548377,5914.857142857143,1336.7024635985558,0.0
2024-01-22,Huamak,Train,6522.0,2605.0,1.0,6755.0,1372.7757594429822,5964.0,1239.0099542241933,1.0
2024-01-23,Huamak,Train,6516.0,-6.0,0.6234898018587336,6706.0,1355.155886306239,5933.142857142857,1219.0499618652966,1.0
2024-01-24,Huamak,Train,6622.0,106.0,-0.22252093395631434,6934.0,1361.6644051971557,5916.714285714285,1208.8097057692237,1.0
2024-01-25,Huamak,Train,6635.0,13.0,-0.900968867902419,6802.0,1352.2149378317079,5900.142857142857,1196.4057879849054,1.0
2024-01-26,Huamak,Train,6643.0,8.0,-0.9009688679024191,7034.0,1339.5935773140018,5930.571428571428,1214.4628246187383,1.0
2024-01-27,Huamak,Train,4471.0,-2172.0,-0.2225209339563146,4460.0,1318.6285443957336,5898.142857142857,1187.9384704284066,0.0
2024-01-28,Huamak,Train,3929.0,-542.0,0.6234898018587334,3697.0,1303.0295285913228,5903.714285714285,1179.9810329387547,0.0
2024-01-29,Huamak,Train,6471.0,2542.0,1.0,6513.0,1290.4833350707054,5905.428571428572,1176.6175896955328,1.0
2024-01-30,Huamak,Train,6835.0,364.0,0.6234898018587336,6780.0,1298.2970897808038,5898.142857142857,1172.313443377573,1.0
2024-01-31,Huamak,Train,6832.0,-3.0,-0.22252093395631434,6845.0,1307.3154244663338,5943.714285714285,1206.0492961574482,1.0
2024-02-01,Huamak,Train,6786.0,-46.0,-0.900968867902419,6661.0,1335.807050509334,5973.714285714285,1228.1428682209066,1.0
2024-02-02,Huamak,Train,7201.0,415.0,-0.9009688679024191,6860.0,1341.5236185202214,5995.285714285715,1242.930772312712,1.0
2024-02-03,Huamak,Train,6243.0,-958.0,-0.2225209339563146,4543.0,1401.4024947818953,6075.0,1307.6055725383326,0.0
2024-02-04,Huamak,Train,5272.0,-971.0,0.6234898018587334,3740.0,1287.6323048063514,6328.142857142857,1100.4417943976418,0.0
2024-02-05,Huamak,Train,6781.0,1509.0,1.0,6620.0,1001.8499079678544,6520.0,628.187869987914,1.0
2024-02-06,Huamak,Train,6845.0,64.0,0.6234898018587336,6867.0,1022.2367631815825,6564.285714285715,635.0474297996875,1.0
2024-02-07,Huamak,Train,6862.0,17.0,-0.22252093395631434,7088.0,1030.518269979656,6565.714285714285,635.7687510108182,1.0
2024-02-08,Huamak,Train,6695.0,-167.0,-0.900968867902419,6733.0,1019.6058061819572,6570.0,637.9602913452248,1.0
2024-02-09,Huamak,Train,6685.0,-10.0,-0.9009688679024191,7350.0,1030.0365458148774,6557.0,633.7383792491066,1.0
2024-02-10,Huamak,Train,6511.0,-174.0,-0.2225209339563146,5257.0,965.8275750680683,6483.285714285715,573.4918523936135,0.0
2024-02-11,Huamak,Train,3742.0,-2769.0,0.6234898018587334,4677.0,983.3318240504763,6521.571428571428,563.638139572638,0.0
2024-02-12,Huamak,Train,6444.0,2702.0,1.0,6940.0,1197.4835718129364,6303.0,1135.5103111229882,1.0
2024-02-13,Huamak,Train,6884.0,440.0,0.6234898018587336,6970.0,1160.8126258707377,6254.857142857143,1118.888947210775,1.0
2024-02-14,Huamak,Train,6175.0,-709.0,-0.22252093395631434,6978.0,1143.4473981696394,6260.428571428572,1122.4088466541857,1.0
2024-02-15,Huamak,Train,6813.0,638.0,-0.900968867902419,6898.0,1114.5155043891386,6162.285714285715,1090.6263818383763,1.0
2024-02-16,Huamak,Train,6531.0,-282.0,-0.9009688679024191,6770.0,1107.8836753446658,6179.142857142857,1101.0942176718752,1.0
2024-02-17,Huamak,Train,4277.0,-2254.0,-0.2225209339563146,5167.0,1116.5622410305682,6157.142857142857,1090.7928964093533,0.0
2024-02-18,Huamak,Train,3500.0,-777.0,0.6234898018587334,3966.0,1284.5726174583433,5838.0,1280.3470883579344,0.0
2024-02-19,Huamak,Train,6544.0,3044.0,1.0,6368.0,1403.370568446169,5803.428571428572,1347.8621167294004,1.0
2024-02-20,Huamak,Train,6765.0,221.0,0.6234898018587336,6808.0,1427.8656399375452,5817.714285714285,1356.286561938594,1.0
2024-02-21,Huamak,Train,6553.0,-212.0,-0.22252093395631434,6708.0,1442.8933564526546,5800.714285714285,1341.3576100709358,1.0
2024-02-22,Huamak,Train,6458.0,-95.0,-0.900968867902419,6841.0,1464.6426022688677,5854.714285714285,1366.3133747772547,1.0
2024-02-23,Huamak,Train,6636.0,178.0,-0.9009688679024191,6851.0,1461.2995032145898,5804.0,1330.9465303559873,1.0
2024-02-24,Huamak,Train,3960.0,-2676.0,-0.2225209339563146,4254.0,1465.6318156507068,5819.0,1341.0587856863847,0.0
2024-02-25,Huamak,Train,3489.0,-471.0,0.6234898018587334,3529.0,1519.887041542097,5773.714285714285,1405.6074267359338,0.0
2024-02-26,Huamak,Train,3685.0,196.0,1.0,6711.0,1518.278928511449,5772.142857142857,1408.5760455830746,0.0
2024-02-27,Huamak,Train,6362.0,2677.0,0.6234898018587336,6950.0,1701.0755841105718,5363.714285714285,1554.4143285372447,1.0
2024-02-28,Huamak,Train,6239.0,-123.0,-0.22252093395631434,6937.0,1628.4287343501176,5306.142857142857,1500.388552850161,1.0
2024-02-29,Huamak,Train,6614.0,375.0,-0.900968867902419,6805.0,1559.524698654776,5261.285714285715,1461.0771955747457,1.0
2024-03-01,Huamak,Train,6573.0,-41.0,-0.9009688679024191,6895.0,1542.8648522735027,5283.571428571428,1483.392155066986,1.0
2024-03-02,Huamak,Train,4376.0,-2197.0,-0.2225209339563146,3994.0,1536.4405835132875,5274.571428571428,1473.9804224324953,0.0
2024-03-03,Huamak,Train,3836.0,-540.0,0.6234898018587334,3535.0,1469.4357031575996,5334.0,1419.5257423989617,0.0
2024-03-04,Huamak,Train,6239.0,2403.0,1.0,3649.0,1407.9404411104426,5383.571428571428,1348.6473293814092,1.0
2024-03-05,Huamak,Train,6413.0,174.0,0.6234898018587336,6313.0,1178.7871894855366,5748.428571428572,1142.210263355334,1.0
2024-03-06,Huamak,Train,6206.0,-207.0,-0.22252093395631434,6417.0,1193.9036413219774,5755.714285714285,1146.9291919855154,1.0
2024-03-07,Huamak,Train,6145.0,-61.0,-0.900968867902419,6693.0,1194.3477199670322,5751.0,1144.6772470875692,1.0
2024-03-08,Huamak,Train,6262.0,117.0,-0.9009688679024191,6856.0,1161.0964235419374,5684.0,1098.5414572665482,1.0
2024-03-09,Huamak,Train,4173.0,-2089.0,-0.2225209339563146,4530.0,1114.5330647320102,5639.571428571428,1062.2857206895574,0.0
2024-03-10,Huamak,Train,3756.0,-417.0,0.6234898018587334,3836.0,1180.371975268803,5610.571428571428,1104.4634982866569,0.0
2024-03-11,Huamak,Train,6122.0,2366.0,1.0,6380.0,1238.899626973171,5599.142857142857,1126.0887218704354,1.0
2024-03-12,Huamak,Train,6273.0,151.0,0.6234898018587336,6513.0,1221.3710679864098,5582.428571428572,1115.8301628746797,1.0
2024-03-13,Huamak,Train,6169.0,-104.0,-0.22252093395631434,6423.0,1201.8199888977817,5562.428571428572,1099.5985414599888,1.0
2024-03-14,Huamak,Train,6212.0,43.0,-0.900968867902419,6330.0,1195.3812103656376,5557.142857142857,1096.0725992639018,1.0
2024-03-15,Huamak,Train,6222.0,10.0,-0.9009688679024191,6486.0,1188.7531082529001,5566.714285714285,1102.336263621596,1.0
2024-03-16,Huamak,Train,4189.0,-2033.0,-0.2225209339563146,4205.0,1173.9785225584626,5561.0,1098.2273595814831,0.0
2024-03-17,Huamak,Train,3693.0,-496.0,0.6234898018587334,3623.0,1159.443359876576,5563.285714285715,1094.868593985242,0.0
2024-03-18,Huamak,Train,6168.0,2475.0,1.0,6155.0,1184.3472182317616,5554.285714285715,1112.320654350723,1.0
2024-03-19,Huamak,Train,6161.0,-7.0,0.6234898018587336,6325.0,1203.470081927763,5560.857142857143,1116.3621617514896,1.0
2024-03-20,Huamak,Train,5947.0,-214.0,-0.22252093395631434,6361.0,1201.0438515446933,5544.857142857143,1105.201252950698,1.0
2024-03-21,Huamak,Train,6185.0,238.0,-0.900968867902419,6258.0,1199.9453955830368,5513.142857142857,1087.3471430614022,1.0
2024-03-22,Huamak,Train,6053.0,-132.0,-0.9009688679024191,6355.0,1211.2270244516023,5509.285714285715,1084.4990724270917,1.0
2024-03-23,Huamak,Train,4120.0,-1933.0,-0.2225209339563146,4279.0,1221.2224359612853,5485.142857142857,1067.7400477287508,0.0
2024-03-24,Huamak,Train,3632.0,-488.0,0.6234898018587334,3537.0,1250.3915196373216,5475.285714285715,1081.9243217966882,0.0
2024-03-25,Huamak,Train,6336.0,2704.0,1.0,6370.0,1264.7900258634977,5466.571428571428,1098.7864301344482,1.0
2024-03-26,Huamak,Train,7816.0,1480.0,0.6234898018587336,6299.0,1267.5316470173257,5490.571428571428,1118.3217868965999,1.0
2024-03-27,Huamak,Train,6238.0,-1578.0,-0.22252093395631434,6350.0,1380.6481224755328,5727.0,1418.3744216531743,1.0
2024-03-28,Huamak,Train,6642.0,404.0,-0.900968867902419,6379.0,1391.1411896438783,5768.571428571428,1430.1130324957749,1.0
2024-03-29,Huamak,Train,6827.0,185.0,-0.9009688679024191,6453.0,1410.6269798179994,5833.857142857143,1462.3593298241658,1.0
2024-03-30,Huamak,Train,7024.0,197.0,-0.2225209339563146,4130.0,1455.8788705501083,5944.428571428572,1510.1708354954158,0.0
2024-03-31,Huamak,Train,5253.0,-1771.0,0.6234898018587334,3486.0,1232.739187647522,6359.285714285715,1311.2262345206468,0.0
2024-04-01,Huamak,Train,6449.0,1196.0,1.0,6398.0,693.5738364922871,6590.857142857143,788.0660777226054,1.0
2024-04-02,Huamak,Train,6599.0,150.0,0.6234898018587336,7171.0,706.528805060993,6607.0,783.1172751680393,1.0
2024-04-03,Huamak,Train,6462.0,-137.0,-0.22252093395631434,6486.0,643.6287010084839,6433.142857142857,578.2783149347407,1.0
2024-04-04,Huamak,Train,6318.0,-144.0,-0.900968867902419,6615.0,649.7880973275323,6465.142857142857,571.8418862387535,1.0
2024-04-05,Huamak,Train,6425.0,107.0,-0.9009688679024191,6920.0,648.1944152798319,6418.857142857143,568.2421516018475,1.0
