Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,pm25_filled_scaled,Is_Long_Holiday,day_sin,day_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-09-11,Banthapchang,Train,-0.552938847647614,-1.2799522215393266,0,-0.7818314824680299,0.6234898018587334,-1.3732457364788782,-1.348479723441729,0.4845162547065009,0.7073825525756583,0.29336313263222885,0.33607150448086537,0.0
2022-09-12,Banthapchang,Train,2.2115027655976225,-0.6901973910017875,0,0.0,1.0,0.767315464791021,0.7404737431706062,0.49018237937261216,0.6777748610574519,0.2786427980060617,0.4133379537978872,1.0
2022-09-13,Banthapchang,Train,0.15953548991875605,0.03832328201517265,0,0.7818314824680298,0.6234898018587336,0.8069554870367599,0.9515287221751418,0.45667833786864914,0.6316221470512805,0.2690745804990531,0.39534974981548254,1.0
2022-09-14,Banthapchang,Train,-0.192583330092369,-0.41266570604294556,0,0.9749279121818236,-0.22252093395631434,0.7760169330888661,0.13086843172029597,0.4214498236402175,0.5762499938354865,0.24503136727631297,0.33408402086093475,1.0
2022-09-15,Banthapchang,Train,-0.017553507279821468,-0.7248888516216427,0,0.43388373911755823,-0.900968867902419,1.2072230287376353,0.875941590159564,0.38154059773108584,0.5152569684957949,0.3804584458370528,0.4332460443811797,1.0
2022-09-16,Banthapchang,Train,0.0854052120216771,-0.6901973910017875,0,-0.433883739117558,-0.9009688679024191,0.7421778897083573,0.7512719048871173,0.23249688368772192,0.1383411117023999,0.32574786880979756,0.3298932123867446,1.0
2022-09-17,Banthapchang,Train,-1.8141831590909712,-0.9677290759606295,0,-0.9749279121818236,-0.2225209339563146,-0.9787791736432329,-0.8812138164363381,0.21722298241385687,0.10651113095235107,0.322803801884564,0.3243098270445366,0.0
2022-09-18,Banthapchang,Train,-0.41497416378360585,-0.8289632334812085,0,-0.7818314824680299,0.6234898018587334,-1.3510086508288297,-1.4073787873499715,0.2150058031966822,0.11539100330061793,0.2958165217365903,0.4266548465478821,0.0
2022-09-19,Banthapchang,Train,2.0745676689266292,-0.8983461547209189,0,0.0,1.0,0.6358266105124726,0.7021893516302485,0.19603660322752683,0.21737021258406042,0.3017046555870575,0.39550337464159513,1.0
2022-09-20,Banthapchang,Train,0.24293205255296987,-0.8636546941010638,0,0.7818314824680298,0.6234898018587336,0.6686988240821097,0.8553269177916791,0.18766059285153647,0.2024505002963737,0.27496271434951947,0.35222408471785316,1.0
2022-09-21,Banthapchang,Train,-0.022701443244896393,-0.759580312241498,0,0.9749279121818236,-0.22252093395631434,0.6193905037276539,0.6727398196761273,0.20490532009622317,0.23798968639979834,0.268093224857308,0.33628331206611556,1.0
2022-09-22,Banthapchang,Train,-0.1421335576346347,-0.5861230091422218,0,0.43388373911755823,-0.900968867902419,0.622290993160269,0.6570334026339293,0.2467853719761765,0.3206268789736981,0.3017046555870575,0.40138349948420415,1.0
2022-09-23,Banthapchang,Train,-0.040204425526151145,-0.13513402108410358,0,-0.433883739117558,-0.9009688679024191,0.6822344414343131,0.7394920921054687,0.2652618654526267,0.3528325603711074,0.30563007815403537,0.4077913199716948,1.0
2022-09-24,Banthapchang,Train,-1.8893430241810651,-0.5514315485223665,0,-0.9749279121818236,-0.2225209339563146,-0.987480641941078,-0.9891954336014495,0.2551613823521677,0.33520208714074623,0.2796241536478059,0.36261451579484666,0.0
2022-09-25,Banthapchang,Train,-0.18743539412729407,-1.1064949184400505,0,-0.7818314824680299,0.6234898018587334,-1.425454546265949,-1.3838191617866744,0.22633805252890546,0.4509458413704689,0.23570848867974006,0.5427700681513917,0.0
2022-09-26,Banthapchang,Train,1.9067449564651864,-1.8350155914570105,0,0.0,1.0,0.6029543969428354,0.5951893855302746,0.23865571484653839,0.38712725742525117,0.24601272291805723,0.4917270652508111,1.0
2022-09-27,Banthapchang,Train,0.12144076377720159,-1.3493351427790372,0,0.7818314824680298,0.6234898018587336,0.7363769108431273,0.8278406879678326,0.21377403696491953,0.35149085315670814,0.21632671475528642,0.45261883009681936,1.0
2022-09-28,Banthapchang,Train,0.061724706582332416,-0.6901973910017875,0,0.9749279121818236,-0.22252093395631434,0.7837515715758395,0.8072260155999477,0.17090857209955498,0.27201902239569914,0.15769071516105257,0.33442706256309834,1.0
2022-09-29,Banthapchang,Train,-0.2677431951824629,-1.1064949184400505,0,0.43388373911755823,-0.900968867902419,0.694803228975645,0.6727398196761273,0.12902852021960165,0.18216448435924412,0.11917250622258098,0.24867404978320096,1.0
2022-09-30,Banthapchang,Train,0.16056507711177104,-2.216621658275418,0,-0.433883739117558,-0.9009688679024191,0.6425944191885743,0.635437079200907,0.058078785270033136,0.055381131300005576,0.05072295021090287,0.13234141948221181,1.0
2022-10-01,Banthapchang,Train,-1.5712005815394348,-1.8350155914570105,0,-0.9749279121818236,-0.2225209339563146,-1.1005997298130645,-1.1649109742610397,0.06103502422626526,0.061943974338718864,0.0301144817342685,0.0904311897995044,0.0
2022-10-02,Banthapchang,Train,-0.33260718834240705,-0.8983461547209189,0,-0.7818314824680299,0.6234898018587334,-1.377113055722365,-1.3425898170509047,0.12656498775607475,-0.19187772640130815,0.0853157365823966,-0.13429205917993361,0.0
2022-10-03,Banthapchang,Train,2.234153683843952,-0.9677290759606295,0,0.0,1.0,0.5053045860447958,0.4764096066486522,0.15785185004286384,-0.36547496905855476,0.10592420505903098,-0.24324305274042302,1.0
2022-10-04,Banthapchang,Train,-0.09683172114197534,-0.620814469762077,0,0.7818314824680298,0.6234898018587336,0.568148523751455,0.5932260833999998,0.2031808473717545,-0.27726615407998867,0.20455044705435205,-0.025004030300858335,1.0
2022-10-05,Banthapchang,Train,-0.05564823342137593,-0.5167400879025112,0,0.9749279121818236,-0.22252093395631434,0.6193905037276539,0.6531067983733797,0.2492489044397034,-0.18268329715043558,0.25116484003721584,0.0692966508236676,1.0
2022-10-06,Banthapchang,Train,-0.013435158507761523,-0.03105963922453784,0,0.43388373911755823,-0.900968867902419,0.4163562434446012,0.3988591725027995,0.30073673292741054,-0.07280482126182207,0.2698105972303609,0.10543396540053594,1.0
2022-10-07,Banthapchang,Train,0.020541218861732997,-0.6555059303819323,0,-0.433883739117558,-0.9009688679024191,0.6541963769190344,0.5529783897293674,0.36331045750098795,0.00798712407594964,0.3490550653012291,0.21100140174331755,1.0
2022-10-08,Banthapchang,Train,-1.684455172771083,-0.7942717728613532,0,-0.9749279121818236,-0.2225209339563146,-0.8434230001211976,-0.9440394846051302,0.3758744730649746,0.029505262124455624,0.39493344155278426,0.27916393241640414,0.0
2022-10-09,Banthapchang,Train,-0.43968425641596554,-0.7942717728613532,0,-0.7818314824680299,0.6234898018587334,-1.2543256697416616,-1.2601311275793652,0.3428631380537169,0.16280828556025587,0.4138245376563658,0.20363179713538138,0.0
2022-10-10,Banthapchang,Train,1.9726385368181456,-1.1411863790599057,0,0.0,1.0,0.6832012712451848,0.8710333348338771,0.3142861614768077,0.31311299209919197,0.40720038707459,0.23886138579308952,1.0
2022-10-11,Banthapchang,Train,0.028777916405852883,-0.7942717728613532,0,0.7818314824680298,0.6234898018587336,0.7489456983844591,0.7797397857761011,0.3253720575626772,0.33289959982161754,0.3382601532420398,0.113271409132564,1.0
2022-10-12,Banthapchang,Train,0.10084901991690187,0.10770620325488314,0,0.9749279121818236,-0.22252093395631434,0.821457934199835,0.7277122793238203,0.3184741666648025,0.3199030086389353,0.299251266482696,0.04059928237205966,1.0
2022-10-13,Banthapchang,Train,-1.8553666468115706,-0.03105963922453784,1,0.43388373911755823,-0.900968867902419,0.6619310154060078,0.7159324665421718,0.31083721602787034,0.3034896738037682,0.29753389410964315,0.037154997797480896,0.0
2022-10-14,Banthapchang,Train,0.47150040940229665,0.5586951913130014,1,-0.433883739117558,-0.9009688679024191,0.7035046972734901,0.7365471389100566,-0.1340767468850468,0.6971646233670644,-0.14309478903363432,0.37318081028501143,0.0
2022-10-15,Banthapchang,Train,-0.46748311062737014,0.7668439550321328,1,-0.9749279121818236,-0.2225209339563146,-0.9729781947780027,-0.8684523525895522,-0.4713343411418489,0.4724377385985116,-0.47626502940588994,0.09275841845433198,0.0
2022-10-16,Banthapchang,Train,-0.06903286693057073,0.17708912449459363,1,-0.7818314824680299,0.6234898018587334,-1.3664779278027765,-1.2866357063380742,-0.473797873605375,0.47833664558238553,-0.519444677642648,0.19723266194708342,0.0
2022-10-17,Banthapchang,Train,1.7543660518989685,0.7668439550321328,0,0.0,1.0,0.7267086127344105,0.5951893855302746,-0.40678979059744985,0.25119839051186355,-0.4743023181224014,0.0481708601025887,1.0
2022-10-18,Banthapchang,Train,0.06481346816137737,1.4953646280490929,0,0.7818314824680298,0.6234898018587336,0.721874463680052,0.6236572664192584,-0.4499016087091666,0.11733552963761132,-0.48117180761461287,0.026811077172566856,1.0
2022-10-19,Banthapchang,Train,0.06996140412645231,1.5300560886689483,0,0.9749279121818236,-0.22252093395631434,0.791486210062813,0.7208407218678586,-0.4681317489392638,0.055413560284083764,-0.47945443524156,0.03245851885415654,1.0
2022-10-20,Banthapchang,Train,-0.19052415570633902,1.217832943090251,0,0.43388373911755823,-0.900968867902419,-1.0841636230282459,-1.0471128464445547,-0.4885790683865356,-0.020892846034851437,-0.48509723018159073,0.012133592819786375,1.0
2022-10-21,Banthapchang,Train,-0.08653584921182549,0.2117805851144489,0,-0.433883739117558,-0.9009688679024191,-0.6200853138098397,-0.5965350075464992,-0.0641124249208895,-0.18647795529817132,-0.09402700694640985,-0.14360270522351135,1.0
2022-10-22,Banthapchang,Train,-1.332336352759958,0.4546208094534356,1,-0.9749279121818236,-0.2225209339563146,-0.9826464928867196,-1.0412229400537303,0.23471406290489583,-0.28963780704165265,0.1640695268323919,-0.25083631689174973,0.0
2022-10-23,Banthapchang,Train,-0.4417434308019955,-0.06575109984439309,1,-0.7818314824680299,0.6234898018587334,-1.1035002192456795,-1.1060119103527972,0.25836397455475196,-0.39242549250837533,0.21608137584484996,-0.4730631275157589,0.0
2022-10-24,Banthapchang,Train,-0.0072576353496716095,1.5300560886689483,1,0.0,1.0,0.5575133958318664,0.567703155706428,0.22929429148513758,-0.24098378676427856,0.17928053927943122,-0.2782388178737704,0.0
2022-10-25,Banthapchang,Train,1.949987618571816,1.5647475492888034,0,0.7818314824680298,0.6234898018587336,0.6503290576755477,0.6305288238752201,-0.24370394151198432,0.40002247529122537,-0.2772951730421942,0.27037534741902225,1.0
2022-10-26,Banthapchang,Train,0.0987898455308719,0.48931227007329087,0,0.9749279121818236,-0.22252093395631434,0.7112393357604636,0.6982627473696991,-0.23508157788964096,0.42314385175520275,-0.2846553403552778,0.25066195299034444,1.0
2022-10-27,Banthapchang,Train,-0.1359560344765448,-0.7942717728613532,0,0.43388373911755823,-0.900968867902419,0.5816841411036584,0.517638951384422,-0.23680605061410961,0.41830404652998127,-0.2851460181761499,0.24920123757386295,1.0
2022-10-28,Banthapchang,Train,0.06893181693343732,-0.5167400879025112,0,-0.433883739117558,-0.9009688679024191,0.552679246777508,0.43616191297801976,-0.21093895974707957,0.48332624604538404,-0.2726337337439077,0.279451682240118,1.0
2022-10-29,Banthapchang,Train,-1.5701709943464197,-0.482048627282656,0,-0.9749279121818236,-0.2225209339563146,-0.8898308310430383,-0.8331129142446068,-0.16191466372289853,0.6034538650080361,-0.2230752738358111,0.39306786629957163,0.0
2022-10-30,Banthapchang,Train,-0.4407138436089805,-0.2738998635635246,0,-0.7818314824680299,0.6234898018587334,-1.217586136928538,-1.2532595701234035,-0.1508287676370283,0.5750978624438042,-0.23019010223845826,0.41043957596356023,0.0
2022-10-31,Banthapchang,Train,2.0560350994523593,0.24647204573430412,0,0.0,1.0,-1.298799841041759,-1.2591494765142277,-0.16240737021560375,0.6186484918486159,-0.2370595917306697,0.43670816958690273,1.0
2022-11-01,Banthapchang,Train,0.12144076377720159,0.35054642759386984,0,0.7818314824680298,0.6234898018587336,0.6841681010560565,0.6010792919210989,0.3312845354751414,-0.037861879688236434,0.2477300952911101,-0.07715317548397421,1.0
2022-11-02,Banthapchang,Train,0.000979062194448274,-0.13513402108410358,0,0.9749279121818236,-0.22252093395631434,0.7044715270843618,0.6962994452394242,0.3606005717911088,0.02093699279053767,0.2967978773783346,0.021028198345178876,1.0
2022-11-03,Banthapchang,Train,-0.12257140096734999,0.2811635063541594,0,0.43388373911755823,-0.900968867902419,0.6832012712451848,0.567703155706428,0.389177548368018,0.07776003442662975,0.32255846297412755,0.07419589467912488,1.0
2022-11-04,Banthapchang,Train,0.03186667798489784,0.0730147426350279,0,-0.433883739117558,-0.9009688679024191,0.7450783791409723,0.6344554281357696,0.38252601071649633,0.06693988372957822,0.35150845440559053,0.11881995011240269,1.0
2022-11-05,Banthapchang,Train,-1.6576859057526934,0.8709183368916985,0,-0.9749279121818236,-0.2225209339563146,-0.8463234895538128,-0.8615807951335906,0.37636717955767984,0.055403247645028735,0.371626245061352,0.15207121143029717,0.0
2022-11-06,Banthapchang,Train,-0.43865466922295054,0.5933866519328566,0,-0.7818314824680299,0.6234898018587334,-1.2630271380395068,-1.28074579994725,0.3761208263113269,0.05636060295617408,0.3708902283300442,0.15491179297051463,0.0
2022-11-07,Banthapchang,Train,1.9963190422574901,0.7668439550321328,0,0.0,1.0,0.6387270999450876,0.6805930281972262,0.35493444712499755,0.17207944298643246,0.3706448894196077,0.15622374728626595,1.0
2022-11-08,Banthapchang,Train,0.3294173767662287,1.1137585612306853,0,0.7818314824680298,0.6234898018587336,0.7992208485497865,0.797409504948574,0.34581937700994897,0.1585177256868381,0.3561698937038762,0.13360044824003842,1.0
2022-11-09,Banthapchang,Train,-0.09683172114197534,0.8709183368916985,0,0.9749279121818236,-0.22252093395631434,0.8166237851454766,0.7993728070788487,0.36331045750098795,0.19753178224989945,0.3912533578962421,0.21422545280262165,1.0
2022-11-10,Banthapchang,Train,-0.0999204827210203,0.3852378882137251,0,0.43388373911755823,-0.900968867902419,0.6570968663516494,0.6835379813926383,0.3628177510082827,0.19647692846692708,0.4030296255971765,0.23856203751276378,1.0
2022-11-11,Banthapchang,Train,-0.0021096993845966822,0.17708912449459363,0,-0.433883739117558,-0.9009688679024191,0.7209076338691803,0.7149508154770344,0.3110835692742226,0.1301111205464778,0.4202033493277051,0.2670542497669924,1.0
2022-11-12,Banthapchang,Train,-1.4342654848684415,-0.06575109984439309,0,-0.9749279121818236,-0.2225209339563146,-0.8472903193646844,-0.8645257483290028,0.26723269142344835,0.056114265108232794,0.42928088901384154,0.2822819222019077,0.0
2022-11-13,Banthapchang,Train,-0.46542393624134015,-0.20451694232381407,0,-0.7818314824680299,0.6234898018587334,-1.3461745017744713,-1.2817274510123873,0.32611111730173536,-0.1429421861717873,0.4915969722646168,0.058728730802463096,0.0
2022-11-14,Banthapchang,Train,1.788342429268463,-1.0024205365804848,0,0.0,1.0,0.6029543969428354,0.6226756153541211,0.3778452990357955,-0.4404955950225391,0.5475342438440527,-0.2537392061778573,1.0
2022-11-15,Banthapchang,Train,0.13585498447941138,-0.9330376153407742,0,0.7818314824680298,0.6234898018587336,0.8678657651216757,0.9377856072632187,0.3778452990357955,-0.4404955950225391,0.553913055515392,-0.24584544390200405,1.0
