Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,temperature_max_scaled,day_sin,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-10-14,Phayathai,Train,-0.5149513510253938,-0.2391487652904978,-0.433883739117558,1.0134346415959619,0.11714828713567446,0.09056457972752247,1.3759318952957784,0.0
2022-10-15,Phayathai,Train,-0.14319633908887483,-3.2876441348448995,-0.9749279121818236,-0.29302135880435587,-0.15746219622324037,-0.1668153562381257,0.7640164081788466,0.0
2022-10-16,Phayathai,Train,-0.06484438590046052,-3.850443279993404,-0.7818314824680299,-1.0298533449491667,-0.14337507333790445,-0.13722821667561966,0.7403717299718481,0.0
2022-10-17,Phayathai,Train,0.5062913409580659,-0.8957477679637542,0.0,0.3531438292236615,-0.007513909109036243,0.032010221621914865,-0.10559664665360488,1.0
2022-10-18,Phayathai,Train,0.35725592361669917,-0.5205483378647507,0.7818314824680298,0.4543227198757354,0.006926865396852157,0.06052658851453953,0.01628857007820994,1.0
2022-10-19,Phayathai,Train,0.3769272650554925,-0.7550479816766277,0.9749279121818236,0.8173184152346369,-0.02354611590740966,0.04649383089346565,-0.03870256551000274,1.0
2022-10-20,Phayathai,Train,0.42527208723557797,-0.8488478392013799,0.43388373911755823,-0.7230316440756699,-0.13376753764623198,-0.026487780027382578,-0.5465087099391273,1.0
2022-10-21,Phayathai,Train,0.7980273368723746,-0.9426476967261302,-0.433883739117558,-0.48683806492358833,0.06628139571289153,0.17295771885206246,-1.152800682449526,1.0
2022-10-22,Phayathai,Train,-0.459604864943365,-1.411646984349884,-0.9749279121818236,-0.12055734064741173,0.25389358041592347,0.3948894437990128,-1.4840468124460122,0.0
2022-10-23,Phayathai,Train,-1.2074492521842726,-1.177147340538007,-0.7818314824680299,-0.04335916109144626,0.20744733425004538,0.34140716676126354,-0.9559313994140655,0.0
2022-10-24,Phayathai,Train,-1.131764599529932,-0.2391487652904978,0.0,0.5193662924377829,0.018715252748598112,0.14827359098848641,0.8014705177817316,0.0
2022-10-25,Phayathai,Train,0.3095779265701321,0.37055030862038085,0.7818314824680298,0.37252549983558475,-0.29302865076831547,-0.12860567886026067,1.4922179772536421,1.0
2022-10-26,Phayathai,Train,0.339585057578461,-0.004649121478620891,0.9749279121818236,0.391907170447508,-0.29114250879203585,-0.1366646521125239,1.4645120565639704,1.0
2022-10-27,Phayathai,Train,0.4342742265380766,-1.364747055587508,0.43388373911755823,0.43954008974799735,-0.2959757476062518,-0.14297657521919185,1.4412252730533202,1.0
2022-10-28,Phayathai,Train,0.8793800031616218,-1.2240472693003814,-0.433883739117558,0.8068063226993565,-0.28448206993829966,-0.14145495089883503,1.4476961601862346,1.0
2022-10-29,Phayathai,Train,-0.28923104332940874,-0.8019479104390037,-0.9749279121818236,-0.4323065848968212,-0.2634397985154337,-0.1277039755593083,1.5470293856323278,0.0
2022-10-30,Phayathai,Train,-0.799685683037759,-0.09844897900337299,-0.7818314824680299,-1.169138571041632,-0.2225930363416351,-0.09890582638513576,1.4896143703353109,0.0
2022-10-31,Phayathai,Train,0.39126400542613854,-0.14534890776574905,0.0,-1.0945684146194867,-0.1783865837725891,-0.02998188031857387,0.9783845500689966,1.0
2022-11-01,Phayathai,Train,0.43827517733918714,-0.9426476967261302,0.7818314824680298,0.32554958631855047,0.11019313859814443,0.22745441210338374,-0.10455739863722091,1.0
2022-11-02,Phayathai,Train,0.3145791150715203,-0.426748480340002,0.9749279121818236,0.3551148465740266,0.15168826207628863,0.24920800423886424,-0.0606907223760769,1.0
2022-11-03,Phayathai,Train,0.5039574529907515,-0.379848551577626,0.43388373911755823,0.44840966782464015,0.1563446750802287,0.2449812700156489,-0.06666780823773415,1.0
2022-11-04,Phayathai,Train,0.9940739261267899,-0.5205483378647507,-0.433883739117558,0.8869610282808695,0.159173888044647,0.25675976938434186,-0.0323293724741447,1.0
2022-11-05,Phayathai,Train,0.1018618974791444,-0.9426476967261302,-0.9749279121818236,-0.2644416072240623,0.20756521812356338,0.2761463903548219,0.11589499258535889,0.0
2022-11-06,Phayathai,Train,-0.7810145792992432,-0.28604869405287386,-0.7818314824680299,-0.7673795344588841,0.21882312804448023,0.34225251360590714,-0.12750436128318127,0.0
2022-11-07,Phayathai,Train,0.3485871968809597,-0.004649121478620891,0.0,0.40603279479179105,0.22200599262945175,0.3454084751592411,-0.16519751849060713,1.0
2022-11-08,Phayathai,Train,0.767019968163768,-0.09844897900337299,0.7818314824680298,0.4523517025253703,0.20880299879549666,0.3381948487516201,-0.1727037204570948,1.0
2022-11-09,Phayathai,Train,0.49962308962288177,-0.1922488365281251,0.9749279121818236,0.33047712969446313,0.22530674108794055,0.393762314672822,0.012794771531853604,1.0
2022-11-10,Phayathai,Train,0.7136739574822945,0.08915073604612787,0.43388373911755823,0.5170667721956903,0.24658478025784097,0.4250401479246139,0.036918717016555726,1.0
2022-11-11,Phayathai,Train,0.9377272023444835,0.04225080728375183,-0.433883739117558,0.9999660230351339,0.28342349073204665,0.46048835894331175,0.12812199544136363,1.0
2022-11-12,Phayathai,Train,0.542966723301579,0.7457497387193825,-0.9749279121818236,0.12089228477231007,0.2584910514831042,0.45096411782700035,0.06942000129279434,0.0
2022-11-13,Phayathai,Train,-0.6666540689008342,0.6519498811946338,-0.7818314824680299,-0.7489833725221434,0.353741221285209,0.5255237095245155,0.00728403135398669,0.0
2022-11-14,Phayathai,Train,0.32958268057568474,-0.004649121478620891,0.0,0.36398442465066944,0.4217012743680228,0.5448539740386862,-0.24198492274340683,1.0
2022-11-15,Phayathai,Train,0.4089348714643767,0.08915073604612787,0.7818314824680298,0.7762555537686978,0.4893666177670427,0.5416416560290428,-0.23797883587049679,1.0
2022-11-16,Phayathai,Train,-0.26489192595598643,-0.379848551577626,0.9749279121818236,0.5127962346032326,0.5079922697828008,0.48111482195260213,-0.35637822807614905,1.0
2022-11-17,Phayathai,Train,-0.21521345350886414,0.04225080728375183,0.43388373911755823,0.7236950910922958,0.4195204227079493,0.35188946763483736,-0.029783257552305667,1.0
2022-11-18,Phayathai,Train,-0.033503604625094795,-0.2391487652904978,-0.433883739117558,0.9444490343331843,0.27752929705617324,0.194880380356472,-0.08043662466802198,1.0
2022-11-19,Phayathai,Train,-0.4579378021095689,-0.09844897900337299,-0.9749279121818236,0.5555016105278093,0.0985815770566751,0.03071402312679576,-0.8233379689548391,0.0
2022-11-20,Phayathai,Train,-0.8070207595064617,-0.051549050240996944,-0.7818314824680299,-0.6363068806596066,-0.1010547627451373,-0.13846805871442935,-1.0704200086526432,0.0
2022-11-21,Phayathai,Train,0.4112687594316911,-0.5205483378647507,0.0,0.3452597598222012,-0.18805306140102018,-0.1621941268207436,-0.8606345129946303,1.0
2022-11-22,Phayathai,Train,0.3635907623851241,0.5581500236698818,0.7818314824680298,0.4234434480533492,-0.23255422365386005,-0.14838679502490745,-0.7619281178810777,1.0
2022-11-23,Phayathai,Train,0.3699256011535491,-0.3329486228152499,0.9749279121818236,-0.24046089612795385,-0.29279288302128026,-0.15605127308300468,-0.817688557192326,1.0
2022-11-24,Phayathai,Train,0.5749743297104631,-1.6930465569241353,0.43388373911755823,-0.19151396526055445,-0.20060769393062972,-0.048748580269649434,-0.6008600490285143,1.0
2022-11-25,Phayathai,Train,0.9950741638270676,-0.6612481241518773,-0.433883739117558,-0.012479889269060069,-0.04912691646069768,0.08481622118394956,-0.31138056523216684,1.0
2022-11-26,Phayathai,Train,-0.21454662837534574,-1.646146628161761,-0.9749279121818236,-0.43066407043818367,0.15569631377588236,0.25867588889886617,0.3324920938790164,0.0
2022-11-27,Phayathai,Train,-0.6166421838869528,-1.0833474830132568,-0.7818314824680299,-0.7746065980768894,0.2599645999020727,0.2998161020048268,0.0999981786531395,0.0
2022-11-28,Phayathai,Train,0.2922404730986532,-0.4736484091023747,0.0,0.4257429682954418,0.29267737480316663,0.33199563855757175,-0.2398921863679325,1.0
2022-11-29,Phayathai,Train,0.2659008803246756,0.04225080728375183,0.7818314824680298,0.3787670547784075,0.30593931057388035,0.31187638365506765,-0.2610324387698119,1.0
2022-11-30,Phayathai,Train,0.46594842038020157,0.18295059357087998,0.9749279121818236,0.38500860972123024,0.3154289623920356,0.29536394195637367,-0.2743561381371605,1.0
2022-12-01,Phayathai,Train,0.661995009634617,-0.1922488365281251,0.43388373911755823,0.5870378881336505,0.33317048535641275,0.31159460137351974,-0.24192616958611235,1.0
2022-12-02,Phayathai,Train,1.3144834027823906,-0.3329486228152499,-0.433883739117558,1.0009515317103164,0.32480073033667356,0.32630363647030824,-0.181542779671781,1.0
2022-12-03,Phayathai,Train,0.058518263800447126,-0.5205483378647507,-0.9749279121818236,-0.19085695947709944,0.3622878021152248,0.3802931216148432,0.310663312797888,0.0
2022-12-04,Phayathai,Train,-0.6826578721052764,-0.379848551577626,-0.7818314824680299,-0.5870314469004797,0.40060006100839823,0.4264490593323526,0.12112555830823757,0.0
2022-12-05,Phayathai,Train,-1.0877541407177163,-0.5205483378647507,0.0,0.3084674359487198,0.42759546804389537,0.4152904809830648,0.23406548918038741,0.0
2022-12-06,Phayathai,Train,0.6109828869204579,-0.4736484091023747,0.7818314824680298,0.2825157075022463,0.1643018365426568,0.18203110831789765,1.5101784943608505,1.0
2022-12-07,Phayathai,Train,0.4779512727835331,-0.14534890776574905,0.9749279121818236,0.4796174425387539,0.19035417259001453,0.2403600405982668,1.627161252669135,1.0
2022-12-08,Phayathai,Train,0.7746884571992299,-0.051549050240996944,0.43388373911755823,0.6727771428745313,0.1660111527086598,0.24238887302540998,1.631300698900625,1.0
2022-12-09,Phayathai,Train,1.118103400961216,-0.6612481241518773,-0.433883739117558,1.3156573019852735,0.18104134658213517,0.2614373552580334,1.7026688845574665,1.0
2022-12-10,Phayathai,Train,0.5316306960317659,-0.004649121478620891,-0.9749279121818236,0.07818690884773342,0.15039153946759673,0.22824340249171723,1.4527452486142511,0.0
2022-12-11,Phayathai,Train,-0.2662255762230233,-0.051549050240996944,-0.7818314824680299,-0.6520750194625272,0.2807121616411448,0.30821321399494733,1.500812076684609,0.0
2022-12-12,Phayathai,Train,-0.6283116237235251,-0.4736484091023747,0.0,-1.051206032911455,0.3859235187554746,0.3786024279255573,1.0866358898904973,0.0
2022-12-13,Phayathai,Train,0.19821812927255605,-1.7399464856865114,0.7818314824680298,0.6225162004402218,0.4475767846051039,0.45626162472009707,0.24978211948213883,1.0
2022-12-14,Phayathai,Train,0.5352982342661172,-1.6930465569241353,0.9749279121818236,0.4914435466409443,0.4585989267789863,0.38649233180889225,0.20775919458165254,1.0
2022-12-15,Phayathai,Train,0.5172939556611199,-1.5523467706370107,0.43388373911755823,0.7838111202784306,0.4786391852769542,0.39618564229413195,0.2260606945283086,1.0
2022-12-16,Phayathai,Train,0.8206993914120009,-0.8488478392013799,-0.433883739117558,1.1221690987577686,0.4522921395458026,0.3526784580231709,0.07381222352890653,1.0
2022-12-17,Phayathai,Train,0.3599232241507728,-0.2391487652904978,-0.9749279121818236,0.5443325122090739,0.402073609427366,0.30240849899506567,-0.3186608185167791,0.0
2022-12-18,Phayathai,Train,0.4032668578294701,-2.3027456308350156,-0.7818314824680299,-0.2417749076948639,0.3420117758702224,0.2733849239956547,-0.3926283480637187,0.0
2022-12-19,Phayathai,Train,0.3002423747008743,-2.724844989696395,0.0,-0.5985290481109427,0.39953910614674076,0.3865486882652017,-0.6768731508614111,1.0
2022-12-20,Phayathai,Train,0.31324546480448345,-1.5054468418746345,0.7818314824680298,0.2158296204815612,0.5885069553952232,0.5435014190872577,-2.2530548798670478,1.0
2022-12-21,Phayathai,Train,0.42493867466881874,-0.8019479104390037,0.9749279121818236,0.5479460440180765,0.5398209156325138,0.5629443965140472,-2.3761865495551464,1.0
2022-12-22,Phayathai,Train,0.5479679118029672,-0.7081480529142533,0.43388373911755823,0.5302068878647909,0.5127665666602572,0.5442904094755912,-2.3910391458507587,1.0
2022-12-23,Phayathai,Train,0.9870722622248466,-0.4736484091023747,-0.433883739117558,0.8291445193368273,0.4972648372927122,0.5494752034560683,-2.376777280619486,1.0
2022-12-24,Phayathai,Train,0.32658196747485185,-1.1302474117756312,-0.9749279121818236,0.37515352296940485,0.5383473672135453,0.5775970751545262,-2.0211440917367365,0.0
2022-12-25,Phayathai,Train,0.34458624607984917,-1.599246699399385,-0.7818314824680299,0.4178588988939815,0.48671423061289953,0.5719614295235729,-2.0025526706649246,0.0
2022-12-26,Phayathai,Train,0.21288828220996128,-1.2709471980627576,0.0,0.3163515053501801,0.4396785650794344,0.5620426932130947,-1.979456716369794,1.0
2022-12-27,Phayathai,Train,0.19455059103820474,-1.411646984349884,0.7818314824680298,0.32916311812755306,0.3915230027475541,0.5472773016599961,-1.9081085473873998,1.0
2022-12-28,Phayathai,Train,0.030511608192673498,-0.9895476254885046,0.9749279121818236,0.4392115868562698,0.361285789190326,0.5272144032138014,-1.8213893818767195,1.0
2022-12-29,Phayathai,Train,0.08985904507581285,-0.8019479104390037,0.43388373911755823,0.5604291539037219,0.2633242902973201,0.46054471539962116,-1.5744341970240405,1.0
2022-12-30,Phayathai,Train,-0.19520869950331157,-1.0833474830132568,-0.433883739117558,0.9930674623088561,0.1655985591513487,0.38311094443031984,-1.5355076030520443,0.0
2022-12-31,Phayathai,Train,0.5649719527076869,-1.646146628161761,-0.9749279121818236,0.34230323379665356,-0.07618126543295423,0.18327095035670804,-2.3414372055792345,0.0
2023-01-01,Phayathai,Train,-1.3721550601633223,-1.364747055587508,-0.7818314824680299,0.36004238994993926,-0.2197048814404574,0.2235658166180257,-2.015434891345714,0.0
2023-01-02,Phayathai,Train,-1.1657726813393714,-1.3178471268251337,0.0,0.23028374771757176,-0.42234726001696477,-0.06661357691977192,0.3163310026119154,0.0
2023-01-03,Phayathai,Train,-0.2958992946645929,-1.3178471268251337,0.7818314824680298,0.2122160886725586,-0.6556983876447698,-0.2996475237597006,0.9697132985305337,1.0
2023-01-04,Phayathai,Train,0.35125449741503334,-0.6143481953895029,0.9749279121818236,0.05059266594262236,-0.7121058211228721,-0.382547870991027,0.7931967632895423,1.0
2023-01-05,Phayathai,Train,0.44561025380788977,-0.9426476967261302,0.43388373911755823,0.10906618067011961,-0.6208047610836025,-0.3283329600212536,1.0247369784467508,1.0
2023-01-06,Phayathai,Train,0.8277010553139442,-1.177147340538007,-0.433883739117558,-0.1718037917569037,-0.5421762174474588,-0.26820062113897974,1.2818692814686483,1.0
2023-01-07,Phayathai,Train,0.9667340956525348,-2.3027456308350156,-0.9749279121818236,0.5771828013818251,-0.36670607171672526,-0.0952990131813256,1.8944329017450188,0.0
2023-01-08,Phayathai,Train,0.02584383225804456,-1.599246699399385,-0.7818314824680299,-1.3314189995550234,-0.016649909306639,-0.02738948332833494,2.2721276394100336,0.0
2023-01-09,Phayathai,Train,0.71134006951498,-0.6612481241518773,0.0,-1.128075709575693,0.12799360349928024,0.20891313797754663,0.9999087144629311,1.0
2023-01-10,Phayathai,Train,0.6736644494711893,-0.7550479816766277,0.7818314824680298,-0.2710116650586125,0.5178355732215084,0.5261999870002302,-0.7180147621430978,1.0
2023-01-11,Phayathai,Train,0.5196278436284343,-2.3496455595973917,0.9749279121818236,0.36661244778448954,0.6483330212053323,0.6900845619483585,-1.5278800637795487,1.0
2023-01-12,Phayathai,Train,0.7023379302124814,-0.8019479104390037,0.43388373911755823,0.4595787661433756,0.6902996801775471,0.7185445723846738,-1.6097631694302579,1.0
2023-01-13,Phayathai,Train,0.829034705580981,-0.9426476967261302,-0.433883739117558,0.8360430800631051,0.7409897457900534,0.761939043743016,-1.6446159740150281,1.0
2023-01-14,Phayathai,Train,0.13820386725589828,-0.426748480340002,-0.9749279121818236,0.9730287859134779,0.7762959659085311,0.7621644695682545,-1.643724959833216,0.0
2023-01-15,Phayathai,Train,-0.7049965140781435,0.13605066480850392,-0.7818314824680299,0.04599362545843718,0.5321584638538789,0.6221186756390592,-1.5852795034309615,0.0
2023-01-16,Phayathai,Train,0.38592940435799117,-0.6143481953895029,0.0,0.7213955708502032,0.44946292658138354,0.4985853234085579,-0.17059698983728408,1.0
2023-01-17,Phayathai,Train,0.5232953818627857,-0.5674482666271268,0.7818314824680298,0.6842747440849942,0.3192601882813527,0.44358142205045104,-0.27238593787350324,1.0
2023-01-18,Phayathai,Train,0.6086489989531434,-0.5205483378647507,0.9749279121818236,0.5325064081068834,0.27080991626567846,0.4181646602548509,-0.3457215288093225,1.0
2023-01-19,Phayathai,Train,0.6076487612528657,-0.4736484091023747,0.43388373911755823,0.7125259927735603,0.2886693231035729,0.43321183408949676,-0.3073866014311464,1.0
2023-01-20,Phayathai,Train,1.042085335740116,-0.4736484091023747,-0.433883739117558,0.8373570916300151,0.26992578721429766,0.4172066004975891,-0.36558331386584214,1.0
2023-01-21,Phayathai,Train,-0.4162612312646677,-0.14534890776574905,-0.9749279121818236,0.15669909997060893,0.294917168399998,0.453218376079382,-0.12552619665604375,0.0
2023-01-22,Phayathai,Train,-0.7350036450864723,0.04225080728375183,-0.7818314824680299,-0.6740847132082706,0.19630730820264575,0.35949758923662445,0.33319143770824683,0.0
2023-01-23,Phayathai,Train,0.611316299487217,0.5112500949075056,0.0,0.40077674852415085,0.15693409444781567,0.35442550816876617,0.3829302673498932,1.0
2023-01-24,Phayathai,Train,0.5713067914761119,0.22985052233325604,0.7818314824680298,0.536119939915886,0.1936549210485033,0.39252247263401235,0.45374514856220294,1.0
2023-01-25,Phayathai,Train,0.5182941933613975,-1.8806462719736379,0.9749279121818236,0.6202166801981293,0.22347954104841955,0.4006378023425857,0.4708984419766789,1.0
2023-01-26,Phayathai,Train,0.8727117518264376,-0.6612481241518773,0.43388373911755823,0.6192311715229467,0.18958792741215094,0.38536520268270147,0.4357662538590179,1.0
2023-01-27,Phayathai,Train,1.0964315841218675,-0.426748480340002,-0.433883739117558,1.0472704394438956,0.24941399322226004,0.4301685854487816,0.6056397824059879,1.0
2023-01-28,Phayathai,Train,-0.1898740984351642,-1.4585469131122584,-0.9749279121818236,-0.3896012089722446,0.28065321970438617,0.4393546878272364,0.6649828673687521,0.0
2023-01-29,Phayathai,Train,-0.7113313528465685,-2.068245987023139,-0.7818314824680299,-0.7036499734637467,0.3617573246843957,0.47762072166141084,0.42437435103686383,0.0
2023-01-30,Phayathai,Train,0.5032906278572331,-2.4434454171221422,0.0,0.6228447033319494,0.4340790810873557,0.48162203005938775,0.38148512312507715,1.0
2023-01-31,Phayathai,Train,0.6409900179287867,-0.8488478392013799,0.7818314824680298,0.5834243563246478,0.4646110043283769,0.46336253821509854,0.3515118054416169,1.0
2023-02-01,Phayathai,Train,0.650992394931563,0.3236503798580048,0.9749279121818236,0.5311923965399734,0.4868321144864175,0.4751410375837908,0.37674707554954917,1.0
2023-02-02,Phayathai,Train,0.6163174879886052,0.8395495962441347,0.43388373911755823,0.8803909704463193,0.5233761152768286,0.497570907194986,0.4166486495701792,1.0
2023-02-03,Phayathai,Train,1.0740929421490002,-0.5674482666271268,-0.433883739117558,1.1008164107954803,0.45394251377504696,0.4542327922929532,0.2671790089518177,1.0
2023-02-04,Phayathai,Train,0.06718699053618658,-0.7550479816766277,-0.9749279121818236,-0.1665477454892635,0.4392659715221233,0.45045690972021474,0.24026310824611657,0.0
2023-02-05,Phayathai,Train,-0.40792591709568743,-0.1922488365281251,-0.7818314824680299,-0.6803262681510933,0.48653740480262364,0.4939077375348664,0.03956045885603792,0.0
2023-02-06,Phayathai,Train,0.671663974070634,-0.3329486228152499,0.0,0.5164097664122352,0.5263232121147648,0.5451921127765434,-0.544335262729425,1.0
2023-02-07,Phayathai,Train,0.6209852639232342,-0.5674482666271268,0.7818314824680298,0.6520814606956981,0.5557941804941293,0.5736521232128587,-0.4991760911056408,1.0
2023-02-08,Phayathai,Train,0.8583750114557915,-0.1922488365281251,0.9749279121818236,0.6619365474475234,0.5560888901779225,0.570270735834287,-0.5058977420386933,1.0
2023-02-09,Phayathai,Train,0.642990493329342,-0.379848551577626,0.43388373911755823,0.627772246707862,0.5745966583201633,0.6053244516588173,-0.3900097761385263,1.0
2023-02-10,Phayathai,Train,1.5702108414867046,-0.5674482666271268,-0.433883739117558,1.0788067170497369,0.5911593425493658,0.6098329681635806,-0.38308653156742234,1.0
2023-02-11,Phayathai,Train,0.2679013557252309,-0.28604869405287386,-0.9749279121818236,0.08672798403264875,0.6499244534978181,0.6936913751521687,0.3252230635373191,0.0
2023-02-12,Phayathai,Train,-0.6839915223723132,-0.28604869405287386,-0.7818314824680299,-0.38138863667905676,0.6554060536163796,0.727617961850509,0.18252637140172653,0.0
2023-02-13,Phayathai,Train,0.642990493329342,-0.051549050240996944,0.0,0.6823037267346291,0.595933639426823,0.680954816026214,0.684442211606143,1.0
2023-02-14,Phayathai,Train,0.7800230582673773,-0.09844897900337299,0.7818314824680298,0.6323712871920473,0.5624546193478656,0.6761081607835941,0.6803038012362201,1.0
2023-02-15,Phayathai,Train,0.6756649248717446,-2.724844989696395,0.9749279121818236,0.8662653461020362,0.620394543181695,0.7029901904432424,0.7113098317927652,1.0
2023-02-16,Phayathai,Train,0.759018066561547,-1.9744461294983884,0.43388373911755823,0.654052478046063,0.5753039615612682,0.6721068523856172,0.65673342659664,1.0
2023-02-17,Phayathai,Train,1.2274627228582369,-1.646146628161761,-0.433883739117558,1.5676190199402757,0.6040086847627691,0.691718899181335,0.6807263822188744,1.0
2023-02-18,Phayathai,Train,-0.2332177321138615,-0.379848551577626,-0.9749279121818236,0.28448672485261134,0.5648712387549735,0.6337844620951333,0.21335822359379417,0.0
2023-02-19,Phayathai,Train,-0.8166897239424787,0.46435016614513297,-0.7818314824680299,-0.6533890310294372,0.4936693791504296,0.5490807082619016,0.5960288135368443,0.0
2023-02-20,Phayathai,Train,0.663662072468413,-0.379848551577626,0.0,0.654052478046063,0.47816764978288445,0.5266508386507064,0.8338744886135195,1.0
2023-02-21,Phayathai,Train,0.661995009634617,0.13605066480850392,0.7818314824680298,0.7890671665460708,0.47233239804376975,0.5301449389418976,0.8404591126806883,1.0
2023-02-22,Phayathai,Train,0.7340121240546063,0.04225080728375183,0.9749279121818236,0.6862457614353593,0.4105612483206232,0.5101947534083219,0.789747506011229,1.0
2023-02-23,Phayathai,Train,0.8196991537117232,0.04225080728375183,0.43388373911755823,0.7683714843672375,0.42052243563284813,0.5200571332624906,0.8138718967079951,1.0
2023-02-24,Phayathai,Train,1.008410666497436,1.0271493112936356,-0.433883739117558,1.2299180472443927,0.43631887468418706,0.530314008310826,0.8455438556580831,1.0
2023-02-25,Phayathai,Train,-0.21588027864238257,0.08915073604612787,-0.9749279121818236,-0.20925312141384014,0.3975350802969439,0.49328781651546116,0.6171667542749663,0.0
2023-02-26,Phayathai,Train,-0.7676780766288749,-0.9426476967261302,-0.7818314824680299,-0.7841331819369872,0.4135672870953181,0.4962183522435574,0.6003061936364188,0.0
2023-02-27,Phayathai,Train,0.6283203403919367,-0.9895476254885046,0.0,0.6744196573331689,0.40743732567241026,0.5045027513210592,0.5081994527867575,1.0
2023-02-28,Phayathai,Train,0.6093158240866617,-0.1922488365281251,0.7818314824680298,0.6727771428745313,0.4294226680834156,0.49852896695224846,0.4951376859584749,1.0
2023-03-01,Phayathai,Train,0.6483250943974893,0.6988498099570098,0.9749279121818236,0.7437337674876741,0.4335486036565266,0.48962464685534157,0.475928175422415,1.0
2023-03-02,Phayathai,Train,0.6903350778091498,1.0271493112936356,0.43388373911755823,0.8281590106616448,0.4527047331031137,0.4751410375837908,0.43547898768134247,1.0
2023-03-03,Phayathai,Train,1.2858099220410986,0.4174502373827569,-0.433883739117558,1.014091647379417,0.4396785650794344,0.4532747325356914,0.35682912166791153,1.0
2023-03-04,Phayathai,Train,-0.2568900243537654,0.04225080728375183,-0.9749279121818236,-0.1921709710440095,0.47916966270778255,0.5001633041852249,0.6867932710465656,0.0
2023-03-05,Phayathai,Train,-0.7273351560510105,0.08915073604612787,-0.7818314824680299,-0.7358432568530429,0.45134906855766316,0.49323146005915175,0.7265780129283749,0.0
2023-03-06,Phayathai,Train,-0.914046193436168,-0.09844897900337299,0.0,0.6395983508100526,0.4759278561860524,0.500050591272606,0.6561567971531322,0.0
2023-03-07,Phayathai,Train,0.8583750114557915,0.3236503798580048,0.7818314824680298,0.6208736859815843,0.1724358238153615,0.2393456243846956,1.593144581785139,1.0
2023-03-08,Phayathai,Train,0.7583512414280286,0.5581500236698818,0.9749279121818236,0.6593085243137032,0.1758544561473675,0.28144389724791796,1.7532236929394351,1.0
2023-03-09,Phayathai,Train,0.6953362663105379,0.18295059357087998,0.43388373911755823,0.7006998886713699,0.170254972155288,0.3000415278300652,1.8150545734456085,1.0
2023-03-10,Phayathai,Train,1.11643633812742,-0.2391487652904978,-0.433883739117558,1.2874060532967075,0.14667819745179686,0.30088687467470815,1.8177365474796856,1.0
2023-03-11,Phayathai,Train,0.2869058720305059,-0.5674482666271268,-0.9749279121818236,-0.23257682672649355,0.11479060966532513,0.2722577948694639,1.6183448264109113,0.0
2023-03-12,Phayathai,Train,-0.5576281595705727,-0.2391487652904978,-0.7818314824680299,-0.6960944069540139,0.2547187675305457,0.364175175110316,1.4526120576374302,0.0
2023-03-13,Phayathai,Train,0.6206518513564749,-0.6612481241518773,0.0,-0.880056026321421,0.26697869037636135,0.3928606113718697,1.2418699904273804,1.0
2023-03-14,Phayathai,Train,0.4542789805436292,-0.14534890776574905,0.7818314824680298,0.8662653461020362,0.5533775610870214,0.6522693797646603,-0.1419023639427519,1.0
2023-03-15,Phayathai,Train,0.6163174879886052,-0.5674482666271268,0.9749279121818236,0.7677144785837825,0.5328657670949838,0.5839653547175035,-0.25457101950707456,1.0
2023-03-16,Phayathai,Train,0.5659721904079645,-0.7081480529142533,0.43388373911755823,0.7056274320472826,0.5193680635772349,0.5599575043296414,-0.31481822173642837,1.0
2023-03-17,Phayathai,Train,0.9887393250586426,-0.4736484091023747,-0.433883739117558,1.120526584299131,0.5308617412451869,0.538091199281542,-0.36095539251700404,1.0
2023-03-18,Phayathai,Train,-0.20721155190664312,-0.4736484091023747,-0.9749279121818236,0.3032113896810796,0.532983650968501,0.5165066765149898,-0.5244869869616636,0.0
2023-03-19,Phayathai,Train,-0.5769660884426069,-0.5205483378647507,-0.7818314824680299,-0.5288864350647099,0.41816475816249876,0.432986408264259,-0.17694076381603302,0.0
2023-03-20,Phayathai,Train,0.636655654560917,-0.2391487652904978,0.0,0.6320427843003197,0.4242947195854066,0.42971773379830547,-0.1432055230188702,1.0
2023-03-21,Phayathai,Train,0.5886442449475908,-0.09844897900337299,0.7818314824680298,0.46811984132829093,0.43460955851818406,0.43242284370116324,-0.1348907581076738,1.0
2023-03-22,Phayathai,Train,0.5419664856013015,0.04225080728375183,0.9749279121818236,0.627772246707862,0.45335309440745925,0.4551344955939063,-0.09521245081859488,1.0
2023-03-23,Phayathai,Train,0.625653039857863,-0.004649121478620891,0.43388373911755823,0.5781683100570076,0.4636679333402367,0.4425670058368798,-0.12454824168455388,1.0
2023-03-24,Phayathai,Train,1.0347502592714135,0.22985052233325604,-0.433883739117558,0.9947099767674937,0.45671278480270744,0.4526548115162862,-0.09901168262168324,1.0
2023-03-25,Phayathai,Train,0.07352182930461157,0.18295059357087998,-0.9749279121818236,-0.18362989585909414,0.45977776551416094,0.4604320024870023,-0.04485327966783704,0.0
2023-03-26,Phayathai,Train,-0.6819910469717579,0.18295059357087998,-0.7818314824680299,-0.5479396027849057,0.47580997231253513,0.5078841386996308,-0.292689286889873,0.0
