Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-06-23,Ladkrabang,Train,-0.3521508808736573,-0.8993947942652569,-0.28026984681313727,0.3268256674302252,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.24762080634994843,-0.19382720967232825,-0.7275593560418219,-0.5161722538863078,-0.7300347817773067,-0.4134005089035429,0.0,1.0,0.0
2022-06-24,Ladkrabang,Train,0.07235528710240587,-0.8646965626562843,0.8549248257026402,-0.28924407117541723,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.01642962051003276,-0.03278464047108415,-0.7427525227652191,-0.5500213917886927,-0.7497282123011927,-0.46535799499761626,0.0,1.0,0.0
2022-06-25,Ladkrabang,Train,-1.2629552389098733,-1.003489489092175,-0.4740835713890018,-0.38402403096090004,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,-1.1772569896370626,-1.1089579997365409,-0.7284086634984089,-0.4756785731385842,-0.7236633777842847,-0.33484290062526206,0.0,0.0,1.0
2022-06-26,Ladkrabang,Train,-1.754277170602879,-1.3157735735729295,0.6611111011267757,-0.5735839505318656,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,-1.568369276038689,-1.6585477200265009,-0.7379397805112234,-0.42200416731655677,-0.7396884241909761,-0.2538515334167476,0.0,0.0,1.0
2022-06-27,Ladkrabang,Train,-0.2617235314823066,-1.246377110354984,0.1350452772780008,-1.0000937695665408,0.0,1.0,1.2246467991473532e-16,-1.0,-0.19500925513348602,-0.2408618648041202,-0.7654007216075501,-0.17832518160129393,-0.7602506825320926,-0.06325636082300207,0.0,1.0,0.0
2022-06-28,Ladkrabang,Train,-0.34210339760795166,-0.7953000994383388,0.06582608992947778,0.42160562721570627,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-0.2957653390668999,-0.23421566353549741,-0.7736106936878954,-0.20126795262396166,-0.7562926891424878,-0.05292328599541932,0.0,1.0,0.0
2022-06-29,Ladkrabang,Train,-0.35014138422051616,-0.13603369886785724,-0.5433027587375248,0.563775566893933,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-0.29229099134505804,-0.3313524513076764,-0.7777628634756564,-0.21009205988237795,-0.7534931328425238,-0.04560871931776992,0.0,1.0,0.0
2022-06-30,Ladkrabang,Train,-0.17330567874409697,-0.41361955173963894,0.07966992739918234,0.8481154462503797,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-0.32753080395231116,-0.29812144496456255,-0.7840854856524738,-0.2236547371912552,-0.7318689738359038,0.0010320790621901417,0.0,1.0,0.0
2022-07-01,Ladkrabang,Train,0.17735148722902977,-1.3157735735729295,0.4672973765509112,-0.09968415160445164,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.09187259961288453,0.10525184741569651,-0.7504906573696821,-0.13646456149343644,-0.6921925035157217,0.10247833743764251,0.0,1.0,0.0
2022-07-02,Ladkrabang,Train,-0.9213408078758817,-1.246377110354984,0.9103001755814586,-0.38402403096090004,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.2273868639093524,-1.1938248774743392,-0.7307678508778184,-0.03127034110283078,-0.6600458742782017,0.2663292238222246,0.0,0.0,1.0
2022-07-03,Ladkrabang,Train,-0.44760197189786083,-1.0728859523101206,-0.40486438404047875,-0.4314140108536406,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.7128028741895434,-1.767443171581628,-0.6665979541578796,-0.30644621329179056,-0.5838786356343477,-0.03640986920696844,0.0,0.0,1.0
2022-07-04,Ladkrabang,Train,-0.05072638290248819,-1.246377110354984,1.588648211596984,-0.47880399074638286,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.23819043396209197,-0.2199007684953868,-0.4211480992041135,-2.0753452706168996,-0.3554734561269233,-1.9583939590800536,0.0,1.0,0.0
2022-07-05,Ladkrabang,Train,-0.16225344715182075,-1.1075841839190932,-0.43255205897988797,-0.09968415160445164,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.31760409617562013,-0.2193895222439543,-0.38151375123003356,-1.9788849022633048,-0.33713153554095115,-1.9357557489538448,0.0,1.0,0.0
2022-07-06,Ladkrabang,Train,-0.13763711315084196,-0.8299983310473115,-0.5571465962072294,0.42160562721570627,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.32554546239697296,-0.2168332909867917,-0.3477301879568895,-1.9608586509884143,-0.3114528467205898,-1.9032282727090926,0.0,1.0,0.0
2022-07-07,Ladkrabang,Train,-0.22103122425619873,-0.8646965626562843,-0.0033930974190452337,0.04248578807377509,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.15083540552721098,-0.08799923562579641,-0.30781273749728033,-1.951269957002497,-0.2954278003138978,-1.8923534013191505,0.0,1.0,0.0
2022-07-08,Ladkrabang,Train,0.13917105081934836,-0.9340930258742297,0.9103001755814586,0.18465572775199846,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.1956066958793057,0.275496849142726,-0.3167776495390364,-1.9580184929114965,-0.31405933017228077,-1.915572983274315,0.0,1.0,0.0
2022-07-09,Ladkrabang,Train,-1.337306615076095,-0.8993947942652569,0.6887987760661848,-0.8579238298883157,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.8898787995018576,-0.7904515850940802,-0.32394957917244155,-2.0020088041897828,-0.3110667010240431,-1.892861373242896,0.0,0.0,1.0
2022-07-10,Ladkrabang,Train,-1.6965041418250715,-1.0728859523101206,-0.4740835713890018,-1.521383548386697,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.4218345278308759,-0.5578345406922832,-0.4020858651784844,-1.182900227980218,-0.39717719135397667,-1.0842038545212258,0.0,0.0,1.0
2022-07-11,Ladkrabang,Train,-0.11201603082329258,-1.0728859523101206,-0.30795752175254654,-1.2844336489229893,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.02972957065158049,-0.12276398072320784,-0.6366834581869667,0.1567751744287938,-0.606950841003018,0.2565942703453454,0.0,1.0,0.0
2022-07-12,Ladkrabang,Train,0.12610932257393104,-0.7606018678293661,0.6057357512479572,-1.947893367421372,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.13991602697285085,-0.08339801936290372,-0.6481962925984852,0.12203294795934473,-0.6122603443305366,0.24447828477975408,0.0,1.0,0.0
2022-07-13,Ladkrabang,Train,-1.8251119276261036,-0.7259036362203933,0.09351376486888702,-2.6113530859197533,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.11559559291995784,-0.13196641324899322,-0.5940293503672427,0.3007718838853075,-0.538409979865964,0.523471999376312,0.0,0.0,0.0
2022-07-14,Ladkrabang,Train,-0.8540226699956539,-0.8646965626562843,-0.1279876346463867,-0.0522941717117094,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.1979872674664933,-0.18666976215227296,-0.9110097666647057,1.1020826893769637,-0.8418239609276016,1.3241939315508615,0.0,0.0,0.0
2022-07-15,Ladkrabang,Train,-0.7389789866033243,-0.3095248569127208,0.48114121402061577,-0.8579238298883157,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.15788520632787983,0.29134548293713414,-1.0299128105869453,0.9527832896903434,-0.9656801930949831,1.2087780731965025,0.0,0.0,0.0
2022-07-16,Ladkrabang,Train,-1.5804557101061714,-0.6912054046114207,0.9379878505208677,-0.6209739304246079,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.300844501456866,-1.246483241371889,-1.1948671921552585,0.3638528211681061,-1.162035279789024,0.5039914521074331,0.0,0.0,1.0
2022-07-17,Ladkrabang,Train,-1.604569669943865,-1.142282415528066,0.7857056383541171,-0.3366340510681578,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.6557243044735699,-1.6687726450551512,-1.2405410598206272,0.5240047904731828,-1.2036424785919404,0.6359708051782366,0.0,0.0,1.0
2022-07-18,Ladkrabang,Train,-0.11904926910928652,-0.7953000994383388,0.2873274894447514,0.13726574785925622,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.09028248808939573,-0.1508825245519965,-1.2232718082033491,0.4431890932490767,-1.1973676110230553,0.6044974682025568,0.0,1.0,0.0
2022-07-19,Ladkrabang,Train,-0.17380805290738224,-0.9340930258742297,-0.33564519669195575,0.6111655467866719,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.1449804862181815,0.3077053629829748,-1.2245929531358186,0.435846620074875,-1.1873278229128388,0.655754584116506,0.0,1.0,0.0
2022-07-20,Ladkrabang,Train,-0.1386418614774125,-0.8993947942652569,2.5023414845974883,-0.241854091282675,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-1.7827861640152152,-1.7388133815014066,-1.280930347756118,0.06372310970235005,-1.2825127371116218,-0.008861284065313335,0.0,1.0,0.0
2022-07-21,Ladkrabang,Train,-0.32200843107654037,-1.246377110354984,3.98363209385588,-1.90050338752863,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.8233698573980277,-0.8425987027401973,-0.9641386664490081,-0.21908432414214365,-0.9818017759258116,-0.23691004072879696,0.0,1.0,0.0
2022-07-22,Ladkrabang,Train,0.04321758563185952,-1.1075841839190932,0.3842343517326836,-0.8105338499955735,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.7097090533549155,-0.7485293924766135,-0.8642034890572207,-0.12685394279678427,-0.8768666828892221,-0.12760683387667038,0.0,1.0,0.0
2022-07-23,Ladkrabang,Train,-1.30163804948284,-1.2116788787460113,0.7441741259450032,-0.6683639103173484,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.5410708296527886,-1.4668303757393055,-0.7172732990675958,0.16208507893726443,-0.7097621327086004,0.23409263435595606,0.0,0.0,1.0
2022-07-24,Ladkrabang,Train,-1.7226275983159063,-0.5871107097845025,2.571560671946011,-0.6683639103173484,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.5648949283168472,-1.6355416387120374,-0.6648993392447049,-0.19310343075358838,-0.6819596425572314,0.053024083873554964,0.0,0.0,1.0
2022-07-25,Ladkrabang,Train,0.0437199597951448,-0.8299983310473115,-0.30795752175254654,-0.0522941717117094,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.09723118353307944,-0.09771291440301431,-0.6870757006111542,0.00015109712712039103,-0.6882345101261169,0.10718745484791856,0.0,1.0,0.0
2022-07-26,Ladkrabang,Train,-0.02661242306479466,-0.7259036362203933,0.03813841499006855,0.04248578807377509,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.1513317409160455,-0.19638344092949087,-0.6565006321740067,0.10922696081990045,-0.6697960531160077,0.16968986226514918,0.0,1.0,0.0
2022-07-27,Ladkrabang,Train,0.21302005282228478,-0.8993947942652569,-0.570990433676934,-0.0522941717117094,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.11658826369762694,-0.1462813082891038,-0.6288509560873276,0.18875722845514278,-0.6311814834613291,0.2790806023384851,0.0,1.0,0.0
2022-07-28,Ladkrabang,Train,-1.4875164898983944,-1.003489489092175,0.9241440130511632,-0.5735839505318656,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.2977506806222381,-0.2868740274330471,-0.562793709463861,0.41855441741655514,-0.545939820948626,0.5841619792033771,1.0,0.0,0.0
2022-07-29,Ladkrabang,Train,-0.8816532489763443,-0.8993947942652569,-0.5294589212678202,-0.19446411138993275,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.06308514706048057,0.13643786875308028,-0.7817262982730644,0.952183751218222,-0.767201305069935,1.1243289482880068,0.0,0.0,0.0
2022-07-30,Ladkrabang,Train,-0.772135681380153,-0.9340930258742297,-0.19720682199490971,0.04248578807377509,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-1.2656046888496129,-1.3195914553267394,-0.9554568568927813,0.6804715611673463,-0.9392292128815284,0.7859511208906826,0.0,0.0,1.0
2022-07-31,Ladkrabang,Train,-1.0881290300865951,-0.9687912574832024,2.876125096279512,-0.19446411138993275,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-1.6815337446929666,-1.6687726450551512,-0.8559935169768754,0.46146173333108137,-0.8313014906967011,0.519482764171274,0.0,0.0,1.0
2022-08-01,Ladkrabang,Train,-0.01304832065609205,-0.9687912574832024,4.135914306022631,-1.4266035886012143,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.06358148244931512,-6.488037940280528e-05,-0.7368073705691072,-0.21997362323514585,-0.7193192386981333,-0.13452677729764254,0.0,1.0,0.0
2022-08-02,Ladkrabang,Train,0.039198592325577264,-1.2116788787460113,0.7718618008844126,-1.4739935684939565,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.005905471987522038,0.00811505964351753,-0.747470897524038,-0.27010523955168897,-0.7185469473050399,-0.13122382887480252,0.0,1.0,0.0
2022-08-03,Ladkrabang,Train,-0.06479285947447608,-1.246377110354984,0.12120143980829612,-1.2370436690302486,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.23084650848655885,0.3051491317258122,-0.7351087556559318,-0.21299459035594617,-0.7157473910050752,-0.11900328300903024,0.0,1.0,0.0
2022-08-04,Ladkrabang,Train,0.01357750999802789,-0.9340930258742297,1.0072070378693907,-0.5261939706391251,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-1.4492487827183966,-1.4586504357163852,-0.7872939804884703,-0.49712650117819474,-0.7812956229938923,-0.49599168253581705,0.0,1.0,0.0
2022-08-05,Ladkrabang,Train,0.3838272683392806,-0.9340930258742297,0.3980781892023882,-0.9527037896737985,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8506683037839281,-0.774602951299672,-0.5053239049014452,-1.1163566202031812,-0.5148550923766098,-1.2082544069228793,0.0,1.0,0.0
2022-08-06,Ladkrabang,Train,-0.08840444514888433,-0.7606018678293661,-0.34948903416166033,-0.5735839505318656,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.7424671890179959,-0.748018146225181,-0.267612184552142,-0.9814300227624579,-0.3114528467205898,-1.0605859296998172,0.0,0.0,1.0
2022-08-07,Ladkrabang,Train,-1.4136674878954578,-1.6974541212716294,-0.2387383344040235,-1.3792136087084719,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.0546621485949286,-1.075726993393427,-0.13917802361708834,-1.3396595669812432,-0.24947646242483018,-1.3209913994753246,0.0,0.0,1.0
2022-08-08,Ladkrabang,Train,0.10048824024638164,-1.4892647316177932,2.322371597491328,-2.042673327206855,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.007495583511010842,0.004025089632057362,-0.20032816049138236,-0.6620085512424912,-0.2921455618932506,-0.869385123654111,0.0,1.0,0.0
2022-08-09,Ladkrabang,Train,0.08843126032753489,-0.8299983310473115,0.4672973765509112,-2.0900633070995953,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.05911446394980416,0.02294120093506064,-0.17900110658152066,-0.6242164906155943,-0.26540497240738564,-0.797245167210455,0.0,1.0,0.0
2022-08-10,Ladkrabang,Train,0.17283011975946225,-0.7606018678293661,0.19042062715681912,-0.5735839505318656,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.04362696153894793,-0.041987072996869525,-0.16975309205423536,-0.607270098059562,-0.23798862795256326,-0.7248992285676783,0.0,1.0,0.0
2022-08-11,Ladkrabang,Train,0.6581235614930445,-0.8646965626562843,3.5960046447041516,-1.0474837494592812,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.03380135911924205,-0.04761078176262726,-0.12511726683580676,-0.5383013416626695,-0.2036216609598997,-0.658570459992765,0.0,1.0,0.0
2022-08-12,Ladkrabang,Train,-1.3207282676876808,-0.8646965626562843,1.5471166991878704,-0.8105338499955735,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.3996005406903062,0.3025929004686496,-0.00404377052451065,-0.14657732886962818,-0.08237191224420794,-0.26487054089560697,1.0,0.0,0.0
2022-08-13,Ladkrabang,Train,-1.2564243747871646,-0.8299983310473115,-0.5571465962072294,-0.5735839505318656,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.06695472481417182,-0.41979805280550253,-0.32423268165797015,0.6055572809543651,-0.41629140333304226,0.7144171480787287,0.0,0.0,1.0
2022-08-14,Ladkrabang,Train,-1.4262268419775899,-1.0381877207011478,-0.6263657835557523,-0.3366340510681578,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.3762874805597176,-1.3016978365266012,-0.5436371079430558,1.0549486993840749,-0.5712323640724407,1.1637372918817204,0.0,0.0,1.0
2022-08-15,Ladkrabang,Train,0.19794882792372634,-0.9340930258742297,3.5267854573556288,-0.28924407117541723,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.1196673813876194,0.14564030127886568,-0.5459962953224652,1.068784496948224,-0.5852301455722615,1.2390452271018872,0.0,1.0,0.0
2022-08-16,Ladkrabang,Train,0.165294507310183,-1.003489489092175,1.1733330875058459,-1.3792136087084719,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.10775533205559017,0.16813513634189658,-0.5276890012582469,1.1296971872438157,-0.5334866222349921,1.446263651579366,0.0,1.0,0.0
2022-08-17,Ladkrabang,Train,0.21151293033242893,-0.9340930258742297,0.06582608992947778,-0.8579238298883157,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.19113967737979476,0.14001659251310794,-0.5132507744962611,1.1743315618228645,-0.5330039401143088,1.4477972993372459,0.0,1.0,0.0
2022-08-18,Ladkrabang,Train,0.23663163849669303,-0.8646965626562843,-0.21105065946461427,-0.7157538902100907,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.6705996629939711,0.594514510036619,-0.5059844773676798,1.1990294204600227,-0.5208403506730851,1.486168175508553,0.0,1.0,0.0
2022-08-19,Ladkrabang,Train,0.5450893747538561,-0.7953000994383388,0.9656755254602769,-0.3366340510681578,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-1.2844654336253258,-1.4658078832364405,-0.5851588058206628,0.7856570632854014,-0.5835890263619375,1.183817842557467,0.0,1.0,0.0
2022-08-20,Ladkrabang,Train,-0.5872619892911692,-0.7259036362203933,0.49498505149032057,-1.1896536891375065,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-1.2209345038545032,-1.2403482863546986,-0.23467792873558493,0.6411554831743187,-0.21588178682526,0.7297773652490991,0.0,0.0,1.0
2022-08-21,Ladkrabang,Train,-1.5020853406336674,-0.6912054046114207,0.8549248257026402,-0.9527037896737985,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.3886958652805814,-1.3758285429843167,-0.10898042516064617,-0.03986330495777153,-0.06142350820654475,-0.07917687343739256,0.0,0.0,1.0
2022-08-22,Ladkrabang,Train,0.20749393702614669,-0.8299983310473115,-0.2387383344040235,-0.4314140108536406,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.21595644682152232,0.4196682920466969,-0.12322991693227897,0.10422970118948861,-0.06692608438233752,-0.02116361746560833,0.0,1.0,0.0
2022-08-23,Ladkrabang,Train,0.19995832457686746,-0.5524124781755299,-0.6125219460860478,0.04248578807377509,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.1836946465472765,0.1706913675990592,-0.1214369345239286,0.10823053831482854,-0.0971419851371227,-0.11407824125378949,0.0,1.0,0.0
2022-08-24,Ladkrabang,Train,0.21653667196528176,-0.44831778334861166,-0.08645612223727292,0.42160562721570627,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.2293575023200552,0.2044336201936056,-0.11492557735675815,0.12162994839273426,-0.08285459436489176,-0.08391003436562432,0.0,1.0,0.0
2022-08-25,Ladkrabang,Train,0.263257469150813,-0.8646965626562843,2.1562455478548728,-1.521383548386697,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0.25417427176178276,0.2622044466054805,-0.11398190240499366,0.1237635164442943,-0.08063425660974809,-0.07932059043646184,0.0,1.0,0.0
2022-08-26,Ladkrabang,Train,1.0233495782014443,-1.142282415528066,1.90705647340019,-1.1896536891375065,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0.5589242005061972,0.48152908847003195,-0.10898042516064617,0.13626886264162846,-0.0764831903718703,-0.06878634760830375,0.0,1.0,0.0
2022-08-27,Ladkrabang,Train,-0.469204060919128,-1.003489489092175,-0.5986781086163432,-0.8579238298883157,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.5598157659268811,-0.4223542840626651,-0.019142569752731736,0.6515411397012507,0.04022934640939635,0.6008416519079053,0.0,0.0,1.0
2022-08-28,Ladkrabang,Train,-0.939928651917437,-1.0381877207011478,0.03813841499006855,-0.47880399074638286,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.4636425089945986,-1.4049695793159704,0.003033791613718247,0.5782073701139769,0.040036273561123305,0.601438862727272,0.0,0.0,1.0
2022-08-29,Ladkrabang,Train,0.37126791425714856,-0.6218089413934752,1.1871769249755506,-0.8105338499955735,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.22538681920937878,0.25964821534831783,0.10863101871608843,-0.3863643983463798,0.11890653208080362,-0.1236967548094882,0.0,1.0,0.0
2022-08-30,Ladkrabang,Train,0.3647370501344399,-0.13603369886785724,-0.40486438404047875,-0.3366340510681578,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.2179417883768605,0.2463558128110723,0.13939482214358787,-0.33431179330603555,0.12701559170828616,-0.11218929264522806,0.0,1.0,0.0
2022-08-31,Ladkrabang,Train,0.35820618601173126,-0.3789213201306662,-0.08645612223727292,-0.1470741314971905,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.2343208562084007,0.21619228397655357,0.1703473605614409,-0.29027674609086374,0.14796399574594934,-0.08101938248191407,0.0,1.0,0.0
2022-09-01,Ladkrabang,Train,0.40944835066683,0.10685392239495177,0.16273295221741002,-0.4314140108536406,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.280480047370014,0.2841880354170789,0.19695899420117993,-0.2564141117786398,0.18513051903857755,-0.02898021819340065,0.0,1.0,0.0
2022-09-02,Ladkrabang,Train,1.0555015246517025,0.4191380068757062,0.9933632003996862,-0.0522941717117094,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.0314354906766898,1.0996258064519497,0.22441993529750723,-0.21562281291013174,0.2061754595003785,0.0007150660207239666,0.0,1.0,0.0
2022-09-03,Ladkrabang,Train,-0.5455649337384908,-0.6912054046114207,0.6887987760661848,-0.1470741314971905,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.4431769495507616,-0.4233767765655302,0.23045945498879541,-0.17400809968406686,0.1898608038212757,-0.11368396956370697,0.0,0.0,1.0
2022-09-04,Ladkrabang,Train,-1.0615031994324753,-1.246377110354984,1.6024920490666887,-0.3366340510681578,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.908243208888736,-0.9872813918956008,0.21611559572198522,-0.10009182710303202,0.1684297176629299,-0.00886972160796066,0.0,0.0,1.0
2022-09-05,Ladkrabang,Train,0.48731634597604867,-1.7668505844895748,0.09351376486888702,-1.142263709244764,0.0,1.0,-1.0,-1.8369701987210297e-16,0.38719215596944245,0.3025929004686496,0.19327866188930176,0.09538801752323102,0.16746435342156224,-0.0004840900989744714,0.0,1.0,0.0
2022-09-06,Ladkrabang,Train,0.39940086740112435,-1.6974541212716294,2.1562455478548728,-0.8105338499955735,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.3807397959145933,0.35729624937192933,0.2150775532750457,0.14045251260986122,0.19584606211775107,0.04969500968578474,0.0,1.0,0.0
2022-09-07,Ladkrabang,Train,0.350670573562452,-1.0381877207011478,1.8793687984607808,-1.9952833473141127,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.3742874358597441,0.4130220907780741,0.22158891044221615,0.15110203184469556,0.2219108966346597,0.1007106238233069,0.0,1.0,0.0
2022-09-08,Ladkrabang,Train,0.5043970675277483,-1.0728859523101206,2.08702636050635,-2.3270132065633033,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.42491364552086835,0.39563971822936844,0.22017339801456942,0.1490905812147499,0.19932137338667197,0.06928256752820963,0.0,1.0,0.0
2022-09-09,Ladkrabang,Train,0.773167244885374,-1.142282415528066,0.3427028393235698,-0.8105338499955735,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.0632009555621011,1.0132251899598537,0.23800885460290536,0.18662779059074874,0.20289322107973062,0.07586375602997822,0.0,1.0,0.0
2022-09-10,Ladkrabang,Train,-0.8032828795038404,-2.0444364373613566,2.668467534233943,-0.5735839505318656,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.5186199286536134,-0.5368734443835498,0.18497432231377975,-0.11342009091295252,0.16978122760084366,-0.12305830064355866,0.0,0.0,1.0
2022-09-11,Ladkrabang,Train,-1.3513730916480828,-1.281075341963957,-0.34948903416166033,-0.6683639103173484,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.0283563729866974,-0.992393854409926,0.1365637972882968,0.16870695033498728,0.12585715461864666,0.1384610022778095,0.0,0.0,1.0
2022-09-12,Ladkrabang,Train,-0.011541198166236203,-0.6912054046114207,0.14888911474770536,-0.5735839505318656,0.0,1.0,-1.0,-1.8369701987210297e-16,0.5018456307902237,0.4528992983898108,0.08211375257152442,0.6407097271037334,0.06117775044705953,0.6988289360043587,0.0,1.0,0.0
2022-09-13,Ladkrabang,Train,-0.2134956118069195,0.03745745917700634,0.4119220266720929,-0.47880399074638286,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.41498693774417733,0.49533273725871,-0.011593170138620592,0.5048473561068176,-0.06470574662719261,0.6060021958928173,0.0,1.0,0.0
2022-09-14,Ladkrabang,Train,-0.09342818678173714,-0.41361955173963894,0.7026426135358896,-0.5735839505318656,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.36684240502722587,0.2933904679428642,-0.12672151425380593,0.38376771892939815,-0.18431437613255983,0.39044346407378716,0.0,1.0,0.0
