Date,Station_Name,Dataset_Type,Passenger_Arrival_Scaled,pm25_filled_scaled,rain_sum_scaled,temperature_max_scaled,Is_Long_Holiday,day_sin,day_cos,month_sin,month_cos,Passenger_Arrival_Lag7_scaled,Passenger_Departure_Lag7_scaled,Passenger_Arrival_Roll_Mean_7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Compensatory Holiday,holiday_category_National Holiday,holiday_category_Weekday,holiday_category_Weekend
2022-08-28,Ramkhamhaeng,Train,-1.486499218769053,-1.0381877207011478,-0.4642855396122361,-0.3042105163089108,0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-1.4963877500715586,-1.378788162249104,-0.05651948470263545,0.4444045928717325,-0.08301287664563592,0.4527718825040151,0.0,0.0,0.0,1.0
2022-08-29,Ramkhamhaeng,Train,0.6430111229882014,-0.6218089413934752,1.3946408619205877,-1.0426167933358232,0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0.18944896091297286,0.24582821935960672,-0.047876882431510955,0.373793312944144,-0.0825169246050863,0.4491945809206447,0.0,0.0,1.0,0.0
2022-08-30,Ramkhamhaeng,Train,0.5838580579393887,-0.13603369886785724,-0.12629892115172278,-0.4518917717142937,0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0.38999459195945985,0.30765159676880444,0.04482199676683778,0.5871848479112645,-0.04978408992880422,0.514767033823129,0.0,0.0,1.0,0.0
2022-08-31,Ramkhamhaeng,Train,0.6704750460465786,-0.3789213201306662,-0.49028451026304487,-0.10730217576840151,0,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,0.3642300490819598,0.29426715423691624,0.08566526233844131,0.6831413381322525,-0.038377192996159784,0.5368074733259974,0.0,0.0,1.0,0.0
2022-09-01,Ramkhamhaeng,Train,0.6345606851240853,0.10685392239495177,-0.32129120103278813,-0.25498343117378436,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.48957106848601417,0.2668609147668595,0.14881201764197774,0.8253502496103093,0.02510466819420589,0.6877448507645723,0.0,0.0,1.0,0.0
2022-09-02,Ramkhamhaeng,Train,1.2113030693500084,0.4191380068757062,0.2896846092612168,-0.05807509063327331,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.6546034107013524,0.8156230585742742,0.17975810964503514,0.895291754276572,0.058085478890763174,0.7404847830964273,0.0,0.0,1.0,0.0
2022-09-03,Ramkhamhaeng,Train,-0.7379312646394361,-0.6912054046114207,-0.048302009199296544,-0.008848005498145113,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.8174572282995973,-0.9237171161649065,0.2918331455480014,1.309270099250016,0.06304499929626017,0.7599631437785168,0.0,0.0,0.0,1.0
2022-09-04,Ramkhamhaeng,Train,-1.2266482544474833,-1.246377110354984,2.7855857917388542,-0.4026646865791672,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.4532147322768287,-1.3762387446239825,0.3127426671716892,1.2116021296612176,0.1047049707024378,0.5693182514511436,0.0,0.0,0.0,1.0
2022-09-05,Ramkhamhaeng,Train,0.49160744458945477,-1.7668505844895748,0.4586779184914735,-1.1410709636060796,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.6525143937112848,0.41408978261762935,0.3641800903659605,0.8097707217520907,0.16459117959881814,0.12408898356481647,0.0,0.0,1.0,0.0
2022-09-06,Ramkhamhaeng,Train,0.5944211052695338,-1.6974541212716294,2.2396074080718713,-0.8949355379304422,0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.5940219179893929,0.3662882021466002,0.3342097760386752,0.7598314824955129,0.16459117959881814,0.12408898356481647,0.0,0.0,1.0,0.0
2022-09-07,Ramkhamhaeng,Train,0.6916011407068688,-1.0381877207011478,1.0826532141108829,-2.2732939217140107,0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.6796716145821633,0.6205926102524753,0.33630072820104373,0.7636773515529504,0.25758218720189374,0.3607381221429143,0.0,0.0,1.0,0.0
2022-09-08,Ramkhamhaeng,Train,0.8641309137659057,-1.0728859523101206,1.8626223336351446,-1.8794772406329923,0,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.6441583257510146,0.43639718683744294,0.34048263252578165,0.7732923328757163,0.23191666910344436,0.3078565460487787,0.0,0.0,1.0,0.0
2022-09-09,Ramkhamhaeng,Train,0.794414801386948,-1.142282415528066,0.8096640222773914,-0.6980271973899311,0,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1.214459964039462,0.8411172348254897,0.38592599285459606,0.8880713553150541,0.34189403409534824,0.6071720877218878,0.0,0.0,1.0,0.0
2022-09-10,Ramkhamhaeng,Train,-0.8752508799313227,-2.0444364373613566,1.7976249070081227,-0.5995730271196765,0,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.7130063787962186,-0.7095660356546959,0.30340308084644213,0.5601151021248376,0.30333376294260633,0.505466257873811,0.0,0.0,0.0,1.0
2022-09-11,Ramkhamhaeng,Train,-1.288618132117668,-1.281075341963957,0.31568357991202556,-0.5011188568494218,0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-1.1962656424985172,-1.0683965663905548,0.2762207027356479,0.7055739263353032,0.3606162236261006,0.24663635937046724,0.0,0.0,0.0,1.0
