Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,day_sin,Passenger_Arrival_Lag7,Passenger_Departure_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2024-04-13,Suvarnabhumi,Train,10326.0,-0.9749279121818236,12040.0,11408.0,12736.142857142857,11214.57142857143,460.0459604369248,0.0
2024-04-14,Suvarnabhumi,Train,9460.0,-0.7818314824680299,11204.0,10651.0,12746.285714285714,11060.0,555.9904075911556,0.0
2024-04-15,Suvarnabhumi,Train,9875.0,0.0,11928.0,10469.0,12759.42857142857,10889.857142857143,821.0593621599606,0.0
2024-04-16,Suvarnabhumi,Train,10108.0,0.7818314824680298,12870.0,11503.0,12671.142857142857,10805.0,898.817741999666,0.0
2024-04-17,Suvarnabhumi,Train,11094.0,0.9749279121818236,13099.0,11342.0,12581.42857142857,10605.714285714286,872.5290280339956,1.0
2024-04-18,Suvarnabhumi,Train,10711.0,0.43388373911755823,13847.0,11650.0,12566.57142857143,10570.285714285714,842.1561047465897,1.0
2024-04-19,Suvarnabhumi,Train,10455.0,-0.433883739117558,14165.0,11479.0,12456.57142857143,10436.142857142857,705.1499671633826,1.0
2024-04-20,Suvarnabhumi,Train,9634.0,-0.9749279121818236,12111.0,10326.0,12362.142857142857,10289.857142857143,539.5100952319478,0.0
2024-04-21,Suvarnabhumi,Train,9940.0,-0.7818314824680299,11296.0,9460.0,12383.142857142857,10191.0,592.5734834882295,0.0
2024-04-22,Suvarnabhumi,Train,11527.0,0.0,11310.0,9875.0,12494.285714285714,10259.57142857143,516.8148788953945,1.0
2024-04-23,Suvarnabhumi,Train,10952.0,0.7818314824680298,12242.0,10108.0,12735.142857142857,10495.57142857143,667.2323076567841,1.0
2024-04-24,Suvarnabhumi,Train,11214.0,0.9749279121818236,12995.0,11094.0,12826.0,10616.142857142857,661.7586238127332,1.0
2024-04-25,Suvarnabhumi,Train,11387.0,0.43388373911755823,13077.0,10711.0,12883.285714285714,10633.285714285714,677.5661626453548,1.0
2024-04-26,Suvarnabhumi,Train,11774.0,-0.433883739117558,13504.0,10455.0,12976.714285714286,10729.857142857143,736.1316523040274,1.0
2024-04-27,Suvarnabhumi,Train,10259.0,-0.9749279121818236,12258.0,9634.0,13226.714285714286,10918.285714285714,818.2796413382297,0.0
2024-04-28,Suvarnabhumi,Train,10214.0,-0.7818314824680299,12074.0,9940.0,13441.57142857143,11007.57142857143,676.6281246354384,0.0
2024-04-29,Suvarnabhumi,Train,11837.0,0.0,12996.0,11527.0,13545.0,11046.714285714286,609.1353747419015,1.0
2024-04-30,Suvarnabhumi,Train,12302.0,0.7818314824680298,12878.0,10952.0,13652.42857142857,11091.0,659.093316610063,1.0
2024-05-01,Suvarnabhumi,Train,11458.0,0.9749279121818236,13396.0,11214.0,13856.857142857143,11283.857142857143,795.1170623607562,0.0
2024-05-02,Suvarnabhumi,Train,12630.0,0.43388373911755823,13731.0,11387.0,14000.42857142857,11318.714285714286,796.8905642738079,1.0
2024-05-03,Suvarnabhumi,Train,13507.0,-0.433883739117558,15254.0,11774.0,14150.0,11496.285714285714,940.2387488090268,1.0
2024-05-04,Suvarnabhumi,Train,12686.0,-0.9749279121818236,13762.0,10259.0,14101.714285714286,11743.857142857143,1213.884869413298,0.0
2024-05-05,Suvarnabhumi,Train,11505.0,-0.7818314824680299,12798.0,10214.0,13943.57142857143,12090.57142857143,1055.3400490115441,0.0
2024-05-06,Suvarnabhumi,Train,10932.0,0.0,13748.0,11837.0,13690.0,12275.0,737.759219980841,0.0
2024-05-07,Suvarnabhumi,Train,11828.0,0.7818314824680298,14309.0,12302.0,13491.57142857143,12145.714285714286,890.7425206507814,1.0
2024-05-08,Suvarnabhumi,Train,11442.0,0.9749279121818236,14401.0,11458.0,13221.142857142857,12078.0,894.8886336671927,1.0
2024-05-09,Suvarnabhumi,Train,11339.0,0.43388373911755823,14778.0,12630.0,12887.714285714286,12075.714285714286,896.7546513745958,1.0
2024-05-10,Suvarnabhumi,Train,10562.0,-0.433883739117558,14916.0,13507.0,12543.714285714286,11891.285714285714,896.5146799850161,0.0
2024-05-11,Suvarnabhumi,Train,9784.0,-0.9749279121818236,12655.0,12686.0,12257.714285714286,11470.57142857143,675.7583042141181,0.0
2024-05-12,Suvarnabhumi,Train,9918.0,-0.7818314824680299,11023.0,11505.0,12165.285714285714,11056.0,695.7089908863085,0.0
2024-05-13,Suvarnabhumi,Train,10723.0,0.0,12359.0,10932.0,12258.142857142857,10829.285714285714,778.6434173796198,1.0
2024-05-14,Suvarnabhumi,Train,11024.0,0.7818314824680298,12416.0,11828.0,12245.285714285714,10799.42857142857,778.055237358501,1.0
2024-05-15,Suvarnabhumi,Train,11692.0,0.9749279121818236,12067.0,11442.0,12230.57142857143,10684.57142857143,649.6598743811958,1.0
2024-05-16,Suvarnabhumi,Train,10797.0,0.43388373911755823,12370.0,11339.0,12398.857142857143,10720.285714285714,702.9264338667391,1.0
2024-05-17,Suvarnabhumi,Train,11949.0,-0.433883739117558,12914.0,10562.0,12430.42857142857,10642.857142857143,651.3760891557562,1.0
2024-05-18,Suvarnabhumi,Train,10473.0,-0.9749279121818236,12008.0,9784.0,12601.714285714286,10841.0,813.4691143491823,0.0
2024-05-19,Suvarnabhumi,Train,10029.0,-0.7818314824680299,11673.0,9918.0,12587.142857142857,10939.42857142857,697.704535636443,0.0
2024-05-20,Suvarnabhumi,Train,11985.0,0.0,12269.0,10723.0,12367.142857142857,10955.285714285714,671.385809175284,1.0
2024-05-21,Suvarnabhumi,Train,11868.0,0.7818314824680298,12313.0,11024.0,12348.857142857143,11135.57142857143,761.9479109805798,1.0
2024-05-22,Suvarnabhumi,Train,9542.0,0.9749279121818236,13245.0,11692.0,12355.142857142857,11256.142857142857,806.8073765510552,0.0
2024-05-23,Suvarnabhumi,Train,10347.0,0.43388373911755823,12591.0,10797.0,12080.285714285714,10949.0,999.4653570784965,1.0
2024-05-24,Suvarnabhumi,Train,10783.0,-0.433883739117558,14113.0,11949.0,12047.857142857143,10884.714285714286,1025.0168639727917,1.0
2024-05-25,Suvarnabhumi,Train,9773.0,-0.9749279121818236,11906.0,10473.0,11898.142857142857,10718.142857142857,911.7178709395347,0.0
2024-05-26,Suvarnabhumi,Train,9899.0,-0.7818314824680299,10133.0,10029.0,11868.42857142857,10618.142857142857,978.9941144820616,0.0
2024-05-27,Suvarnabhumi,Train,11477.0,0.0,12141.0,11985.0,12003.714285714286,10599.57142857143,993.1632724352654,1.0
2024-05-28,Suvarnabhumi,Train,11098.0,0.7818314824680298,12357.0,11868.0,12040.142857142857,10527.0,888.0542400852391,1.0
2024-05-29,Suvarnabhumi,Train,10738.0,0.9749279121818236,11321.0,9542.0,12030.142857142857,10417.0,727.4272013977545,1.0
2024-05-30,Suvarnabhumi,Train,11479.0,0.43388373911755823,12364.0,10347.0,12238.857142857143,10587.857142857143,620.2113695000942,1.0
2024-05-31,Suvarnabhumi,Train,12316.0,-0.433883739117558,13065.0,10783.0,12269.0,10749.57142857143,690.5355064834312,1.0
2024-06-01,Suvarnabhumi,Train,10749.0,-0.9749279121818236,11698.0,9773.0,12398.285714285714,10968.57142857143,910.8503091695878,0.0
2024-06-02,Suvarnabhumi,Train,10729.0,-0.7818314824680299,11080.0,9899.0,12511.42857142857,11108.0,759.4546288840332,0.0
2024-06-03,Suvarnabhumi,Train,9900.0,0.0,12396.0,11477.0,12524.42857142857,11226.57142857143,583.6913731139714,0.0
2024-06-04,Suvarnabhumi,Train,10840.0,0.7818314824680298,12287.0,11098.0,12408.142857142857,11001.285714285714,751.2185022317323,1.0
2024-06-05,Suvarnabhumi,Train,10700.0,0.9749279121818236,12782.0,10738.0,12440.0,10964.42857142857,752.0112714454489,1.0
2024-06-06,Suvarnabhumi,Train,10359.0,0.43388373911755823,12575.0,11479.0,12456.285714285714,10959.0,754.0526064760876,1.0
2024-06-07,Suvarnabhumi,Train,11760.0,-0.433883739117558,13970.0,12316.0,12595.714285714286,10799.0,744.0846726012065,1.0
2024-06-08,Suvarnabhumi,Train,9939.0,-0.9749279121818236,12490.0,10749.0,12755.714285714286,10719.57142857143,562.7376111898528,0.0
2024-06-09,Suvarnabhumi,Train,10041.0,-0.7818314824680299,11171.0,10729.0,12901.714285714286,10603.857142857143,634.3945745279642,0.0
2024-06-10,Suvarnabhumi,Train,13178.0,0.0,11582.0,9900.0,12988.285714285714,10505.57142857143,664.3625659590232,1.0
2024-06-11,Suvarnabhumi,Train,12587.0,0.7818314824680298,12510.0,10840.0,13239.0,10973.857142857143,1146.6169701301847,1.0
2024-06-12,Suvarnabhumi,Train,11554.0,0.9749279121818236,12896.0,10700.0,13270.0,11223.42857142857,1293.3608489954916,1.0
2024-06-13,Suvarnabhumi,Train,11303.0,0.43388373911755823,13551.0,10359.0,13206.285714285714,11345.42857142857,1275.918343409042,1.0
2024-06-14,Suvarnabhumi,Train,11643.0,-0.433883739117558,15090.0,11760.0,13217.714285714286,11480.285714285714,1202.0301874032236,1.0
2024-06-15,Suvarnabhumi,Train,11026.0,-0.9749279121818236,13512.0,9939.0,13076.714285714286,11463.57142857143,1198.3001651148777,0.0
2024-06-16,Suvarnabhumi,Train,10216.0,-0.7818314824680299,11777.0,10041.0,12987.57142857143,11618.857142857143,1025.8244535610709,0.0
2024-06-17,Suvarnabhumi,Train,11586.0,0.0,13337.0,13178.0,12941.42857142857,11643.857142857143,982.1655374004953,1.0
2024-06-18,Suvarnabhumi,Train,10919.0,0.7818314824680298,12727.0,12587.0,12791.857142857143,11416.42857142857,715.9587644417858,1.0
2024-06-19,Suvarnabhumi,Train,10836.0,0.9749279121818236,12450.0,11554.0,12690.0,11178.142857142857,509.1363368724152,1.0
2024-06-20,Suvarnabhumi,Train,10520.0,0.43388373911755823,13631.0,11303.0,12737.142857142857,11075.57142857143,492.8599723866836,1.0
2024-06-21,Suvarnabhumi,Train,11238.0,-0.433883739117558,14103.0,11643.0,12713.42857142857,10963.714285714286,520.7074400229807,1.0
2024-06-22,Suvarnabhumi,Train,10318.0,-0.9749279121818236,12888.0,11026.0,12803.142857142857,10905.857142857143,450.40516151999884,0.0
2024-06-23,Suvarnabhumi,Train,10657.0,-0.7818314824680299,11454.0,10216.0,12798.857142857143,10804.714285714286,496.10506759685774,0.0
2024-06-24,Suvarnabhumi,Train,12481.0,0.0,12290.0,11586.0,12841.142857142857,10867.714285714286,432.8535989168671,1.0
2024-06-25,Suvarnabhumi,Train,11747.0,0.7818314824680298,12014.0,10919.0,12921.57142857143,10995.57142857143,718.3891371540925,1.0
2024-06-26,Suvarnabhumi,Train,11292.0,0.9749279121818236,12780.0,10836.0,13052.857142857143,11113.857142857143,769.9933827792688,1.0
2024-06-27,Suvarnabhumi,Train,11551.0,0.43388373911755823,13465.0,10520.0,13048.0,11179.0,761.8140630539189,1.0
2024-06-28,Suvarnabhumi,Train,11946.0,-0.433883739117558,14731.0,11238.0,13126.142857142857,11326.285714285714,711.1511124662338,1.0
2024-06-29,Suvarnabhumi,Train,10797.0,-0.9749279121818236,12858.0,10318.0,13189.714285714286,11427.42857142857,745.9957232100452,0.0
2024-06-30,Suvarnabhumi,Train,11007.0,-0.7818314824680299,11750.0,10657.0,13214.714285714286,11495.857142857143,641.9876500815291,0.0
2024-07-01,Suvarnabhumi,Train,12074.0,0.0,12853.0,12481.0,13261.714285714286,11545.857142857143,576.0047536180048,1.0
2024-07-02,Suvarnabhumi,Train,11342.0,0.7818314824680298,12933.0,11747.0,13211.285714285714,11487.714285714286,478.09821664796607,1.0
2024-07-03,Suvarnabhumi,Train,11073.0,0.9749279121818236,12746.0,11292.0,13107.714285714286,11429.857142857143,465.83953910175495,1.0
2024-07-04,Suvarnabhumi,Train,10692.0,0.43388373911755823,14012.0,11551.0,13116.57142857143,11398.57142857143,483.6544417739566,1.0
2024-07-05,Suvarnabhumi,Train,11512.0,-0.433883739117558,15176.0,11946.0,13058.857142857143,11275.857142857143,543.771835905341,1.0
2024-07-06,Suvarnabhumi,Train,10263.0,-0.9749279121818236,13033.0,10797.0,12969.714285714286,11213.857142857143,475.02471113672624,0.0
2024-07-07,Suvarnabhumi,Train,10210.0,-0.7818314824680299,12079.0,11007.0,12899.42857142857,11137.57142857143,583.5971376280655,0.0
2024-07-08,Suvarnabhumi,Train,11738.0,0.0,12500.0,12074.0,12870.142857142857,11023.714285714286,682.6552849684001,1.0
2024-07-09,Suvarnabhumi,Train,11010.0,0.7818314824680298,12208.0,11342.0,12874.714285714286,10975.714285714286,603.7501454205096,1.0
2024-07-10,Suvarnabhumi,Train,11263.0,0.9749279121818236,12808.0,11073.0,12911.857142857143,10928.285714285714,582.8592495293799,1.0
2024-07-11,Suvarnabhumi,Train,10543.0,0.43388373911755823,13608.0,10692.0,12963.857142857143,10955.42857142857,595.018727196324,1.0
2024-07-12,Suvarnabhumi,Train,11535.0,-0.433883739117558,14552.0,11512.0,12962.857142857143,10934.142857142857,608.5248361328594,1.0
2024-07-13,Suvarnabhumi,Train,10218.0,-0.9749279121818236,12541.0,10263.0,13008.857142857143,10937.42857142857,612.2158816253731,0.0
2024-07-14,Suvarnabhumi,Test,10822.0,-0.7818314824680299,11874.0,10210.0,13077.0,10931.0,620.6561044572484,0.0
2024-07-15,Suvarnabhumi,Test,12048.0,0.0,12532.0,11738.0,13041.714285714286,11018.42857142857,540.0335968385067,1.0
2024-07-16,Suvarnabhumi,Test,11355.0,0.7818314824680298,12468.0,11010.0,13023.42857142857,11062.714285714286,616.2147121163384,1.0
2024-07-17,Suvarnabhumi,Test,11298.0,0.9749279121818236,13172.0,11263.0,13053.0,11112.0,625.0295992991466,1.0
2024-07-18,Suvarnabhumi,Test,11268.0,0.43388373911755823,13601.0,10543.0,12935.57142857143,11117.0,626.576943931644,1.0
2024-07-19,Suvarnabhumi,Test,12747.0,-0.433883739117558,14874.0,11535.0,12921.285714285714,11220.57142857143,573.5601849103028,1.0
2024-07-20,Suvarnabhumi,Test,10819.0,-0.9749279121818236,13018.0,10218.0,12868.142857142857,11393.714285714286,815.9960609148994,0.0
2024-07-21,Suvarnabhumi,Test,10007.0,-0.7818314824680299,11627.0,10822.0,12744.285714285714,11479.57142857143,694.200945246415,0.0
2024-07-22,Suvarnabhumi,Test,10307.0,0.0,12404.0,12048.0,12631.714285714286,11363.142857142857,869.1630895237877,0.0
2024-07-23,Suvarnabhumi,Test,11219.0,0.7818314824680298,12675.0,11355.0,12659.57142857143,11114.42857142857,889.3877776581313,1.0
2024-07-24,Suvarnabhumi,Test,11067.0,0.9749279121818236,12350.0,11298.0,12686.857142857143,11095.0,884.729902286596,1.0
2024-07-25,Suvarnabhumi,Test,11790.0,0.43388373911755823,13501.0,11268.0,12833.285714285714,11062.0,880.1925925614511,1.0
2024-07-26,Suvarnabhumi,Test,12497.0,-0.433883739117558,14502.0,12747.0,12870.0,11136.57142857143,921.6882801220469,1.0
2024-07-27,Suvarnabhumi,Test,11121.0,-0.9749279121818236,12151.0,10819.0,12919.142857142857,11100.857142857143,851.0202560400818,0.0
2024-07-28,Suvarnabhumi,Test,10685.0,-0.7818314824680299,10839.0,10007.0,12994.42857142857,11144.0,841.956649715442,0.0
2024-07-29,Suvarnabhumi,Test,10367.0,0.0,12599.0,10307.0,13166.57142857143,11240.857142857143,719.4429392642597,0.0
2024-07-30,Suvarnabhumi,Test,11453.0,0.7818314824680298,12866.0,11219.0,13165.714285714286,11249.42857142857,706.7073550730462,1.0
2024-07-31,Suvarnabhumi,Test,11934.0,0.9749279121818236,13375.0,11067.0,13245.142857142857,11282.857142857143,710.551998700446,1.0
2024-08-01,Suvarnabhumi,Test,11328.0,0.43388373911755823,13758.0,11790.0,13329.285714285714,11406.714285714286,741.542696969386,1.0
2024-08-02,Suvarnabhumi,Test,11573.0,-0.433883739117558,14846.0,12497.0,13366.285714285714,11340.714285714286,722.0467931018244,1.0
2024-08-03,Suvarnabhumi,Test,10630.0,-0.9749279121818236,12678.0,11121.0,13269.0,11208.714285714286,535.8951123388092,0.0
2024-08-04,Suvarnabhumi,Test,10370.0,-0.7818314824680299,12044.0,10685.0,13332.42857142857,11138.57142857143,579.6374893393893,0.0
2024-08-05,Suvarnabhumi,Test,12199.0,0.0,12593.0,10367.0,13317.285714285714,11093.57142857143,630.6977239911917,1.0
2024-08-06,Suvarnabhumi,Test,11817.0,0.7818314824680298,13422.0,11453.0,13372.42857142857,11355.285714285714,658.4430408891079,1.0
2024-08-07,Suvarnabhumi,Test,11858.0,0.9749279121818236,13964.0,11934.0,13294.0,11407.285714285714,681.4185483939345,1.0
2024-08-08,Suvarnabhumi,Test,11894.0,0.43388373911755823,14017.0,11328.0,13272.285714285714,11396.42857142857,672.1703298874556,1.0
2024-08-09,Suvarnabhumi,Test,13002.0,-0.433883739117558,14165.0,11573.0,13354.857142857143,11477.285714285714,696.1809425443687,1.0
2024-08-10,Suvarnabhumi,Test,11248.0,-0.9749279121818236,13122.0,10630.0,13599.285714285714,11681.42857142857,906.6311004929287,0.0
2024-08-11,Suvarnabhumi,Test,11036.0,-0.7818314824680299,11938.0,10370.0,13706.857142857143,11769.714285714286,812.3707516247166,0.0
2024-08-12,Suvarnabhumi,Test,11353.0,0.0,12979.0,12199.0,13771.285714285714,11864.857142857143,642.3198654283401,0.0
2024-08-13,Suvarnabhumi,Test,12622.0,0.7818314824680298,12873.0,11817.0,13858.285714285714,11744.0,648.530389933066,1.0
2024-08-14,Suvarnabhumi,Test,12526.0,0.9749279121818236,13812.0,11858.0,14032.57142857143,11859.0,729.9006781748263,1.0
2024-08-15,Suvarnabhumi,Test,12563.0,0.43388373911755823,14595.0,11894.0,14117.0,11954.42857142857,772.1907918692721,1.0
2024-08-16,Suvarnabhumi,Test,14110.0,-0.433883739117558,15876.0,13002.0,14167.0,12050.0,804.2016745402927,1.0
2024-08-17,Suvarnabhumi,Test,12129.0,-0.9749279121818236,13875.0,11248.0,14151.0,12208.285714285714,1083.3864675614707,0.0
2024-08-18,Suvarnabhumi,Test,11626.0,-0.7818314824680299,12389.0,11036.0,14093.0,12334.142857142857,1001.3003925848445,0.0
2024-08-19,Suvarnabhumi,Test,13199.0,0.0,13588.0,11353.0,14095.42857142857,12418.42857142857,892.7651533565307,1.0
2024-08-20,Suvarnabhumi,Test,12379.0,0.7818314824680298,14093.0,12622.0,14092.0,12682.142857142857,792.6237923444995,1.0
2024-08-21,Suvarnabhumi,Test,12141.0,0.9749279121818236,14403.0,12526.0,13956.285714285714,12647.42857142857,800.9741687768202,1.0
2024-08-22,Suvarnabhumi,Test,12277.0,0.43388373911755823,14945.0,12563.0,13808.142857142857,12592.42857142857,823.6006024652055,1.0
2024-08-23,Suvarnabhumi,Test,13080.0,-0.433883739117558,15764.0,14110.0,13680.714285714286,12551.57142857143,832.3512594137853,1.0
2024-08-24,Suvarnabhumi,Test,11500.0,-0.9749279121818236,13469.0,12129.0,13626.142857142857,12404.42857142857,556.1522145189894,0.0
2024-08-25,Suvarnabhumi,Test,11462.0,-0.7818314824680299,12406.0,11626.0,13578.0,12314.57142857143,650.825336820645,0.0
2024-08-26,Suvarnabhumi,Test,13329.0,0.0,13564.0,13199.0,13569.714285714286,12291.142857142857,681.9514715314396,1.0
2024-08-27,Suvarnabhumi,Test,12803.0,0.7818314824680298,13143.0,12379.0,13568.42857142857,12309.714285714286,711.9076986721371,1.0
2024-08-28,Suvarnabhumi,Test,12070.0,0.9749279121818236,13366.0,12141.0,13505.285714285714,12370.285714285714,736.4015467768435,1.0
2024-08-29,Suvarnabhumi,Test,12211.0,0.43388373911755823,14053.0,12277.0,13473.42857142857,12360.142857142857,740.563170515452,1.0
2024-08-30,Suvarnabhumi,Test,12516.0,-0.433883739117558,15382.0,13080.0,13424.857142857143,12350.714285714286,742.2164361527753,1.0
2024-08-31,Suvarnabhumi,Test,11371.0,-0.9749279121818236,13132.0,11500.0,13404.142857142857,12270.142857142857,677.6590658464586,0.0
2024-09-01,Suvarnabhumi,Test,11634.0,-0.7818314824680299,12348.0,11462.0,13445.714285714286,12251.714285714286,703.3599633866876,0.0
2024-09-02,Suvarnabhumi,Test,13186.0,0.0,13555.0,13329.0,13418.142857142857,12276.285714285714,673.5462652473524,1.0
2024-09-03,Suvarnabhumi,Test,12210.0,0.7818314824680298,12701.0,12803.0,13353.0,12255.857142857143,637.5001774043365,1.0
2024-09-04,Suvarnabhumi,Test,11877.0,0.9749279121818236,13143.0,12070.0,13405.857142857143,12171.142857142857,590.330536951311,1.0
2024-09-05,Suvarnabhumi,Test,11483.0,0.43388373911755823,13713.0,12211.0,13381.714285714286,12143.57142857143,600.2651794951669,1.0
2024-09-06,Suvarnabhumi,Test,12146.0,-0.433883739117558,15237.0,12516.0,13376.0,12039.57142857143,647.8175816136002,1.0
2024-09-07,Suvarnabhumi,Test,10886.0,-0.9749279121818236,13423.0,11371.0,13257.142857142857,11986.714285714286,616.8186427916314,0.0
2024-09-08,Suvarnabhumi,Test,11427.0,-0.7818314824680299,12155.0,11634.0,13052.857142857143,11917.42857142857,716.6653931329145,0.0
2024-09-09,Suvarnabhumi,Test,11910.0,0.0,13099.0,13186.0,12982.142857142857,11887.857142857143,734.3617248040713,1.0
2024-09-10,Suvarnabhumi,Test,11464.0,0.7818314824680298,13071.0,12210.0,12851.714285714286,11705.57142857143,468.7646378667496,1.0
2024-09-11,Suvarnabhumi,Test,10705.0,0.9749279121818236,12974.0,11877.0,12673.0,11599.0,416.90286638502954,1.0
2024-09-12,Suvarnabhumi,Test,11120.0,0.43388373911755823,13673.0,11483.0,12637.57142857143,11431.57142857143,511.3012344802205,1.0
2024-09-13,Suvarnabhumi,Test,11360.0,-0.433883739117558,14405.0,12146.0,12654.857142857143,11379.714285714286,523.4789757910821,1.0
2024-09-14,Suvarnabhumi,Test,10395.0,-0.9749279121818236,11993.0,10886.0,12705.857142857143,11267.42857142857,401.89544956491915,0.0
2024-09-15,Suvarnabhumi,Test,10980.0,-0.7818314824680299,11660.0,11427.0,13054.857142857143,11197.285714285714,508.3180481699136,0.0
2024-09-16,Suvarnabhumi,Test,12783.0,0.0,12186.0,11910.0,13275.0,11133.42857142857,502.69668029636085,1.0
2024-09-17,Suvarnabhumi,Test,13121.0,0.7818314824680298,11820.0,11464.0,13378.142857142857,11258.142857142857,766.5258048649406,1.0
2024-09-18,Suvarnabhumi,Test,12168.0,0.9749279121818236,12726.0,10705.0,13527.857142857143,11494.857142857143,1045.7050936364378,1.0
2024-09-19,Suvarnabhumi,Test,11309.0,0.43388373911755823,13794.0,11120.0,13590.714285714286,11703.857142857143,1007.0149665507472,1.0
2024-09-20,Suvarnabhumi,Test,12246.0,-0.433883739117558,14762.0,11360.0,13526.857142857143,11730.857142857143,991.1605030756643,1.0
2024-09-21,Suvarnabhumi,Test,10933.0,-0.9749279121818236,14436.0,10395.0,13430.714285714286,11857.42857142857,992.4791949361057,0.0
2024-09-22,Suvarnabhumi,Test,11153.0,-0.7818314824680299,13201.0,10980.0,13184.57142857143,11934.285714285714,874.1292265803594,0.0
2024-09-23,Suvarnabhumi,Test,11736.0,0.0,12908.0,12783.0,12963.0,11959.0,844.5987212872597,1.0
2024-09-24,Suvarnabhumi,Test,11054.0,0.7818314824680298,12868.0,13121.0,12883.857142857143,11809.42857142857,763.1332031266569,1.0
2024-09-25,Suvarnabhumi,Test,10970.0,0.9749279121818236,13166.0,12168.0,12776.285714285714,11514.142857142857,537.6384871427936,1.0
2024-09-26,Suvarnabhumi,Test,10803.0,0.43388373911755823,13347.0,11309.0,12728.714285714286,11343.0,482.6772558691498,1.0
2024-09-27,Suvarnabhumi,Test,11874.0,-0.433883739117558,14089.0,12246.0,12708.714285714286,11270.714285714286,524.6794940042986,1.0
2024-09-28,Suvarnabhumi,Test,10313.0,-0.9749279121818236,12713.0,10933.0,12802.714285714286,11217.57142857143,417.27962532853,0.0
2024-09-29,Suvarnabhumi,Test,10606.0,-0.7818314824680299,11650.0,11153.0,12915.57142857143,11129.0,536.5146782708068,0.0
2024-09-30,Suvarnabhumi,Test,11478.0,0.0,12354.0,11736.0,13039.285714285714,11050.857142857143,571.1533444331441,1.0
2024-10-01,Suvarnabhumi,Test,10903.0,0.7818314824680298,12115.0,11054.0,13184.142857142857,11014.0,526.1207085831356,1.0
2024-10-02,Suvarnabhumi,Test,11021.0,0.9749279121818236,12833.0,10970.0,13358.714285714286,10992.42857142857,527.3015763118595,1.0
2024-10-03,Suvarnabhumi,Test,11480.0,0.43388373911755823,13207.0,10803.0,13410.57142857143,10999.714285714286,527.2923649127284,1.0
2024-10-04,Suvarnabhumi,Test,12492.0,-0.433883739117558,14747.0,11874.0,13517.857142857143,11096.42857142857,546.9195117939917,1.0
2024-10-05,Suvarnabhumi,Test,11479.0,-0.9749279121818236,13503.0,10313.0,13531.0,11184.714285714286,716.8411526239753,0.0
2024-10-06,Suvarnabhumi,Test,10503.0,-0.7818314824680299,12516.0,10606.0,13428.57142857143,11351.285714285714,607.6818559865678,0.0
2024-10-07,Suvarnabhumi,Test,12689.0,0.0,13368.0,11478.0,13239.142857142857,11336.57142857143,629.5879226772009,1.0
2024-10-08,Suvarnabhumi,Test,12375.0,0.7818314824680298,13337.0,10903.0,13123.0,11509.57142857143,814.2321243853031,1.0
2024-10-09,Suvarnabhumi,Test,12220.0,0.9749279121818236,13196.0,11021.0,12988.42857142857,11719.857142857143,821.5169766092528,1.0
2024-10-10,Suvarnabhumi,Test,12428.0,0.43388373911755823,13958.0,11480.0,12928.714285714286,11891.142857142857,775.2108161809181,1.0
2024-10-11,Suvarnabhumi,Test,13292.0,-0.433883739117558,14839.0,12492.0,12889.0,12026.57142857143,774.2202221467976,1.0
2024-10-12,Suvarnabhumi,Test,11644.0,-0.9749279121818236,12786.0,11479.0,12868.714285714286,12140.857142857143,902.7512445429809,0.0
2024-10-13,Suvarnabhumi,Test,10547.0,-0.7818314824680299,11190.0,10503.0,12841.42857142857,12164.42857142857,884.5603158524835,0.0
2024-10-14,Suvarnabhumi,Test,11454.0,0.0,12555.0,12689.0,12871.857142857143,12170.714285714286,870.8363248980821,0.0
2024-10-15,Suvarnabhumi,Test,12005.0,0.7818314824680298,12395.0,12375.0,12994.42857142857,11994.285714285714,873.4324462116808,1.0
2024-10-16,Suvarnabhumi,Test,11319.0,0.9749279121818236,12778.0,12220.0,13180.57142857143,11941.42857142857,857.6051650075916,1.0
2024-10-17,Suvarnabhumi,Test,11610.0,0.43388373911755823,13680.0,12428.0,13226.57142857143,11812.714285714286,876.2384976488856,1.0
2024-10-18,Suvarnabhumi,Test,12550.0,-0.433883739117558,14697.0,13292.0,13224.285714285714,11695.857142857143,834.0354565947463,1.0
2024-10-19,Suvarnabhumi,Test,10479.0,-0.9749279121818236,12595.0,11644.0,13252.0,11589.857142857143,616.0258188776401,0.0
2024-10-20,Suvarnabhumi,Test,10621.0,-0.7818314824680299,11403.0,10547.0,13295.285714285714,11423.42857142857,743.2036188338063,0.0
2024-10-21,Suvarnabhumi,Test,12012.0,0.0,13413.0,11454.0,13384.714285714286,11434.0,729.0509812992373,1.0
2024-10-22,Suvarnabhumi,Test,11890.0,0.7818314824680298,13698.0,12005.0,13278.0,11513.714285714286,761.3907700793051,1.0
2024-10-23,Suvarnabhumi,Test,10063.0,0.9749279121818236,13100.0,11319.0,13183.714285714286,11497.285714285714,750.1816922776927,0.0
2024-10-24,Suvarnabhumi,Test,10858.0,0.43388373911755823,13664.0,11610.0,13025.857142857143,11317.857142857143,928.8579777647298,1.0
2024-10-25,Suvarnabhumi,Test,11288.0,-0.433883739117558,14891.0,12550.0,13066.0,11210.42857142857,932.9163694463647,1.0
