Date,Station_Name,Dataset_Type,Passenger_Departure_Scaled,day_cos,Passenger_Arrival_Lag7_scaled,Passenger_Arrival_Roll_Std_7_scaled,Passenger_Departure_Roll_Mean_7_scaled,Passenger_Departure_Roll_Std_7_scaled,holiday_category_Weekday
2022-02-28,Huamak,Train,0.9261474608964841,1.0,-1.1323762878437635,-1.7599045338490948,-1.878992492513787,-1.702521518685004,1.0
2022-03-01,Huamak,Train,0.03778216629180218,0.6234898018587336,-1.1853146072215732,-1.820987228003931,-1.9052307803799546,-1.7647068928848666,1.0
2022-03-02,Huamak,Train,-0.08186850991879152,-0.22252093395631434,-1.1768183337411842,-1.8671997614995541,-1.9168635188427876,-1.7942475014180252,1.0
2022-03-03,Huamak,Train,0.06974364829326214,-0.900968867902419,-1.2402136050948576,-1.9130308043817295,-1.9468501335469788,-1.8717934452471139,1.0
2022-03-04,Huamak,Train,0.03614311593275295,-0.9009688679024191,-1.1402190018256613,-1.9224925096656915,-1.9424555434610198,-1.8614169500658801,1.0
2022-03-05,Huamak,Train,-0.784201588771386,-0.2225209339563146,-1.8120781662749024,-1.9495916184805062,-1.9606801670527911,-1.9283116063225123,0.0
2022-03-06,Huamak,Train,-0.26626167531182976,0.6234898018587334,-2.091801631629256,-1.938643596015078,-1.9650747571387503,-1.905015730006496,0.0
2022-03-07,Huamak,Train,1.022031906900864,1.0,-1.2552454735601617,-1.9722973885142006,-1.972312905515624,-1.8479501177016127,1.0
2022-03-08,Huamak,Train,-0.0351555746858885,0.6234898018587336,-1.2892305674817186,-1.9726217573558644,-1.9644284938908152,-1.827315080414269,1.0
2022-03-09,Huamak,Train,-0.002374567504903926,-0.22252093395631434,-1.2630881875420594,-1.9493455704471179,-1.968047568079252,-1.836825907144115,1.0
2022-03-10,Huamak,Train,-0.02696032289064236,-0.900968867902419,-1.259820390049602,-1.9091613326517591,-1.9591291352577467,-1.817408510633692,1.0
2022-03-11,Huamak,Train,0.05253361952324524,-0.9009688679024191,-1.1774718932396755,-1.9212449354963692,-1.9654625150875111,-1.8326878303757752,1.0
2022-03-12,Huamak,Train,-0.7030685959984493,-0.2225209339563146,-1.823842237247749,-1.939746666113156,-1.9692108419255352,-1.843830745738833,0.0
2022-03-13,Huamak,Train,-0.26708120049135436,0.6234898018587334,-2.0708877276775284,-1.9327143980292023,-1.960163156454443,-1.8888871914754002,0.0
2022-03-14,Huamak,Train,0.8761564249454827,1.0,-1.255899033058653,-2.023589241156103,-1.951244723632938,-1.9617657259688677,1.0
2022-03-15,Huamak,Train,0.14513996480952665,0.6234898018587336,-1.2389064860978747,-2.070230244618431,-1.9653332624379245,-1.9970141417288283,1.0
2022-03-16,Huamak,Train,-0.07203420776449614,-0.22252093395631434,-1.1872752857170477,-2.052024726785701,-1.9509862183337636,-1.9518371179976812,1.0
2022-03-17,Huamak,Train,0.06482649721611446,-0.900968867902419,-1.2905376864787015,-2.0811162348604855,-1.9476256494445012,-1.9430374675887505,1.0
2022-03-18,Huamak,Train,0.02139166270130989,-0.9009688679024191,-1.2075356301702835,-2.010724582238378,-1.9297887838014907,-1.8947650656154007,1.0
2022-03-19,Huamak,Train,-0.6506189845088739,-0.2225209339563146,-1.8310313917311554,-1.9745845379368534,-1.9168635188427876,-1.857056260010041,0.0
2022-03-20,Huamak,Train,-0.27363740192755126,0.6234898018587334,-2.0127209323117867,-2.1104630214821207,-1.8956660843105144,-1.9549290091866374,0.0
2022-03-21,Huamak,Train,1.028588108337061,1.0,-1.421903145675489,-2.2251577313131197,-1.8755026709749374,-2.124115153080035,1.0
2022-03-22,Huamak,Train,-0.18103105664126984,0.6234898018587336,-1.209496308665758,-2.09637184353731,-1.8312982648161724,-2.0074482266295157,1.0
2022-03-23,Huamak,Train,-0.03597509986541312,-0.22252093395631434,-1.231063772115977,-2.081218806953236,-1.8385364131930462,-2.023245128102425,1.0
2022-03-24,Huamak,Train,-0.024501747352068514,-0.900968867902419,-1.1702827387562693,-2.056205100585673,-1.8400874449880906,-2.025779050550465,1.0
2022-03-25,Huamak,Train,0.1426813892709528,-0.9009688679024191,-1.1532901917954907,-2.055322524403788,-1.8557270155881214,-2.0572267160558977,1.0
2022-03-26,Huamak,Train,-0.5834179197878555,-0.2225209339563146,-1.678098469084149,-1.9823788681426775,-1.8522371940492717,-2.046412903960913,0.0
2022-03-27,Huamak,Train,-0.36952184793193116,0.6234898018587334,-1.9427900659731983,-1.9931605681701068,-1.8381486552442854,-2.1086312027269085,0.0
2022-03-28,Huamak,Train,1.0056414033103718,1.0,-1.0722488139825472,-1.9654337381927465,-1.8391826764409813,-2.099836464360656,1.0
2022-03-29,Huamak,Train,-0.027779848070166972,0.6234898018587336,-1.1742040957472182,-1.9569568714639918,-1.8438357718261147,-2.119061437328115,1.0
2022-03-30,Huamak,Train,-0.02696032289064236,-0.22252093395631434,-1.1663613817653204,-1.898217793708221,-1.8243186217384726,-2.0653078647421075,1.0
2022-03-31,Huamak,Train,0.10498323101282056,-0.900968867902419,-1.1683220602607949,-1.8829989241231548,-1.8033796925053738,-2.02114816264906,1.0
2022-04-01,Huamak,Train,0.07629984972945905,-0.9009688679024191,-1.034995922568533,-1.8216353996195975,-1.7620188446375236,-1.9305043741429067,1.0
2022-04-02,Huamak,Train,-0.8202606966704691,-0.2225209339563146,-1.6663343981113024,-1.75114325357131,-1.7311274613862229,-1.839613460433143,0.0
2022-04-03,Huamak,Train,-0.33919941628952044,0.6234898018587334,-1.9597826129339768,-1.7915981422439458,-1.7375900938655746,-1.8097264944318134,0.0
2022-04-04,Huamak,Train,1.0613691155180456,1.0,-1.0591776240127178,-1.846370885194314,-1.739270378310206,-1.7959606584849594,1.0
2022-04-05,Huamak,Train,-0.02614079771111774,0.6234898018587336,-1.0546027075232773,-1.8395602624077714,-1.7321614825829192,-1.777974935180015,1.0
2022-04-06,Huamak,Train,-0.8743493585190936,-0.22252093395631434,-1.1258406928588487,-1.8250714907700385,-1.7247940815564582,-1.7618440322482518,0.0
2022-04-07,Huamak,Train,0.796662482531595,-0.900968867902419,-1.0317281250760755,-1.6230480631758737,-1.8510739202029884,-1.5426362295265559,1.0
2022-04-08,Huamak,Train,0.10334418065377132,-0.9009688679024191,-0.9297728433114048,-1.6815932232659967,-1.8682645225980636,-1.5964490384908951,1.0
2022-04-09,Huamak,Train,-1.0169467397563765,-0.2225209339563146,-1.6212387927153902,-1.7442557109854182,-1.881189787556767,-1.6509604137220626,0.0
2022-04-10,Huamak,Train,-0.2187292148994021,0.6234898018587334,-1.9264510785109112,-1.6549513469223125,-1.9251356884163575,-1.469944110881628,0.0
2022-04-11,Huamak,Train,0.839277791866875,1.0,-1.0447993150459052,-1.4423493542780554,-1.9500814497866545,-1.322065483131574,1.0
2022-04-12,Huamak,Train,-0.2547883227984851,0.6234898018587336,-1.0251925300911608,-1.5795271002809292,-2.0100546791950373,-1.4759374554976459,1.0
2022-04-13,Huamak,Train,-0.8055092434390261,-0.22252093395631434,-1.7388795024438566,-1.8031574795677767,-2.106089397838202,-1.6829707916506653,0.0
2022-04-14,Huamak,Train,-0.06875610704639769,-0.900968867902419,-1.1362976448347124,-1.4378335642031113,-2.1912668939160556,-1.2856107432319293,0.0
2022-04-15,Huamak,Train,0.07629984972945905,-0.9009688679024191,-1.0016643881454674,-1.3074688408371675,-2.412935187957815,-1.2523165742349596,0.0
2022-04-16,Huamak,Train,0.10416370583329594,-0.2225209339563146,-1.746068656927263,-1.8253670107069835,-2.638868819435946,-1.8220917708239637,0.0
2022-04-17,Huamak,Train,0.15497426696382202,0.6234898018587334,-2.0891873936352896,-1.7881826587090215,-2.6879848262790182,-1.794930136048674,0.0
2022-04-18,Huamak,Train,1.0548129140818487,1.0,-1.3362868513731052,-1.7656578223512054,-2.6781616249104037,-1.8015259287531578,1.0
2022-04-19,Huamak,Train,0.05663124542086831,0.6234898018587336,-1.5003302854944665,-1.6644331172529385,-2.6343449767003997,-1.443501167859784,1.0
2022-04-20,Huamak,Train,-0.06875610704639769,-0.22252093395631434,-2.15127554599198,-1.3112248951337735,-2.5414123216473246,-0.9311273201095469,1.0
2022-04-21,Huamak,Train,0.02958691449655603,-0.900968867902419,-2.2754518507053616,-0.9491409954069173,-2.332281534615507,-0.7433147669731117,1.0
2022-04-22,Huamak,Train,0.11399800798759131,-0.9009688679024191,-2.23493116179889,-0.8621245766156563,-2.1076404296332463,-0.8713353791639658,1.0
2022-04-23,Huamak,Train,-0.8546807542105028,-0.2225209339563146,-2.197678270384875,-1.1037732426394662,-1.8770537027699818,-1.1996061078263025,0.0
2022-04-24,Huamak,Train,-0.314613660903782,0.6234898018587334,-2.1545433434844377,-1.6422201976628978,-1.7976925759235445,-1.6894124572339178,0.0
2022-04-25,Huamak,Train,1.1875759931648362,1.0,-1.2696237825269743,-1.8950156213488958,-1.792393217290476,-1.732571381993732,1.0
2022-04-26,Huamak,Train,-0.02696032289064236,0.6234898018587336,-1.209496308665758,-1.808396663994259,-1.7661549294243084,-1.658176365865465,1.0
2022-04-27,Huamak,Train,-0.10153711422738226,-0.22252093395631434,-1.1532901917954907,-1.7541925590915972,-1.7531004118160185,-1.622223354296476,1.0
2022-04-28,Huamak,Train,0.08859272742232827,-0.900968867902419,-1.0317281250760755,-1.7042413267460266,-1.7452160001912096,-1.6076541526310097,1.0
2022-04-29,Huamak,Train,0.12219325978283746,-0.9009688679024191,-1.0532955885262945,-1.6828629832148179,-1.7280253977961344,-1.5682459837878957,1.0
2022-04-30,Huamak,Train,-0.9169646678543735,-0.2225209339563146,-1.6872483020630298,-1.522609384185023,-1.7095422689051887,-1.5092333744749258,0.0
2022-05-01,Huamak,Train,-0.2564273731575344,0.6234898018587334,-2.004224658831397,-1.5945039962860892,-1.7008823413828578,-1.5522471604749224,0.0
2022-05-02,Huamak,Train,0.1303885115780836,1.0,-1.0546027075232773,-1.8045749360963452,-1.6830454757398472,-1.6948086945532308,1.0
2022-05-03,Huamak,Train,0.935162237871255,0.6234898018587336,-1.0683274569915984,-1.5597209091900226,-1.8319445280641076,-1.5254601089354272,1.0
2022-05-04,Huamak,Train,-0.7735477614375661,-0.22252093395631434,-1.0376101605624988,-1.5162571417346815,-1.8291009697731933,-1.5151076822407403,0.0
2022-05-05,Huamak,Train,1.0097390292079949,-0.900968867902419,-0.9951287931605527,-1.4726794490405672,-1.9322445841436444,-1.5266987785341908,1.0
2022-05-06,Huamak,Train,0.04597741808704832,-0.9009688679024191,-0.8193212880663446,-1.2614180402628963,-1.8901082203782718,-1.3110376524380782,1.0
2022-05-07,Huamak,Train,-0.9997367109863595,-0.2225209339563146,-1.6048998052531034,-1.2043354684582428,-1.8599923530244935,-1.1555123321407437,0.0
2022-05-08,Huamak,Train,-0.2187292148994021,0.6234898018587334,-1.8748198781300844,-1.2046304270408863,-1.8429310032790056,-1.199849125049814,0.0
2022-05-09,Huamak,Train,1.139224007572884,1.0,-1.7702503583714477,-1.2529277595690071,-1.8199240316525138,-1.308545392664774,1.0
2022-05-10,Huamak,Train,0.12055420942378824,0.6234898018587336,-0.9925145551665868,-1.2733998193041869,-1.6378070483843863,-1.3711313383403063,1.0
2022-05-11,Huamak,Train,-0.013028394838723914,-0.22252093395631434,-1.7205798364860951,-1.0957862714826236,-1.5841671988057682,-1.2033367586624149,1.0
2022-05-12,Huamak,Train,0.06400697203658984,-0.900968867902419,-0.776186361165907,-1.3048187720035613,-1.4105808904103845,-1.3612959588736362,1.0
2022-05-13,Huamak,Train,-0.36870232275240655,-0.9009688679024191,-0.7650758496915518,-1.2477195004620232,-1.3861521396384355,-1.2925956224400204,0.0
2022-05-14,Huamak,Train,-0.7129028981527447,-0.2225209339563146,-1.6042462457546118,-1.2984883395264253,-1.4271252295575245,-1.3561251995900538,0.0
2022-05-15,Huamak,Train,-0.325267488237602,0.6234898018587334,-1.8218815587522745,-1.4010064102277036,-1.4228598921211528,-1.3796141967536342,0.0
2022-05-16,Huamak,Train,-0.0015550423253793118,1.0,-0.8167070500723788,-1.2577855365796051,-1.4353973991310947,-1.2838394209334931,0.0
2022-05-17,Huamak,Train,1.7005987555472446,0.6234898018587336,-0.7075626138243016,-0.7734921099479519,-1.6278545943661848,-0.9148745806116856,1.0
2022-05-18,Huamak,Train,-0.017945545915871598,-0.22252093395631434,-0.7069090543258102,-0.5290292656320738,-1.5711126811974778,-0.6381679713305066,1.0
2022-05-19,Huamak,Train,0.04433836772799909,-0.900968867902419,-0.6735775199027447,-0.29263088813784094,-1.5151462839262932,-0.4092476530279473,1.0
2022-05-20,Huamak,Train,0.11481753316711593,-0.9009688679024191,-0.9101660583566603,-0.06435933202652752,-1.4622819502451974,-0.20456875791465767,1.0
2022-05-21,Huamak,Train,-1.3742597180291083,-0.2225209339563146,-1.503598082986924,0.28375687524677873,-1.3331585533077526,0.11510511716052767,0.0
2022-05-22,Huamak,Train,-0.2621640494142067,0.6234898018587334,-1.9107656505471158,0.2973769939327357,-1.3083420445870424,0.03023766899254667,0.0
2022-05-23,Huamak,Train,1.2695285111172976,1.0,-1.920569043024488,0.04684710397071608,-1.2735730818481312,-0.1531419737772492,1.0
2022-05-24,Huamak,Train,0.0844951015247052,0.6234898018587336,-0.43764254094732047,-0.6788018394915134,-1.0383332595997337,-0.8135890344370869,1.0
2022-05-25,Huamak,Train,0.10334418065377132,-0.22252093395631434,-0.4128072800046443,-0.691203916661254,-1.057979662336962,-0.8596721351041325,1.0
2022-05-26,Huamak,Train,-0.14005479766503914,-0.900968867902419,-0.36836523410722366,-0.7103440441785126,-1.0584966729353105,-0.861089861315,1.0
2022-05-27,Huamak,Train,0.25987348994297266,-0.9009688679024191,-0.2572601193636721,-0.7540441917013969,-1.0880955296907409,-0.9367233830998165,1.0
2022-05-28,Huamak,Train,-1.0062929124225564,-0.2225209339563146,-1.5251655464371427,-0.6952555638052711,-1.094816667469266,-0.9641703419021226,0.0
2022-05-29,Huamak,Train,-0.33837989110999583,0.6234898018587334,-1.6591452436278962,-1.021708612274437,-1.0435033655832144,-1.2122132731414406,0.0
2022-05-30,Huamak,Train,1.215439849268673,1.0,-0.5075734072859088,-1.2887755686548097,-1.0042105601087572,-1.5386202318734992,1.0
2022-05-31,Huamak,Train,0.16808666983621587,0.6234898018587336,-0.46574559938245413,-1.2604199235122238,-0.9734484295070437,-1.4736693382617063,1.0
2022-06-01,Huamak,Train,0.10908085691044363,-0.22252093395631434,-0.45267440941262455,-1.1892425880746282,-0.9295025286474526,-1.3487831822554905,1.0
2022-06-02,Huamak,Train,0.129568986398559,-0.900968867902419,-0.4500601714186586,-1.0021040522048468,-0.8846518592407527,-1.203437386098878,1.0
2022-06-03,Huamak,Train,-1.6430639769131818,-0.9009688679024191,-0.1860221340281008,-0.7411977193747252,-0.7972770681199195,-0.9816803086996249,0.0
2022-06-04,Huamak,Train,-0.11792761781787454,-0.2225209339563146,-1.2101498681642495,-0.4595284064043142,-1.0100269293401734,-0.5556126318796191,0.0
2022-06-05,Huamak,Train,-0.0015550423253793118,0.6234898018587334,-1.4905268930170943,-0.2489521840687289,-1.0826669184080855,-0.23940120153336705,0.0
2022-06-06,Huamak,Train,1.7194478346763107,1.0,-0.4337211839563716,-0.2793777097805171,-1.1021840684957271,-0.14556063775202666,1.0
2022-06-07,Huamak,Train,0.04679694326657293,0.6234898018587336,-0.3206553907173456,-0.19281066120780646,-1.0422108390873446,0.048473825874182926,1.0
2022-06-08,Huamak,Train,-0.1154690422793007,-0.22252093395631434,-0.13308381465029095,-0.06354506673272345,-1.0013670018178422,0.18841048489864345,1.0
2022-06-09,Huamak,Train,-0.08432708545736536,-0.900968867902419,0.008738596522360158,-0.050925869034471445,-0.995938390535187,0.20603496443597044,1.0
2022-06-10,Huamak,Train,0.3475626841521064,-0.9009688679024191,-1.3774610997780683,-0.23930234498551162,-1.024244720794747,0.10805287550143593,1.0
2022-06-11,Huamak,Train,-1.5119399481892435,-0.2225209339563146,-1.4598095965879947,-0.28731506102676885,-0.7385963652074069,-0.02206056617037547,0.0
2022-06-12,Huamak,Train,-0.39820522921529267,0.6234898018587334,-1.4598095965879947,-0.6533594106560233,-0.6728067665676081,-0.4171865686181308,0.0
2022-06-13,Huamak,Train,1.7579655181139675,1.0,-0.2631421548500954,-0.5025502140342016,-0.669575450327932,-0.4423030356887746,1.0
2022-06-14,Huamak,Train,-0.13677669694694067,0.6234898018587336,-0.11478414869252951,-0.4493780821312346,-0.6602692595576658,-0.41708376520549456,1.0
2022-06-15,Huamak,Train,0.09760750439709903,-0.22252093395631434,-0.11543770819102099,-0.4628852133285399,-0.6799156622948946,-0.4659997256194518,1.0
2022-06-16,Huamak,Train,-0.08350756027784074,-0.900968867902419,-0.23699977491043622,-0.4563402859555611,-0.6659563761394951,-0.431504343789946,1.0
2022-06-17,Huamak,Train,0.16234999357954355,-0.9009688679024191,0.10481184280060768,-0.40769359561731827,-0.6518678373345088,-0.40500491805887046,1.0
2022-06-18,Huamak,Train,-1.3963868978762728,-0.2225209339563146,-1.148061715807559,-0.4205828896032799,-0.6669903973361916,-0.4571195818797303,0.0
2022-06-19,Huamak,Train,-0.4375424378324742,0.6234898018587334,-1.5578435213617168,-0.4088147102879772,-0.6638883337461027,-0.47371626941420597,0.0
2022-06-20,Huamak,Train,1.6710958490843586,1.0,-0.12654821966537613,-0.27511730991227534,-0.6669903973361916,-0.4492777467036809,1.0
2022-06-21,Huamak,Train,0.04679694326657293,0.6234898018587336,-0.14354076662615461,-0.28643748571379685,-0.6837932417825056,-0.4939339186574961,1.0
2022-06-22,Huamak,Train,-0.054004653814954624,-0.22252093395631434,-0.10236651822119139,-0.24755916997861085,-0.6716434927213245,-0.46458604164305123,1.0
2022-06-23,Huamak,Train,-0.06138038043067615,-0.900968867902419,-0.1121699106985636,-0.2616364116175226,-0.6834054838337443,-0.4947323757568188,1.0
2022-06-24,Huamak,Train,0.3033083244577772,-0.9009688679024191,0.08781929583982921,-0.27386399438134035,-0.6916776534073146,-0.5129759328057965,1.0
2022-06-25,Huamak,Train,-1.5275109266002111,-0.2225209339563146,-1.1598257867804056,-0.24211137754977682,-0.677718367251915,-0.4623760045288616,0.0
2022-06-26,Huamak,Train,-0.45229389106391726,0.6234898018587334,-1.6421526966671176,-0.16550898841595077,-0.6844395050304408,-0.426756162911345,0.0
2022-06-27,Huamak,Train,1.6219243383128819,1.0,-0.15269059960503534,-0.2389157374779285,-0.693487190501533,-0.3560542294485795,1.0
2022-06-28,Huamak,Train,0.20004815183767582,0.6234898018587336,-0.06184582931471965,-0.25184492509195927,-0.710290034947847,-0.39116118867259814,1.0
2022-06-29,Huamak,Train,-0.03269699914731466,-0.22252093395631434,-0.13373737414878242,-0.30606535386885186,-0.7029226339213864,-0.3700327628476893,1.0
2022-06-30,Huamak,Train,-0.028599373249691588,-0.900968867902419,-0.13961940963520575,-0.3075912218627589,-0.6921946640056625,-0.3426063554451873,1.0
2022-07-01,Huamak,Train,0.3106840510734988,-0.9009688679024191,0.12964710374328392,-0.300527870124962,-0.6762965881064578,-0.30742653161099515,1.0
2022-07-02,Huamak,Train,-1.3185320058214345,-0.2225209339563146,-1.2375993671008916,-0.37279051334783125,-0.6592352383609698,-0.24125821981331838,0.0
2022-07-03,Huamak,Train,-0.4727820205520326,0.6234898018587334,-1.5944428532772397,-0.6216148863222075,-0.6092144629707882,-0.47134362033045935,0.0
2022-07-04,Huamak,Train,1.5973385829271434,1.0,-0.1860221340281008,-1.0659153905558916,-0.562425003820283,-0.8620924406268362,1.0
2022-07-05,Huamak,Train,-0.040072725763036186,0.6234898018587336,-0.1762187415507286,-0.979264843893063,-0.5195131241573885,-0.7771174985256849,1.0
2022-07-06,Huamak,Train,0.11563705834664055,-0.22252093395631434,-0.13700517164123982,-0.881026688712596,-0.5144722708234943,-0.7652387870454408,1.0
2022-07-07,Huamak,Train,-0.0466289271992331,-0.900968867902419,-0.1245875411699017,-0.8051666863038803,-0.48603668791434684,-0.6937459367465977,1.0
2022-07-08,Huamak,Train,0.06974364829326214,-0.9009688679024191,0.03684165495749379,-0.7519049073858548,-0.46044466329611505,-0.6406720427438926,1.0
2022-07-09,Huamak,Train,-1.6905964373256097,-0.2225209339563146,-0.9650650562299447,-0.7320187961494781,-0.47285291765646975,-0.681402322145253,0.0
2022-07-10,Huamak,Train,-0.2990426824928143,0.6234898018587334,-1.3264834588957328,-0.3324148963895475,-0.5439418749293374,-0.2639863968431272,0.0
2022-07-11,Huamak,Train,1.9841544676627612,1.0,-0.01609666442031607,0.05742279893043213,-0.5876292704897541,0.046289462866927596,1.0
2022-07-12,Huamak,Train,1.1236530291619162,0.6234898018587336,0.02377046498766419,0.0456097503908376,-0.5703094154450916,0.09297215607192061,1.0
2022-07-13,Huamak,Train,-3.028881055489305,-0.22252093395631434,0.025077583984647153,0.3295022171399782,-0.36945079798684494,0.9909483971977434,0.0
2022-07-14,Huamak,Train,0.8130529861220873,-0.900968867902419,0.002856561035936841,0.7768632304439843,-0.6645345969940379,1.5229051618565412,0.0
2022-07-15,Huamak,Train,0.09760750439709903,-0.9009688679024191,0.07148030837754221,0.5887857741412561,-0.8240323665844349,1.4380325087822285,0.0
2022-07-16,Huamak,Train,-0.8735298333395689,-0.2225209339563146,-1.30753023343948,0.21563569906404761,-0.979135546088873,1.2135339757568513,0.0
2022-07-17,Huamak,Train,-0.14743052428076067,0.6234898018587334,-1.6022855672591374,0.3051614791408397,-1.0053738339550404,1.3003433784292735,0.0
2022-07-18,Huamak,Train,1.725184510932983,1.0,-0.04158548486148378,0.4369360578863623,-1.007700381647607,1.3098774781845848,1.0
2022-07-19,Huamak,Train,0.1475985403481005,0.6234898018587336,0.4198275210735009,0.3201980279277365,-1.0508707666096755,1.1646586786162474,1.0
