Date,Station_Name,Dataset_Type,Passenger_Departure_Filled,Passenger_Arrival_Lag7,Passenger_Arrival_Roll_Mean_7,Passenger_Departure_Roll_Mean_7,Passenger_Departure_Roll_Std_7,holiday_category_Weekday
2024-02-13,Banthapchang,Train,2546.5,4246.0,3398.4285714285716,2891.8571428571427,1362.504242020481,1.0
2024-02-14,Banthapchang,Train,4136.0,4188.0,3233.714285714286,2667.0714285714284,1251.382116853579,1.0
2024-02-15,Banthapchang,Train,3921.0,4025.0,3212.1428571428573,2667.3571428571427,1251.7730330177544,1.0
2024-02-16,Banthapchang,Train,3855.0,3798.0,3215.5714285714284,2667.6428571428573,1252.1065155131444,1.0
2024-02-17,Banthapchang,Train,1968.0,2005.0,3232.0,2701.214285714286,1284.6249730674567,0.0
2024-02-18,Banthapchang,Train,1513.0,1694.0,3223.5714285714284,2695.785714285714,1288.1279652122678,0.0
2024-02-19,Banthapchang,Train,3976.0,3833.0,3210.0,2699.5,1284.0927082315068,1.0
2024-02-20,Banthapchang,Train,4095.0,3093.0,3227.0,3130.785714285714,1094.262226995235,1.0
2024-02-21,Banthapchang,Train,4103.0,4037.0,3374.5714285714284,3352.0,1112.82133935926,1.0
2024-02-22,Banthapchang,Train,3929.0,4049.0,3380.285714285714,3347.285714285714,1109.009875863109,1.0
2024-02-23,Banthapchang,Train,3859.0,3913.0,3376.4285714285716,3348.4285714285716,1109.7035425648403,1.0
2024-02-24,Banthapchang,Train,1721.0,1946.0,3371.5714285714284,3349.0,1110.0088588235099,0.0
2024-02-25,Banthapchang,Train,1523.0,1599.0,3341.285714285714,3313.714285714286,1163.8460256531253,0.0
2024-02-26,Banthapchang,Train,1648.0,3952.0,3333.0,3315.1428571428573,1161.2706300387001,0.0
2024-02-27,Banthapchang,Train,4074.0,4126.0,3008.8571428571427,2982.5714285714284,1268.8382950745208,1.0
2024-02-28,Banthapchang,Train,3762.0,4077.0,3007.4285714285716,2979.5714285714284,1265.790906527463,1.0
2024-02-29,Banthapchang,Train,3815.0,4022.0,3007.1428571428573,2930.8571428571427,1221.1231754101657,1.0
2024-03-01,Banthapchang,Train,3929.0,3879.0,2996.714285714286,2914.5714285714284,1206.262389524331,1.0
2024-03-02,Banthapchang,Train,2073.0,1734.0,3016.1428571428573,2924.5714285714284,1215.6502864918084,0.0
2024-03-03,Banthapchang,Train,1607.0,1541.0,3075.1428571428573,2974.8571428571427,1163.7384340379674,0.0
2024-03-04,Banthapchang,Train,3780.0,1683.0,3109.8571428571427,2986.8571428571427,1146.57888645184,1.0
2024-03-05,Banthapchang,Train,3762.0,4116.0,3413.8571428571427,3291.4285714285716,1006.2347070710141,1.0
2024-03-06,Banthapchang,Train,3875.0,4075.0,3390.714285714286,3246.8571428571427,972.1250654402169,1.0
2024-03-07,Banthapchang,Train,3753.0,3949.0,3376.714285714286,3263.0,982.9827058499063,1.0
2024-03-08,Banthapchang,Train,3682.0,4015.0,3374.4285714285716,3254.1428571428573,977.4436775882006,1.0
2024-03-09,Banthapchang,Train,1905.0,2147.0,3341.0,3218.8571428571427,953.1780925884096,0.0
2024-03-10,Banthapchang,Train,1545.0,1784.0,3308.4285714285716,3194.8571428571427,988.3058616594756,0.0
2024-03-11,Banthapchang,Train,3734.0,3811.0,3289.285714285714,3186.0,1005.0439459711876,1.0
2024-03-12,Banthapchang,Train,3771.0,3954.0,3284.0,3179.4285714285716,1000.6535959299906,1.0
2024-03-13,Banthapchang,Train,3789.0,3977.0,3272.0,3180.714285714286,1001.5322784423408,1.0
2024-03-14,Banthapchang,Train,3701.0,3933.0,3265.0,3168.4285714285716,992.0789379115055,1.0
2024-03-15,Banthapchang,Train,3532.0,3781.0,3241.8571428571427,3161.0,987.1546653556042,1.0
2024-03-16,Banthapchang,Train,1889.0,1919.0,3239.714285714286,3139.5714285714284,975.5196661511342,0.0
2024-03-17,Banthapchang,Train,1592.0,1650.0,3229.1428571428573,3137.285714285714,978.9073354657081,0.0
2024-03-18,Banthapchang,Train,3684.0,3774.0,3220.0,3144.0,966.2449654892564,1.0
2024-03-19,Banthapchang,Train,3657.0,3870.0,3228.5714285714284,3136.8571428571427,961.328842206008,1.0
2024-03-20,Banthapchang,Train,3756.0,3928.0,3210.714285714286,3120.5714285714284,949.690626316953,1.0
2024-03-21,Banthapchang,Train,3711.0,3771.0,3198.1428571428573,3115.8571428571427,945.8938327619773,1.0
2024-03-22,Banthapchang,Train,3556.0,3766.0,3195.714285714286,3117.285714285714,946.931837442329,1.0
2024-03-23,Banthapchang,Train,1869.0,1845.0,3182.5714285714284,3120.714285714286,948.7254106230661,0.0
2024-03-24,Banthapchang,Train,1570.0,1586.0,3196.714285714286,3117.8571428571427,953.0731746253678,0.0
2024-03-25,Banthapchang,Train,3634.0,3834.0,3192.0,3114.714285714286,958.9615415100016,1.0
2024-03-26,Banthapchang,Train,3889.0,3745.0,3183.5714285714284,3107.5714285714284,954.1888103065797,1.0
2024-03-27,Banthapchang,Train,3795.0,3840.0,3201.8571428571427,3140.714285714286,980.129874776079,1.0
2024-03-28,Banthapchang,Train,3786.0,3754.0,3211.8571428571427,3146.285714285714,984.3122326927428,1.0
2024-03-29,Banthapchang,Train,3721.0,3674.0,3227.714285714286,3157.0,991.8628937509462,1.0
2024-03-30,Banthapchang,Train,2079.0,1944.0,3265.714285714286,3180.5714285714284,1004.8016151033431,0.0
2024-03-31,Banthapchang,Train,1832.0,1553.0,3289.285714285714,3210.5714285714284,961.3096721214697,0.0
2024-04-01,Banthapchang,Train,3772.0,3775.0,3335.8571428571427,3248.0,889.1827708632251,1.0
2024-04-02,Banthapchang,Train,3821.0,3873.0,3343.1428571428573,3267.714285714286,900.6234348653018,1.0
2024-04-03,Banthapchang,Train,3766.0,3910.0,3340.1428571428573,3258.0,893.1408996718656,1.0
2024-04-04,Banthapchang,Train,3664.0,3865.0,3332.5714285714284,3253.8571428571427,890.2975960451721,1.0
2024-04-05,Banthapchang,Train,3667.0,3940.0,3325.5714285714284,3236.4285714285716,879.2699352574393,1.0
2024-04-06,Banthapchang,Train,1787.0,2109.0,3305.714285714286,3228.714285714286,874.5341072604929,0.0
2024-04-07,Banthapchang,Train,1602.0,1879.0,3278.714285714286,3187.0,942.812812810688,0.0
2024-04-08,Banthapchang,Train,1755.0,3826.0,3247.4285714285716,3154.1428571428573,1000.1682239455907,0.0
2024-04-09,Banthapchang,Train,3530.0,3852.0,2957.4285714285716,2866.0,1079.8678931548352,1.0
2024-04-10,Banthapchang,Train,3353.0,3857.0,2929.714285714286,2824.4285714285716,1041.910241998296,1.0
2024-04-11,Banthapchang,Train,3233.0,3816.0,2869.714285714286,2765.4285714285716,990.1115858230053,1.0
2024-04-12,Banthapchang,Train,1978.0,3801.0,2795.5714285714284,2703.8571428571427,936.8903223912974,0.0
2024-04-13,Banthapchang,Train,1605.0,1920.0,2561.1428571428573,2462.5714285714284,862.0009391222308,0.0
2024-04-14,Banthapchang,Train,1699.0,1660.0,2542.714285714286,2436.5714285714284,888.1229001181504,0.0
2024-04-15,Banthapchang,Train,1675.0,1796.0,2569.4285714285716,2450.4285714285716,873.5685161342188,0.0
2024-04-16,Banthapchang,Train,1253.0,3658.0,2562.8571428571427,2439.0,884.6360833698727,0.0
2024-04-17,Banthapchang,Train,2997.0,3437.0,2214.4285714285716,2113.714285714286,833.7790903042328,1.0
2024-04-18,Banthapchang,Train,3188.0,3297.0,2157.1428571428573,2062.8571428571427,752.4830958392296,1.0
2024-04-19,Banthapchang,Train,3185.0,2160.0,2156.1428571428573,2056.4285714285716,740.9237156286293,1.0
2024-04-20,Banthapchang,Train,1726.0,1791.0,2318.714285714286,2228.8571428571427,851.7833113672716,0.0
2024-04-21,Banthapchang,Train,1497.0,1847.0,2314.4285714285716,2246.1428571428573,838.1313398609601,0.0
2024-04-22,Banthapchang,Train,3787.0,1750.0,2275.8571428571427,2217.285714285714,863.2115836196957,1.0
2024-04-23,Banthapchang,Train,3807.0,1219.0,2570.714285714286,2519.0,1000.2927904701988,1.0
2024-04-24,Banthapchang,Train,3727.0,3036.0,2952.8571428571427,2883.8571428571427,924.4689337797172,1.0
2024-04-25,Banthapchang,Train,3661.0,3290.0,3067.0,2988.1428571428573,978.9294200930981,1.0
2024-04-26,Banthapchang,Train,3620.0,3298.0,3149.1428571428573,3055.714285714286,1010.8288207020543,1.0
2024-04-27,Banthapchang,Train,1891.0,1761.0,3202.8571428571427,3117.8571428571427,1033.2247946069037,0.0
2024-04-28,Banthapchang,Train,1483.0,1577.0,3225.285714285714,3141.4285714285716,997.4420379388578,0.0
2024-04-29,Banthapchang,Train,3601.0,3814.0,3211.5714285714284,3139.4285714285716,1001.2954704020297,1.0
2024-04-30,Banthapchang,Train,3717.0,3894.0,3199.0,3112.8571428571427,983.5575611983666,1.0
2024-05-01,Banthapchang,Train,2076.0,3835.0,3197.5714285714284,3100.0,973.508260536774,0.0
2024-05-02,Banthapchang,Train,3646.0,3865.0,2957.4285714285716,2864.1428571428573,996.0218251576988,1.0
2024-05-03,Banthapchang,Train,3533.0,3674.0,2941.1428571428573,2862.0,994.035881310796,1.0
2024-05-04,Banthapchang,Train,1730.0,1918.0,2951.5714285714284,2849.5714285714284,983.4666334185498,0.0
2024-05-05,Banthapchang,Train,1445.0,1481.0,2932.5714285714284,2826.5714285714284,1011.114707825452,0.0
2024-05-06,Banthapchang,Train,1772.0,3726.0,2938.1428571428573,2821.1428571428573,1019.596885795463,0.0
2024-05-07,Banthapchang,Train,3584.0,3884.0,2657.4285714285716,2559.8571428571427,1020.7920827428413,1.0
2024-05-08,Banthapchang,Train,3592.0,2154.0,2622.285714285714,2540.8571428571427,996.6160124092265,1.0
2024-05-09,Banthapchang,Train,3743.0,3751.0,2858.285714285714,2757.4285714285716,1042.428871617123,1.0
2024-05-10,Banthapchang,Train,3131.0,3747.0,2866.4285714285716,2771.285714285714,1056.7556819949289,0.0
2024-05-11,Banthapchang,Train,1801.0,1785.0,2800.8571428571427,2713.8571428571427,1018.69973145041,0.0
2024-05-12,Banthapchang,Train,1527.0,1520.0,2805.1428571428573,2724.0,1007.563728340129,0.0
2024-05-13,Banthapchang,Train,3553.0,1761.0,2804.8571428571427,2735.714285714286,990.5482849219919,1.0
2024-05-14,Banthapchang,Train,3597.0,3638.0,3068.1428571428573,2990.1428571428573,928.5462524059545,1.0
2024-05-15,Banthapchang,Train,3588.0,3806.0,3093.714285714286,2992.0,929.9439051182961,1.0
2024-05-16,Banthapchang,Train,3651.0,3808.0,3101.1428571428573,2991.4285714285716,929.5149016454508,1.0
2024-05-17,Banthapchang,Train,3610.0,3288.0,3080.5714285714284,2978.285714285714,917.6921623082025,1.0
2024-05-18,Banthapchang,Train,1815.0,1815.0,3141.0,3046.714285714286,948.324612898227,0.0
2024-05-19,Banthapchang,Train,1444.0,1518.0,3152.1428571428573,3048.714285714286,945.269399745511,0.0
2024-05-20,Banthapchang,Train,3617.0,3604.0,3135.5714285714284,3036.8571428571427,967.7908569815811,1.0
2024-05-21,Banthapchang,Train,3588.0,3817.0,3116.8571428571427,3046.0,973.7634894230393,1.0
2024-05-22,Banthapchang,Train,1533.0,3858.0,3106.4285714285716,3044.714285714286,972.9202972298939,0.0
2024-05-23,Banthapchang,Train,3587.0,3664.0,2780.714285714286,2751.1428571428573,1085.2246201549574,1.0
2024-05-24,Banthapchang,Train,3627.0,3711.0,2787.5714285714284,2742.0,1076.615375455256,1.0
2024-05-25,Banthapchang,Train,1922.0,1893.0,2773.8571428571427,2744.4285714285716,1078.916409666483,0.0
2024-05-26,Banthapchang,Train,1495.0,1402.0,2777.714285714286,2759.714285714286,1064.2117136305947,0.0
2024-05-27,Banthapchang,Train,3779.0,3473.0,2792.714285714286,2767.0,1053.8268358701043,1.0
2024-05-28,Banthapchang,Train,3947.0,3744.0,2822.4285714285716,2790.1428571428573,1077.125871408323,1.0
2024-05-29,Banthapchang,Train,3887.0,1578.0,2844.1428571428573,2841.4285714285716,1128.7553406507614,1.0
2024-05-30,Banthapchang,Train,3798.0,3712.0,3170.1428571428573,3177.714285714286,1019.3257108313845,1.0
2024-05-31,Banthapchang,Train,3855.0,3615.0,3183.1428571428573,3207.8571428571427,1036.4224409913552,1.0
2024-06-01,Banthapchang,Train,1872.0,1920.0,3213.0,3240.4285714285716,1055.202643593932,0.0
2024-06-02,Banthapchang,Train,1578.0,1507.0,3217.8571428571427,3233.285714285714,1065.7314724772723,0.0
2024-06-03,Banthapchang,Train,1478.0,3681.0,3232.714285714286,3245.1428571428573,1043.3959664754059,0.0
2024-06-04,Banthapchang,Train,3899.0,3896.0,2910.4285714285716,2916.4285714285716,1198.1562025521896,1.0
2024-06-05,Banthapchang,Train,4099.0,3860.0,2924.1428571428573,2909.5714285714284,1191.3934218864413,1.0
2024-06-06,Banthapchang,Train,3900.0,3803.0,2962.8571428571427,2939.8571428571427,1222.6653165075365,1.0
2024-06-07,Banthapchang,Train,3772.0,3824.0,2988.4285714285716,2954.4285714285716,1235.1411332506166,1.0
2024-06-08,Banthapchang,Train,2026.0,1954.0,3010.714285714286,2942.5714285714284,1225.4150123043828,0.0
2024-06-09,Banthapchang,Train,1627.0,1611.0,3018.285714285714,2964.5714285714284,1204.190164542524,0.0
2024-06-10,Banthapchang,Train,3888.0,1425.0,3027.0,2971.5714285714284,1194.8931412672923,1.0
2024-06-11,Banthapchang,Train,4116.0,3992.0,3382.0,3315.8571428571427,1028.4271856531607,1.0
2024-06-12,Banthapchang,Train,3926.0,4131.0,3391.8571428571427,3346.8571428571427,1051.936377761102,1.0
2024-06-13,Banthapchang,Train,3883.0,3982.0,3366.714285714286,3322.1428571428573,1033.1854348843424,1.0
2024-06-14,Banthapchang,Train,3877.0,3980.0,3366.0,3319.714285714286,1031.6195542746896,1.0
2024-06-15,Banthapchang,Train,2045.0,2007.0,3354.714285714286,3334.714285714286,1040.0211078444079,0.0
2024-06-16,Banthapchang,Train,1534.0,1672.0,3356.5714285714284,3337.4285714285716,1036.0535470625819,0.0
2024-06-17,Banthapchang,Train,3562.0,3910.0,3330.0,3324.1428571428573,1061.9161028649175,1.0
2024-06-18,Banthapchang,Train,3893.0,4061.0,3283.1428571428573,3277.5714285714284,1039.9882783222236,1.0
2024-06-19,Banthapchang,Train,3924.0,3955.0,3263.5714285714284,3245.714285714286,1013.0925779160434,1.0
2024-06-20,Banthapchang,Train,3758.0,3977.0,3257.0,3245.4285714285716,1012.8690038932093,1.0
2024-06-21,Banthapchang,Train,3739.0,3901.0,3240.714285714286,3227.5714285714284,1000.7848348742542,1.0
2024-06-22,Banthapchang,Train,2027.0,2020.0,3223.4285714285716,3207.8571428571427,987.1256975973957,0.0
2024-06-23,Banthapchang,Train,1641.0,1486.0,3224.4285714285716,3205.285714285714,990.6768249174772,0.0
2024-06-24,Banthapchang,Train,3842.0,3582.0,3242.8571428571427,3220.5714285714284,960.9718790791721,1.0
2024-06-25,Banthapchang,Train,3961.0,3924.0,3287.285714285714,3260.5714285714284,983.1244168708366,1.0
2024-06-26,Banthapchang,Train,3986.0,3909.0,3298.285714285714,3270.285714285714,990.7215744573456,1.0
2024-06-27,Banthapchang,Train,3896.0,3863.0,3311.0,3279.1428571428573,997.7918000216678,1.0
2024-06-28,Banthapchang,Train,4001.0,3780.0,3326.0,3298.8571428571427,1010.117060637271,1.0
2024-06-29,Banthapchang,Train,2182.0,2027.0,3364.5714285714284,3336.285714285714,1033.722353807786,0.0
2024-06-30,Banthapchang,Train,1802.0,1615.0,3382.5714285714284,3358.4285714285716,1002.1814302049426,0.0
2024-07-01,Banthapchang,Train,3866.0,3893.0,3408.714285714286,3381.4285714285716,957.0276654208893,1.0
2024-07-02,Banthapchang,Train,4084.0,4001.0,3419.0,3384.8571428571427,958.9936441519385,1.0
2024-07-03,Banthapchang,Train,3978.0,3998.0,3437.5714285714284,3402.4285714285716,972.3435361953913,1.0
2024-07-04,Banthapchang,Train,3984.0,3968.0,3455.4285714285716,3401.285714285714,971.547685274331,1.0
2024-07-05,Banthapchang,Train,3852.0,4050.0,3473.1428571428573,3413.8571428571427,979.5523515993495,1.0
2024-07-06,Banthapchang,Train,2041.0,2153.0,3453.4285714285716,3392.5714285714284,966.1950902281371,0.0
2024-07-07,Banthapchang,Train,1676.0,1798.0,3434.1428571428573,3372.4285714285716,996.6292953656127,0.0
2024-07-08,Banthapchang,Train,3785.0,3965.0,3419.285714285714,3354.4285714285716,1030.2892566560895,1.0
2024-07-09,Banthapchang,Train,4137.0,4131.0,3405.285714285714,3342.8571428571427,1024.0218794165553,1.0
2024-07-10,Banthapchang,Train,4113.0,4123.0,3405.1428571428573,3350.4285714285716,1030.5899373890782,1.0
2024-07-11,Banthapchang,Train,4006.0,4092.0,3400.8571428571427,3369.714285714286,1045.4472271530065,1.0
2024-07-12,Banthapchang,Train,3884.0,3912.0,3397.5714285714284,3372.8571428571427,1047.6324782688891,1.0
2024-07-13,Banthapchang,Train,2030.0,2018.0,3402.714285714286,3377.4285714285716,1050.1385396132061,0.0
2024-07-14,Banthapchang,Test,1512.0,1694.0,3397.285714285714,3375.8571428571427,1052.4773043588548,0.0
2024-07-15,Banthapchang,Test,3894.0,3867.0,3374.8571428571427,3352.4285714285716,1097.4863487598789,1.0
2024-07-16,Banthapchang,Test,4057.0,4130.0,3390.4285714285716,3368.0,1105.3914841961368,1.0
2024-07-17,Banthapchang,Test,3994.0,4093.0,3383.0,3356.5714285714284,1096.493480318491,1.0
2024-07-18,Banthapchang,Test,3989.0,4069.0,3383.4285714285716,3339.5714285714284,1083.658595859857,1.0
2024-07-19,Banthapchang,Test,3889.0,3948.0,3381.4285714285716,3337.1428571428573,1081.9338286253064,1.0
2024-07-20,Banthapchang,Test,1796.0,1980.0,3388.4285714285716,3337.8571428571427,1082.3565999816392,0.0
2024-07-21,Banthapchang,Test,1571.0,1537.0,3356.0,3304.4285714285716,1131.9589004822376,0.0
2024-07-22,Banthapchang,Test,1747.0,3976.0,3349.5714285714284,3312.8571428571427,1116.5021911564468,0.0
2024-07-23,Banthapchang,Test,3941.0,4078.0,3042.1428571428573,3006.1428571428573,1220.3229666187317,1.0
2024-07-24,Banthapchang,Test,4059.0,4096.0,3030.1428571428573,2989.5714285714284,1204.3576236792312,1.0
2024-07-25,Banthapchang,Test,4036.0,4055.0,3022.5714285714284,2998.8571428571427,1213.6076285976762,1.0
2024-07-26,Banthapchang,Test,3896.0,3997.0,3026.5714285714284,3005.5714285714284,1220.1111776040268,1.0
2024-07-27,Banthapchang,Test,1814.0,1753.0,3027.285714285714,3006.5714285714284,1220.9584837526697,0.0
2024-07-28,Banthapchang,Test,1548.0,1492.0,3047.1428571428573,3009.1428571428573,1217.9993744622677,0.0
2024-07-29,Banthapchang,Test,1450.0,1824.0,3054.4285714285716,3005.8571428571427,1222.548080659329,0.0
2024-07-30,Banthapchang,Test,4013.0,3994.0,3018.4285714285716,2963.4285714285716,1277.4396081149791,1.0
2024-07-31,Banthapchang,Test,3988.0,4043.0,3023.8571428571427,2973.714285714286,1286.877709067663,1.0
2024-08-01,Banthapchang,Test,4146.0,4083.0,3032.5714285714284,2963.5714285714284,1277.141059442646,1.0
2024-08-02,Banthapchang,Test,3903.0,4002.0,3036.285714285714,2979.285714285714,1293.1126161689233,1.0
2024-08-03,Banthapchang,Test,2037.0,1892.0,3021.0,2980.285714285714,1293.9421308911915,0.0
2024-08-04,Banthapchang,Test,1625.0,1543.0,3043.1428571428573,3012.1428571428573,1262.8129220872252,0.0
2024-08-05,Banthapchang,Test,4166.0,1572.0,3057.8571428571427,3023.1428571428573,1248.18420496488,1.0
2024-08-06,Banthapchang,Test,4232.0,4032.0,3417.0,3411.1428571428573,1089.749119227517,1.0
2024-08-07,Banthapchang,Test,4011.0,4104.0,3448.5714285714284,3442.4285714285716,1112.8073893151015,1.0
2024-08-08,Banthapchang,Test,4132.0,4109.0,3469.714285714286,3445.714285714286,1114.719054932039,1.0
2024-08-09,Banthapchang,Test,4140.0,3895.0,3497.4285714285716,3443.714285714286,1113.2648253800971,1.0
2024-08-10,Banthapchang,Test,1965.0,2047.0,3548.0,3477.5714285714284,1132.9899759990346,0.0
2024-08-11,Banthapchang,Test,1557.0,1646.0,3551.714285714286,3467.285714285714,1148.468794277223,0.0
2024-08-12,Banthapchang,Test,1359.0,4086.0,3545.1428571428573,3457.5714285714284,1166.790306373697,0.0
2024-08-13,Banthapchang,Test,4245.0,4253.0,3171.1428571428573,3056.5714285714284,1350.6123126373532,1.0
2024-08-14,Banthapchang,Test,4252.0,4252.0,3160.4285714285716,3058.4285714285716,1352.5055584781476,1.0
2024-08-15,Banthapchang,Test,4204.0,4303.0,3150.4285714285716,3092.8571428571427,1383.5070688376732,1.0
2024-08-16,Banthapchang,Test,4070.0,4249.0,3135.714285714286,3103.1428571428573,1392.7569097024111,1.0
2024-08-17,Banthapchang,Test,2038.0,2073.0,3114.285714285714,3093.1428571428573,1384.297105462002,0.0
2024-08-18,Banthapchang,Test,1635.0,1600.0,3124.5714285714284,3103.5714285714284,1374.6229612931272,0.0
2024-08-19,Banthapchang,Test,4243.0,1468.0,3141.5714285714284,3114.714285714286,1360.2376893133687,1.0
2024-08-20,Banthapchang,Test,4317.0,4178.0,3536.0,3526.714285714286,1162.1651796375215,1.0
2024-08-21,Banthapchang,Test,4300.0,4182.0,3560.1428571428573,3537.0,1169.8749220892553,1.0
2024-08-22,Banthapchang,Test,4315.0,4200.0,3576.714285714286,3543.8571428571427,1174.8942404278287,1.0
2024-08-23,Banthapchang,Test,3988.0,4099.0,3588.714285714286,3559.714285714286,1185.985625866483,1.0
2024-08-24,Banthapchang,Test,2017.0,2145.0,3650.1428571428573,3548.0,1180.497635180467,0.0
2024-08-25,Banthapchang,Test,1738.0,1719.0,3633.4285714285716,3545.0,1184.992686334677,0.0
2024-08-26,Banthapchang,Test,4034.0,4229.0,3628.1428571428573,3559.714285714286,1157.6469977625216,1.0
2024-08-27,Banthapchang,Test,4408.0,4347.0,3622.0,3529.8571428571427,1139.6422579873404,1.0
2024-08-28,Banthapchang,Test,4199.0,4298.0,3618.5714285714284,3542.8571428571427,1150.5842615198378,1.0
2024-08-29,Banthapchang,Test,4209.0,4284.0,3615.8571428571427,3528.4285714285716,1140.0925192198042,1.0
2024-08-30,Banthapchang,Test,4276.0,4529.0,3606.8571428571427,3513.285714285714,1128.549469346343,1.0
2024-08-31,Banthapchang,Test,2202.0,2028.0,3564.714285714286,3554.4285714285716,1153.7095037519744,0.0
2024-09-01,Banthapchang,Test,1649.0,1682.0,3590.0,3580.8571428571427,1114.0587100883947,0.0
2024-09-02,Banthapchang,Test,4261.0,4186.0,3605.4285714285716,3568.1428571428573,1138.8282616460735,1.0
2024-09-03,Banthapchang,Test,4289.0,4323.0,3612.4285714285716,3600.5714285714284,1157.3853949229535,1.0
2024-09-04,Banthapchang,Test,4411.0,4279.0,3611.0,3583.5714285714284,1144.3495761265265,1.0
2024-09-05,Banthapchang,Test,4289.0,4221.0,3635.0,3613.8571428571427,1165.9531763856637,1.0
2024-09-06,Banthapchang,Test,4147.0,4234.0,3643.5714285714284,3625.285714285714,1173.1289662388276,1.0
2024-09-07,Banthapchang,Test,2119.0,2205.0,3659.5714285714284,3606.8571428571427,1162.1652820735749,0.0
2024-09-08,Banthapchang,Test,1687.0,1790.0,3654.714285714286,3595.0,1179.1861600273337,0.0
2024-09-09,Banthapchang,Test,4087.0,4235.0,3646.0,3600.4285714285716,1168.775834957654,1.0
2024-09-10,Banthapchang,Test,4340.0,4313.0,3647.4285714285716,3575.5714285714284,1154.1442511146347,1.0
2024-09-11,Banthapchang,Test,4231.0,4447.0,3525.1428571428573,3582.8571428571427,1159.546812131282,1.0
2024-09-12,Banthapchang,Test,4238.0,4281.0,3505.1428571428573,3557.1428571428573,1139.9512312041327,1.0
2024-09-13,Banthapchang,Test,3997.0,4346.0,3505.1428571428573,3549.8571428571427,1134.644794428555,1.0
2024-09-14,Banthapchang,Test,2159.0,2171.0,3461.1428571428573,3528.4285714285716,1122.842799496421,0.0
2024-09-15,Banthapchang,Test,1469.0,1729.0,3460.714285714286,3534.1428571428573,1114.5457114255794,0.0
2024-09-16,Banthapchang,Test,4121.0,4245.0,3428.4285714285716,3503.0,1176.106712845398,1.0
2024-09-17,Banthapchang,Test,4275.0,3457.0,3415.4285714285716,3507.8571428571427,1178.9871965054654,1.0
2024-09-18,Banthapchang,Test,4256.0,4307.0,3530.8571428571427,3498.5714285714284,1171.573565358841,1.0
2024-09-19,Banthapchang,Test,4156.0,4281.0,3509.5714285714284,3502.1428571428573,1174.213556466831,1.0
2024-09-20,Banthapchang,Test,4076.0,4038.0,3487.4285714285716,3490.4285714285716,1166.029424606269,1.0
2024-09-21,Banthapchang,Test,1974.0,2168.0,3497.5714285714284,3501.714285714286,1172.1159945849697,0.0
2024-09-22,Banthapchang,Test,1660.0,1503.0,3466.1428571428573,3475.285714285714,1208.9441280563433,0.0
2024-09-23,Banthapchang,Test,3622.0,4154.0,3484.4285714285716,3502.5714285714284,1157.162025120493,1.0
2024-09-24,Banthapchang,Test,3942.0,4265.0,3467.714285714286,3431.285714285714,1127.7101746881797,1.0
2024-09-25,Banthapchang,Test,4092.0,4158.0,3434.5714285714284,3383.714285714286,1092.6661146458437,1.0
2024-09-26,Banthapchang,Test,3985.0,4126.0,3424.4285714285716,3360.285714285714,1072.416230494754,1.0
2024-09-27,Banthapchang,Test,3820.0,4109.0,3433.4285714285716,3335.8571428571427,1053.0423271916225,1.0
2024-09-28,Banthapchang,Test,2074.0,1948.0,3410.714285714286,3299.285714285714,1027.181372216502,0.0
2024-09-29,Banthapchang,Test,1680.0,1631.0,3419.714285714286,3313.5714285714284,1006.1580156123376,0.0
2024-09-30,Banthapchang,Test,3977.0,4037.0,3414.1428571428573,3316.4285714285716,1000.6934024536639,1.0
2024-10-01,Banthapchang,Test,4029.0,4033.0,3419.8571428571427,3367.1428571428573,1027.3996996579026,1.0
2024-10-02,Banthapchang,Test,4154.0,4087.0,3428.4285714285716,3379.5714285714284,1036.003033641452,1.0
2024-10-03,Banthapchang,Test,3950.0,4189.0,3438.0,3388.4285714285716,1043.347953647755,1.0
2024-10-04,Banthapchang,Test,3860.0,3950.0,3421.4285714285716,3383.4285714285716,1040.0913192508426,1.0
2024-10-05,Banthapchang,Test,2059.0,2011.0,3424.5714285714284,3389.1428571428573,1042.9954344053872,0.0
2024-10-06,Banthapchang,Test,1672.0,1592.0,3432.285714285714,3387.0,1046.1583691455799,0.0
2024-10-07,Banthapchang,Test,4072.0,4077.0,3441.1428571428573,3385.8571428571427,1048.3360511737076,1.0
2024-10-08,Banthapchang,Test,4211.0,4093.0,3461.5714285714284,3399.4285714285716,1057.8361336777507,1.0
2024-10-09,Banthapchang,Test,4175.0,4154.0,3477.1428571428573,3425.4285714285716,1077.9347316578553,1.0
2024-10-10,Banthapchang,Test,4217.0,4073.0,3485.8571428571427,3428.4285714285716,1080.3269346426075,1.0
2024-10-11,Banthapchang,Test,4008.0,3972.0,3504.4285714285716,3466.5714285714284,1106.2143941001189,1.0
2024-10-12,Banthapchang,Test,2130.0,2065.0,3521.714285714286,3487.714285714286,1116.3550382510841,0.0
2024-10-13,Banthapchang,Test,1734.0,1654.0,3542.8571428571427,3497.8571428571427,1101.4335247865924,0.0
2024-10-14,Banthapchang,Test,1673.0,4220.0,3545.5714285714284,3506.714285714286,1084.4217682380686,0.0
2024-10-15,Banthapchang,Test,4174.0,4202.0,3185.285714285714,3164.0,1243.4234998583559,1.0
2024-10-16,Banthapchang,Test,4117.0,4215.0,3201.4285714285716,3158.714285714286,1238.299063808325,1.0
2024-10-17,Banthapchang,Test,3898.0,4203.0,3200.714285714286,3150.4285714285716,1230.5352300446157,1.0
