Station,Direction,params,mean_test_score,rank_test_score,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,RMSE
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1018.2621775770124,14,squared_error,10,8,2,1018.2621775770124
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1018.2621775770124,14,squared_error,10,8,5,1018.2621775770124
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1018.2621775770124,14,squared_error,10,8,10,1018.2621775770124
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1064.6783706113788,17,squared_error,10,4,2,1064.6783706113788
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1064.6783706113788,17,squared_error,10,4,5,1064.6783706113788
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1065.5141550173787,19,squared_error,,4,20,1065.5141550173787
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1065.5141550173787,19,squared_error,30,4,20,1065.5141550173787
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1065.5141550173787,19,squared_error,20,4,20,1065.5141550173787
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1065.9578075184797,22,squared_error,10,4,20,1065.9578075184797
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1066.1492424913247,23,squared_error,20,4,2,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1066.1492424913247,23,squared_error,30,4,5,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1066.1492424913247,23,squared_error,30,4,2,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1066.1492424913247,23,squared_error,20,4,5,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1066.1492424913247,23,squared_error,,4,5,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1066.1492424913247,23,squared_error,,4,2,1066.1492424913247
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1067.7213011877782,29,squared_error,10,4,10,1067.7213011877782
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1068.124224237179,30,squared_error,30,4,10,1068.124224237179
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1068.124224237179,30,squared_error,20,4,10,1068.124224237179
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1068.124224237179,30,squared_error,,4,10,1068.124224237179
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1109.3025787602985,33,squared_error,30,2,2,1109.3025787602985
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1109.3025787602985,33,squared_error,,2,2,1109.3025787602985
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1109.3025787602985,33,squared_error,20,2,2,1109.3025787602985
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1114.166313516452,36,squared_error,10,1,5,1114.166313516452
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1116.7406911328414,37,squared_error,10,2,5,1116.7406911328414
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1122.3052770410734,38,squared_error,10,2,20,1122.3052770410734
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1122.9480674930676,39,squared_error,20,2,20,1122.9480674930676
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1122.9480674930676,39,squared_error,30,2,20,1122.9480674930676
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 20}",-1122.9480674930676,39,squared_error,,2,20,1122.9480674930676
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",-1126.3257638144955,42,squared_error,10,2,2,1126.3257638144955
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1132.9987950937048,43,squared_error,10,1,20,1132.9987950937048
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1133.692653550063,44,squared_error,30,1,20,1133.692653550063
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1133.692653550063,44,squared_error,20,1,20,1133.692653550063
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 20}",-1133.692653550063,44,squared_error,,1,20,1133.692653550063
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1136.1282173348877,47,squared_error,10,2,10,1136.1282173348877
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1136.688921655706,48,squared_error,,2,10,1136.688921655706
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1136.688921655706,48,squared_error,30,2,10,1136.688921655706
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10}",-1136.688921655706,48,squared_error,20,2,10,1136.688921655706
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1138.4062227928869,51,squared_error,30,2,5,1138.4062227928869
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1138.4062227928869,51,squared_error,,2,5,1138.4062227928869
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 5}",-1138.4062227928869,51,squared_error,20,2,5,1138.4062227928869
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1140.3821621063216,54,squared_error,10,1,2,1140.3821621063216
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1201.7058187687885,55,poisson,,8,20,1201.7058187687885
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1201.7058187687885,55,poisson,30,8,20,1201.7058187687885
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1201.7058187687885,55,poisson,20,8,20,1201.7058187687885
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1201.9738240173667,58,poisson,10,8,20,1201.9738240173667
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1204.2749982189482,59,poisson,,8,5,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1204.2749982189482,59,poisson,30,8,10,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1204.2749982189482,59,poisson,20,8,2,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1204.2749982189482,59,poisson,20,8,5,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1204.2749982189482,59,poisson,20,8,10,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1204.2749982189482,59,poisson,30,8,2,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1204.2749982189482,59,poisson,30,8,5,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1204.2749982189482,59,poisson,,8,10,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1204.2749982189482,59,poisson,,8,2,1204.2749982189482
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1204.499682865438,68,poisson,10,8,5,1204.499682865438
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1204.499682865438,68,poisson,10,8,10,1204.499682865438
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1204.499682865438,68,poisson,10,8,2,1204.499682865438
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1210.1463241697827,71,absolute_error,30,8,10,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1210.1463241697827,71,absolute_error,30,8,5,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1210.1463241697827,71,absolute_error,30,8,2,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1210.1463241697827,71,absolute_error,20,8,10,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1210.1463241697827,71,absolute_error,20,8,5,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1210.1463241697827,71,absolute_error,,8,2,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1210.1463241697827,71,absolute_error,,8,5,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1210.1463241697827,71,absolute_error,,8,10,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1210.1463241697827,71,absolute_error,20,8,2,1210.1463241697827
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 10}",-1210.3039666288748,80,absolute_error,10,8,10,1210.3039666288748
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 2}",-1210.3039666288748,80,absolute_error,10,8,2,1210.3039666288748
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 5}",-1210.3039666288748,80,absolute_error,10,8,5,1210.3039666288748
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1212.320283539768,83,absolute_error,20,8,20,1212.320283539768
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1212.320283539768,83,absolute_error,30,8,20,1212.320283539768
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1212.320283539768,83,absolute_error,10,8,20,1212.320283539768
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 8, 'min_samples_split': 20}",-1212.320283539768,83,absolute_error,,8,20,1212.320283539768
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1213.1643149819377,87,poisson,10,4,10,1213.1643149819377
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1213.5148226492918,88,poisson,20,4,10,1213.5148226492918
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1213.5148226492918,88,poisson,,4,10,1213.5148226492918
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1213.5148226492918,88,poisson,30,4,10,1213.5148226492918
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1223.6840871350641,91,poisson,10,4,5,1223.6840871350641
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1223.6840871350641,91,poisson,10,4,2,1223.6840871350641
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1223.9245374840357,93,poisson,30,4,2,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1223.9245374840357,93,poisson,20,4,5,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1223.9245374840357,93,poisson,,4,2,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1223.9245374840357,93,poisson,,4,5,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 5}",-1223.9245374840357,93,poisson,30,4,5,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 2}",-1223.9245374840357,93,poisson,20,4,2,1223.9245374840357
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1228.5793494702052,99,poisson,20,4,20,1228.5793494702052
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1228.5793494702052,99,poisson,30,4,20,1228.5793494702052
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1228.5793494702052,99,poisson,,4,20,1228.5793494702052
Ladkrabang,Departure,"{'criterion': 'poisson', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1229.1360080780398,102,poisson,10,4,20,1229.1360080780398
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1231.1828702069404,103,squared_error,20,1,2,1231.1828702069404
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1233.4840689172688,104,squared_error,30,1,2,1233.4840689172688
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",-1233.4840689172688,104,squared_error,,1,2,1233.4840689172688
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1237.1791925118348,106,squared_error,10,1,10,1237.1791925118348
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1243.159985649995,107,absolute_error,10,4,10,1243.159985649995
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1245.8096781271424,108,absolute_error,30,4,10,1245.8096781271424
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1245.8096781271424,108,absolute_error,20,4,10,1245.8096781271424
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",-1245.8096781271424,108,absolute_error,,4,10,1245.8096781271424
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1248.3393687447901,111,squared_error,20,1,5,1248.3393687447901
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1248.3393687447901,111,squared_error,,1,5,1248.3393687447901
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5}",-1248.3393687447901,111,squared_error,30,1,5,1248.3393687447901
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1248.6603973746548,114,absolute_error,10,4,20,1248.6603973746548
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1248.7035083462947,115,absolute_error,,4,20,1248.7035083462947
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1248.7035083462947,115,absolute_error,20,4,20,1248.7035083462947
Ladkrabang,Departure,"{'criterion': 'absolute_error', 'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 20}",-1248.7035083462947,115,absolute_error,30,4,20,1248.7035083462947
Ladkrabang,Departure,"{'criterion': 'squared_error', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",-1260.8993667353225,118,squared_error,,1,10,1260.8993667353225
